"MO" "B" "CD4" "CD8" "GR" "NK" "nRBC"
"cg03339817" 0.181846534556829 0.756614098994375 0.972619751302403 0.971456371765824 0.971373351170646 0.962097197554033 0.733744083741549
"cg01476222" 0.101407989182629 0.760134425540962 0.870847244843643 0.810436846955104 0.872655748521843 0.849121719684848 0.834088348869288
"cg11597902" 0.0512396147509222 0.960233693235435 0.968264586949043 0.966401880099164 0.193956847527012 0.92789501703003 0.88277235558836
"cg05445326" 0.185494292143933 0.919881253553113 0.919696749625621 0.893833082679234 0.895366096652596 0.855534526522364 0.850232599658508
"cg11186858" 0.147929932100184 0.965798480157965 0.978143752247966 0.978218997290218 0.528402375970918 0.926262175451225 0.91392539734342
"cg16429499" 0.0752228146087104 0.448903428623546 0.908407829839662 0.91268251289652 0.899472998895859 0.853469501278264 0.705006437900398
"cg16636767" 0.142390697618982 0.843384831203015 0.872194593934099 0.866445370415012 0.851128786304409 0.869641723976168 0.809826642024338
"cg10154880" 0.0933650331651649 0.575188252804153 0.898914922010935 0.901364997796894 0.886792088836451 0.709323946866099 0.715433168129667
"cg26326621" 0.141884571417692 0.849896003436595 0.86895745742796 0.879556250816551 0.833355854960637 0.881197283115624 0.783625249824417
"cg18770149" 0.141559204499684 0.881406449429633 0.844887008947025 0.83984657448465 0.859901806632401 0.851165785159496 0.676100665520658
"cg07002540" 0.101056387663888 0.87826032698273 0.824922745890393 0.855013095923842 0.711412386279716 0.812221548038784 0.602351085123731
"cg07213487" 0.143973076434002 0.6871096576149 0.902954186557725 0.904934594143003 0.898844869959289 0.83551160860098 0.850094250866628
"cg02780988" 0.105666645457067 0.76939067860336 0.83917370708801 0.829310462867545 0.831108651850278 0.814907332590644 0.610066323500528
"cg01041239" 0.0788057604037145 0.830203500299527 0.709972734959965 0.741451530500441 0.802686387114543 0.932329406882082 0.808015855055702
"cg18835472" 0.0947379706522281 0.812634264195939 0.860583484234316 0.866430232542991 0.648558689235545 0.815905731296234 0.740519286995438
"cg10499974" 0.0607415545381063 0.854991791620858 0.90566156876875 0.910619275220034 0.386731974739594 0.858432148148694 0.632228139937022
"cg24365417" 0.105114781513359 0.848293673540206 0.853213617290395 0.846903720122383 0.731039090005344 0.794309105543893 0.458288332045959
"cg20641531" 0.140126423190834 0.886729700218511 0.892761087914979 0.891349635984312 0.674092950898025 0.874157669371437 0.83448599855359
"cg16875057" 0.108643726866085 0.876668571943307 0.877346214397793 0.876575387609622 0.642457717793842 0.797828264095543 0.561736497407486
"cg23391288" 0.170784926014644 0.855712722618975 0.848433157083351 0.861732975934247 0.902218912825002 0.901148572855339 0.809212706445591
"cg27366072" 0.130316744383775 0.819548257323524 0.883337679208839 0.880354690741302 0.727516582032381 0.858536173887555 0.751631537619188
"cg09856274" 0.117995143215679 0.579660362594687 0.885685431007377 0.890780812537243 0.88686747525067 0.793814165472986 0.847642169060559
"cg25856090" 0.0949478477641405 0.909458015449624 0.911975295665915 0.907082720768482 0.447575957103282 0.851967609145078 0.691449183550994
"cg09220326" 0.0794685559738908 0.89276676051205 0.893520713331257 0.884990625407219 0.412892577991433 0.865057082447534 0.755692824666073
"cg10278149" 0.102468895224818 0.802286608931992 0.871273059789443 0.852062688415956 0.660539046890959 0.864644374896014 0.696219425464609
"cg17117981" 0.0848430581781162 0.824755332438446 0.914090750233428 0.930354141891117 0.413916810472727 0.860721388567661 0.770073179143704
"cg12422199" 0.0967956220858728 0.648648297279306 0.83423487844035 0.815265171027474 0.82906586223335 0.798067200105581 0.764765122027474
"cg04045544" 0.15119623259012 0.830531325141523 0.861470558704417 0.851166572714665 0.824769142581882 0.846137584066591 0.713010713051732
"cg23146741" 0.101437980016815 0.738237786092693 0.831096085269187 0.796258397322629 0.781326382661784 0.838802093881647 0.734276731670199
"cg22911650" 0.0851108024378574 0.87122562132902 0.863963092449225 0.774956513278603 0.695094467602751 0.147718752168821 0.612667086519607
"cg15872437" 0.13176529284434 0.873322508922463 0.86769782399134 0.859459161147836 0.663001476619096 0.849711075984687 0.733571427130709
"cg00101629" 0.126044930758441 0.72658136223589 0.860588385648474 0.835140426672426 0.808277664651935 0.876828941400867 0.721380591386191
"cg18599081" 0.106799541544907 0.854464763207023 0.892038341721684 0.894004419789487 0.506552305140187 0.830073318704719 0.794396948335885
"cg02668248" 0.774083121078584 0.0976209970946045 0.0755410272476523 0.0939788478698643 0.778597042271493 0.248482104635266 0.669363166099268
"cg02879423" 0.74312735868083 0.689678335679193 0.0824418763745332 0.117981008768755 0.0753946783202122 0.0875990008255582 0.598857432142711
"cg20171453" 0.800843563346137 0.109369568959449 0.120569038252716 0.136381453173714 0.749093521538468 0.493942788940613 0.65933197370497
"cg09621572" 0.80294352168365 0.113586204248675 0.133535942341776 0.184511031515548 0.826788202769962 0.090520816541274 0.287028063608414
"cg02787852" 0.915445675171237 0.331855227877439 0.129710516665257 0.133883303980676 0.924205067919528 0.785767749510609 0.789167715071495
"cg27027055" 0.873779911246485 0.485184427563532 0.0486174862654808 0.0549618155357939 0.861046793972886 0.234228559953858 0.678685594629199
"cg17161520" 0.769053905796424 0.0555188202906396 0.0706785615420308 0.0649676411494991 0.825840558137909 0.20041211007042 0.587926901293447
"cg17587997" 0.834105178032693 0.0986156672976602 0.185934301853107 0.161927745753402 0.851873406280922 0.141964703510849 0.625671098707667
"cg14480046" 0.869526510586359 0.286819880801795 0.0733736403142535 0.0786182829162689 0.917808422443185 0.452820672251911 0.813471719455329
"cg21577598" 0.854125163092188 0.424207150467429 0.0387412078208636 0.0490697318269639 0.852851573277472 0.2037780165693 0.633828882203735
"cg20055861" 0.844260110841513 0.0536098948659045 0.160754405017809 0.222161617957569 0.862831257063227 0.387950048652691 0.578578383108377
"cg18728264" 0.715817244185165 0.0758959957345566 0.0818840521868619 0.091017427238841 0.497079762163625 0.445628131768791 0.488997612090118
"cg03728799" 0.817133399418316 0.115253580321041 0.0968867272331062 0.13094870340064 0.838567804311739 0.302850325099777 0.576159990948064
"cg02402436" 0.755195912445113 0.0499660179060734 0.0665945490149563 0.109823961303549 0.778826804522717 0.0796257878690317 0.294711603555828
"cg15519096" 0.834438263555167 0.267687153408216 0.0587414156128781 0.0900576963089973 0.870396646535987 0.324632431469071 0.361766438230946
"cg01367992" 0.89635897077373 0.420955968094267 0.0944975667682204 0.0749985146569671 0.903159606681851 0.390701449285014 0.595835789107975
"cg06208288" 0.93368500575872 0.451274946400551 0.167295926687422 0.151999011971907 0.935857961238245 0.107260089598757 0.587531839382384
"cg13815684" 0.908696842048334 0.229193111049453 0.124823566075068 0.199084511604555 0.922369714516157 0.589425966987911 0.78617033275391
"cg13554018" 0.821674182226238 0.0770987249651485 0.210036067779719 0.13601677481223 0.793261883948059 0.121604710235954 0.525254920115882
"cg24520862" 0.764933582050737 0.104050677939433 0.0500269386076548 0.0555560168463936 0.77429359945648 0.125205892610537 0.419270072644938
"cg20513976" 0.761272056075325 0.0966867203300494 0.0221201122598667 0.0242723870292974 0.858802111264001 0.107517607503384 0.241245157857586
"cg01170124" 0.870892036795751 0.333768231876713 0.0460208639691093 0.0486653578707189 0.895251675807472 0.422570473123518 0.749731608676513
"cg02505177" 0.802923406433106 0.0428942190822195 0.158814302653023 0.112752902988648 0.798684227222164 0.175924135660678 0.541873340120075
"cg00484711" 0.816450195381787 0.434665425611474 0.153432386466432 0.324837878925536 0.144002999538257 0.814826188333911 0.639442747445726
"cg08224785" 0.733361053912083 0.244212947891431 0.104972228934145 0.13867113416182 0.220748172788352 0.699572197727048 0.620410259370611
"cg16219283" 0.848669025060615 0.102486133967765 0.120368282065428 0.185929745460051 0.861593172545429 0.211539196097101 0.64257841318739
"cg21359303" 0.901957223440149 0.339743078466089 0.0872375881603887 0.105604891327086 0.919225269623831 0.22018694201268 0.816869706441487
"cg19510565" 0.801861056535977 0.17466174755339 0.0446169567806885 0.0459138035760118 0.805187392956501 0.141757918474589 0.568335162805548
"cg12609063" 0.810903536443264 0.353417914733261 0.0730428972081953 0.0715171177082987 0.622675343481752 0.116079199803248 0.530349108848054
"cg03961551" 0.821384385918616 0.181117697861011 0.0755983895067633 0.080228152880125 0.807910547039202 0.152817123428071 0.447469421075004
"cg19097880" 0.749070381636825 0.0505458168816223 0.0465206388017828 0.0466013089535084 0.722690757626942 0.139249692581912 0.255160660098467
"cg07069934" 0.834789250286195 0.102706645284945 0.0613845217190603 0.0615114712422197 0.84373332383649 0.463360045848369 0.721719959712468
"cg20805133" 0.885807380368752 0.301485828205351 0.0452932140149791 0.055724650387885 0.925407648868889 0.306102231011886 0.652049062624393
"cg18148314" 0.845991595159766 0.218532128507041 0.0780751720527023 0.0716243240383454 0.850547216522229 0.135091445476125 0.470223708422405
"cg14597739" 0.887227932207568 0.121916616660076 0.139011527663237 0.206869205898003 0.897328215927338 0.167354938126519 0.592535887954866
"cg04722215" 0.865265891170367 0.274972666138378 0.0915292396707949 0.0874617992799036 0.799900911595661 0.138081714569388 0.641932714528161
"cg03795574" 0.67415671342411 0.0952999715215801 0.0957413774201986 0.126725947898627 0.0882874519107703 0.369923339804337 0.604945704713514
"cg21999229" 0.852688191702276 0.0831106460053782 0.10770464462421 0.170866750140812 0.868602334114966 0.130753989837527 0.479214692735502
"cg27377289" 0.884507245402063 0.0532089120743673 0.0793530694640861 0.138993875796624 0.90299160105088 0.830892233111471 0.779464238409742
"cg26217402" 0.885667309141803 0.123417029732126 0.223878525371493 0.141058895443499 0.844726930303707 0.353987122811146 0.400632635591476
"cg10639435" 0.833277600232979 0.468512856652144 0.0721512830587617 0.102942741885403 0.474895492431189 0.109274379644865 0.57028541333493
"cg17078393" 0.862063655452255 0.0988335118760449 0.0872763621193305 0.0844907441480959 0.872382308105642 0.361752271301909 0.660403275719158
"cg08169020" 0.88656512840086 0.281075565397438 0.0403400528352253 0.0410659302345996 0.904802842938341 0.158729285440007 0.693094591124733
"cg14165142" 0.844613963585059 0.202869695395863 0.0509739706524572 0.0578008772733121 0.842640341851956 0.242673873743946 0.234440902492644
"cg14437551" 0.853740879809703 0.0730964533258165 0.094071895349662 0.142336155765226 0.887275411051509 0.0892648524443445 0.326964100016252
"cg14441276" 0.844976938806231 0.0463065338989179 0.0746518700793238 0.104418188514157 0.851570692118064 0.166441126617622 0.445216974968364
"cg17169196" 0.894579158193878 0.0866251260532971 0.097351716051128 0.145383892688692 0.910085361327649 0.202400802386599 0.646082074826999
"cg23213217" 0.792625138410379 0.402328736311772 0.0853797961587756 0.0945627339027528 0.136516426228214 0.476750896187669 0.701822176651273
"cg26348243" 0.934127969622182 0.131305491355914 0.0624128693772663 0.097883749351406 0.943763366960628 0.533075971800125 0.728661242959548
"cg02737268" 0.923397084132797 0.0542910955519648 0.07188083729854 0.0687382583552459 0.946375654552745 0.59788505913037 0.738265875570313
"cg02212339" 0.958887066383311 0.0650519615226864 0.950855514025357 0.950609149311919 0.959722993714766 0.951049627315625 0.791347136827004
"cg00464927" 0.950703302014312 0.07389260449427 0.961276351223897 0.962727612629106 0.961093326755245 0.921219584768547 0.845588035164235
"cg15348679" 0.88444748132089 0.0387746269968351 0.897596110987096 0.968446865639715 0.898253008392391 0.954962356795977 0.745802202393473
"cg26692003" 0.967033672413891 0.101737920958879 0.97268114012968 0.975108566873803 0.971117035573067 0.965033904024538 0.838569853277594
"cg11699517" 0.956945922332421 0.0961326819902013 0.975313219460937 0.974339261031162 0.942041818039052 0.968801285060389 0.850066553782996
"cg17768768" 0.947668866774401 0.0943310675936547 0.955535480222392 0.95701150054477 0.959136686640377 0.949165165318947 0.831766315991295
"cg25131632" 0.939603417398259 0.0714671970432067 0.927674101507847 0.918333756862728 0.946316832063121 0.936323478045606 0.749635955861914
"cg15241519" 0.875236335865956 0.0569292744313801 0.940226023657055 0.914101921590366 0.949882783989999 0.789272033750314 0.755762459479228
"cg13738327" 0.965564890500572 0.101143553267642 0.948395996509886 0.933715117862843 0.966208102840013 0.940985824086164 0.850926442285907
"cg17995557" 0.895238263575149 0.0461244209926851 0.90181700829228 0.903689858499907 0.905323351691917 0.813381056952624 0.797420874899191
"cg27106643" 0.923389474313309 0.0717879348011902 0.919882130207889 0.930844671375562 0.940968692416372 0.86815800034133 0.74891702714411
"cg14482811" 0.917761693230054 0.0735117718723584 0.938207970070189 0.933727818040419 0.905967059645538 0.900369913778672 0.801304696160804
"cg21248060" 0.944120049669814 0.0812610437893418 0.945343192063599 0.931250115704563 0.945109269252811 0.711555162912775 0.757336660866804
"cg26438284" 0.906040132471084 0.0480654945556198 0.908329185825255 0.864734866263183 0.885114329369303 0.821100843002107 0.759777425114788
"cg16210395" 0.901660690832329 0.0473886271261399 0.880573297939188 0.866343386501396 0.908581543802075 0.894306036091055 0.685988419468714
"cg26552743" 0.873146981130837 0.0394219190703705 0.900406605238675 0.901516185017719 0.858099710885985 0.857241377060294 0.664316585968095
"cg11661493" 0.871509667745608 0.0460574949359022 0.88895504261445 0.888743929839083 0.877502553698277 0.871793495324992 0.804634672374193
"cg14936008" 0.893770846612085 0.0639152807346759 0.907451013963133 0.900104770468123 0.907165012000332 0.88936025928153 0.737846823710442
"cg16148346" 0.886936479701282 0.0580524737940532 0.899093420931525 0.898379067869894 0.897597954360159 0.865558170622417 0.731045827076965
"cg22212560" 0.710985397051835 0.0293548976266822 0.92288731120193 0.925164447056307 0.889480791673021 0.88841981488277 0.778540415425735
"cg00760938" 0.881062697816429 0.0459448759253705 0.882255840212581 0.877606066631879 0.875914178163534 0.800384436831862 0.657126184984942
"cg20666585" 0.893149120843614 0.0607362308558299 0.877978954674832 0.861205079784089 0.896931002596907 0.81153939333102 0.778668254341377
"cg19260718" 0.887285146196716 0.0650834377338084 0.890102328583068 0.88660157511558 0.89106089425908 0.865652412444202 0.70170735854626
"cg08162476" 0.823931893531922 0.0706783488292208 0.934826331401114 0.939340200375969 0.918755225441773 0.792497624294892 0.612786296052187
"cg21596498" 0.880363826707348 0.0651727862098054 0.885294570542837 0.897888975188781 0.89367646999766 0.832888599989035 0.700328207538415
"cg01024458" 0.889098462139625 0.059141298871735 0.84359753353549 0.862119981943081 0.904213806173852 0.854868800178271 0.789356588880961
"cg27304328" 0.857842339882143 0.0550394660868131 0.9026759625402 0.903781254785665 0.835010874481937 0.87278369230355 0.661799393018185
"cg05480110" 0.959079510839126 0.145903867238113 0.960205230330308 0.961896624706327 0.967846784911447 0.934876585166103 0.810123361354597
"cg04828493" 0.834403434200523 0.0959414638259892 0.938029945390319 0.934468674100506 0.955974761962427 0.677311822867018 0.884004596913065
"cg13356455" 0.87297030210751 0.0566480295915814 0.875164073115503 0.868611804542593 0.874964029029986 0.788200786019701 0.692154914743342
"cg17232476" 0.858776317925216 0.0712116231726857 0.890892564335772 0.88595591518039 0.896415740919585 0.836478291831618 0.738894357971265
"cg15532942" 0.891064408707785 0.0635471122365131 0.855356323453912 0.872679849569297 0.884553683783136 0.843603384427147 0.645289992798555
"cg26795340" 0.840932639157504 0.0450444309218469 0.857528488832783 0.86068939521056 0.852392568337342 0.819037755010813 0.712042954779556
"cg26318872" 0.903940273073982 0.0993551754995736 0.902007907620379 0.904648698417028 0.908007083689703 0.882932963832562 0.792333128624948
"cg07721872" 0.889063246156037 0.0614745241232341 0.813978670475078 0.850584861300851 0.88919971734399 0.874977698946482 0.824759722011822
"cg27565966" 0.864553180916505 0.0554619144835404 0.88043077935935 0.87328986106701 0.866480569476374 0.656195748669009 0.683911530367734
"cg18184053" 0.838030784778319 0.0380223447720079 0.876919537400386 0.856048205276896 0.843127601548343 0.738779150228403 0.587766149283463
"cg21743182" 0.869317258355445 0.0665676397367218 0.867337531134832 0.871508687606285 0.880513199521047 0.839439512633361 0.725768025834794
"cg04838847" 0.96770024281565 0.169433901716745 0.970960094464766 0.972445798157982 0.96963103627812 0.963716823146781 0.901670045922422
"cg01869288" 0.866205812699954 0.0465385691895221 0.835190588663608 0.816928159601775 0.874563866947642 0.824528546768271 0.691077430087713
"cg20602300" 0.874074037966684 0.0820632694346262 0.878797103272069 0.875373477799067 0.876234811033016 0.886574721504908 0.816918002990877
"cg18590995" 0.822746645112129 0.0463537149758318 0.876757795051776 0.878510763898122 0.805469824560836 0.818665336146124 0.67771310320055
"cg14066207" 0.943632028621233 0.0899931006669567 0.822659537358857 0.816786292760683 0.944350624313927 0.886262900540335 0.746579371424484
"cg20452738" 0.898677357744435 0.104025693854794 0.905404190098495 0.905142314673123 0.89913228429824 0.872472896512082 0.698255667103168
"cg18664915" 0.880791975422913 0.0816823826989816 0.879453710105531 0.876331369437057 0.880888020626483 0.734578368574376 0.758157907633328
"cg04949429" 0.844625646895998 0.05497267698873 0.844637268801233 0.846849445662069 0.854262169613815 0.781841315191343 0.768632379739716
"cg05891759" 0.846729804271353 0.0629985831095279 0.860958231569434 0.875462647247391 0.891046960750003 0.646202922595459 0.644157599254181
"cg25683989" 0.861075947267051 0.0726806855879436 0.875466483579573 0.870326282285152 0.869373648599715 0.841776997245727 0.673859304515143
"cg22498365" 0.873929614038029 0.0676964205330539 0.802094261679317 0.845704405747012 0.89088466194822 0.860304729723586 0.809311198989259
"cg01868869" 0.887910429526217 0.103115691790951 0.897196282249043 0.899591392146425 0.892718540682913 0.891558921144892 0.729740509296941
"cg27049094" 0.541353507462336 0.849315156683552 0.116887441418005 0.191598790621452 0.377057054907815 0.309346649566987 0.516441725795688
"cg06399735" 0.0706824532379024 0.729638496535396 0.246442413416163 0.321085777760141 0.172261690794283 0.385172050713117 0.257132434779789
"cg02304370" 0.371721937823954 0.887989001926049 0.233741216655208 0.237680144099086 0.437556983646782 0.786601098804708 0.772336898448246
"cg25336765" 0.115691941089753 0.778178454783493 0.446372853935537 0.352360096702021 0.0842583499623282 0.138073383468326 0.523036301710066
"cg15030789" 0.111522889272914 0.744476951186636 0.275351547463145 0.316421650837286 0.0775225321174643 0.394505798797892 0.564533428606131
"cg09076077" 0.071548560203844 0.831728647285915 0.582311640837449 0.540236105180543 0.0579500857928674 0.0763042612730821 0.510852252526232
"cg27203560" 0.400090891563401 0.855826145073436 0.21271243169297 0.580104857804461 0.110037705670895 0.468057623591786 0.143657576746897
"cg25518868" 0.0558024598800709 0.629553776527803 0.0612064086295427 0.072837274505732 0.0450863926818893 0.208986488355343 0.654716149212824
"cg07285237" 0.138657871657713 0.813473316557331 0.142351565952403 0.211354894036613 0.495474613242576 0.586268168837537 0.585602696451913
"cg24834394" 0.403804949511913 0.850015368172986 0.282057711389938 0.403923950368145 0.0619621173332832 0.380496568108072 0.592421402115527
"cg15595502" 0.231357695948985 0.811225393037507 0.317570535727876 0.223611986078908 0.146577845563006 0.61563271476315 0.721428634714802
"cg27507284" 0.0687962524382981 0.761990496735091 0.395946258783967 0.326073559977072 0.0573291329499408 0.114094681787082 0.552669681112899
"cg03889263" 0.0975703745254188 0.714242265958752 0.124942921313145 0.278776201405722 0.0814876796195128 0.567878349860774 0.232569189603606
"cg20541456" 0.0732021229147394 0.641923761622164 0.0603456960395677 0.066206461810964 0.0247080783333562 0.425191933917989 0.459376167774706
"cg00874051" 0.0968264173500609 0.871883003399242 0.57662304071853 0.535851008047526 0.0535306350700532 0.354316689620849 0.554922525605277
"cg03798942" 0.554393076795233 0.778495999768159 0.0847682575922813 0.115275508595076 0.076535979143253 0.0703500109215213 0.342014354656346
"cg08698943" 0.100295336820637 0.860145487944264 0.290324920968341 0.378246458259215 0.399546054663819 0.378900554324895 0.549699727277117
"cg17950348" 0.0625247107518411 0.85206403612127 0.605162076366826 0.508256667007976 0.0417460170027159 0.059935768720563 0.492954644458229
"cg02779913" 0.044199220828723 0.76786448940393 0.40676107726298 0.361218987219356 0.0326108941620561 0.147157533947791 0.355001311854772
"cg14284211" 0.0529025947133699 0.715490171143436 0.2298653727279 0.188888340334616 0.0428702061004868 0.557554456965937 0.42483973572521
"cg21291385" 0.359623035867523 0.764719450684239 0.134413688978842 0.118601019504245 0.0729115790811275 0.147890114793182 0.615423777845551
"cg22677556" 0.163750824723092 0.828920298172277 0.0535069964354978 0.0565513933902317 0.616617468745985 0.53145871874822 0.64161217840016
"cg24536818" 0.135443364297716 0.723324899859639 0.0786942644672185 0.27788265889346 0.0981349437301463 0.225190016306059 0.1093988243402
"cg21278103" 0.119332015998577 0.84633609029694 0.409261231858556 0.501984201178719 0.0620635521117296 0.449714184744682 0.205201937068855
"cg20450123" 0.152495760760454 0.768263005728769 0.274102057099865 0.235675472066921 0.0616775270105616 0.073665375457949 0.461325472718516
"cg00902153" 0.0628770500942256 0.711148139937962 0.101005007934307 0.101774168918484 0.0806068315733662 0.701645493760027 0.51570524539999
"cg08682625" 0.112977094024519 0.770646047843859 0.214303375407434 0.228452222967568 0.0820704760937291 0.388729732695683 0.544272705974188
"cg21638533" 0.0626590084977457 0.886782102488283 0.446957411007514 0.519956242242945 0.0529171179770496 0.801325418651599 0.681074355086154
"cg00970435" 0.252171046262009 0.755587869084694 0.194289883040524 0.0877991802680875 0.0809178813981265 0.0673408622450499 0.415617134738177
"cg15906007" 0.265535545258007 0.733210294974012 0.0895344884565648 0.0866675464364879 0.0902189270063564 0.0940888944683732 0.168508693325698
"cg19268695" 0.139499161644427 0.842001800996517 0.0651405004856495 0.0747293040496986 0.643600213762706 0.113834972673195 0.567484188193726
"cg15354065" 0.0806315977786033 0.810144032029143 0.0739549873791438 0.230637474564275 0.336262641212948 0.680983453748829 0.374881314993054
"cg20317872" 0.317928743184163 0.895072743912803 0.0394119900484881 0.0469974153993559 0.673735632474517 0.136330629811374 0.689817579347973
"cg22437221" 0.55386199048168 0.857205385753788 0.0828033466369742 0.0868200218993579 0.139647850181144 0.400621248645962 0.547956214876219
"cg20380468" 0.45369436129169 0.837346476112459 0.0561278801292312 0.0762491823687696 0.164949913376842 0.451601134240441 0.618194847292332
"cg01054402" 0.292494257722096 0.795109966238983 0.0882129989306118 0.131216935817274 0.0633427095487771 0.530843022531309 0.434987486254219
"cg00058449" 0.312617978989138 0.941160266133637 0.533604506813202 0.224975894943795 0.191948122357995 0.0709373899935788 0.618017811700623
"cg09300089" 0.0718630359909125 0.813763015037349 0.413537501989752 0.191097419511243 0.0540278369961872 0.0851349514542196 0.545880499516018
"cg00619207" 0.0908122089172235 0.841824881876668 0.0522280311200965 0.0550225905386744 0.487916172967935 0.120714145592151 0.531505074479445
"cg23357708" 0.0554677422994956 0.806001134753059 0.216072018476585 0.196845452105311 0.057326089297261 0.152974916636912 0.408805335106758
"cg17266282" 0.182838148931395 0.859174091669219 0.143835245337846 0.202556383731811 0.139479721964923 0.196864978220214 0.6797557441542
"cg25616055" 0.0780171699410064 0.752369466140417 0.0588825753460117 0.0897239446113965 0.0369811678442945 0.0703935991996342 0.391962384615062
"cg07635227" 0.0416277499744293 0.817915453051373 0.137103283750401 0.133209204432234 0.0333976140769891 0.470860344095239 0.536100768705761
"cg19269039" 0.104958613784995 0.867775558022113 0.0360285390375013 0.0413345157683773 0.379098247348726 0.105759488588884 0.634359765021461
"cg01156249" 0.0773997236574351 0.901606249379524 0.271118371107958 0.21649814380137 0.0661641655749473 0.638116787683775 0.650586354263145
"cg08560387" 0.040931167163155 0.764297390530867 0.0444271281639209 0.0357085662689564 0.0331111824283778 0.0436349319802141 0.344649987976719
"cg03429643" 0.0546534577319098 0.776163068162738 0.0527680700569187 0.0463558587048031 0.0410126129601972 0.0622392043679399 0.383327559810035
"cg14317609" 0.0947932818518888 0.825254180654863 0.122336088882759 0.148854026354874 0.0859049125802367 0.0551146002234858 0.0744094940429958
"cg02606840" 0.1479901309645 0.810808241853976 0.040005397133861 0.0373959006121494 0.0330303071098957 0.0567392490178492 0.519590645796267
"cg08864105" 0.0742431478542801 0.892124663132846 0.105993669184138 0.108505101746456 0.076646355621609 0.0910762876812697 0.490822188171566
"cg07679948" 0.963899203465093 0.971808273899842 0.0808120145816782 0.341782590891616 0.971765027464076 0.957951578073783 0.940887445049197
"cg00366435" 0.907841925811798 0.918492832584247 0.0696878260912428 0.477478879714516 0.923437976859855 0.877919525988036 0.782711987195229
"cg07970799" 0.942236597587999 0.945380473626373 0.118518364733511 0.494033915518916 0.952989536235032 0.730421319867627 0.838226442671735
"cg11236515" 0.973179942777143 0.947894698359095 0.131630679513647 0.382760693374162 0.981949109570777 0.937162621147717 0.960774971925594
"cg03388043" 0.94078292919721 0.955032101883019 0.0354586087546434 0.0443760277563835 0.957540110513799 0.699931704858899 0.873649748972171
"cg16452866" 0.937561822689636 0.95625197169424 0.0881243886978664 0.194977853304856 0.958466161933482 0.957169081088935 0.911386915210339
"cg11848483" 0.922166695804428 0.911873228697522 0.0792912246533777 0.291081097070194 0.928315002164426 0.904619863930828 0.741162663343689
"cg09032544" 0.946823911441396 0.965685526494648 0.0327359851068252 0.0450668658743255 0.965640062536066 0.210246302954498 0.762323900622264
"cg04340595" 0.937666019538561 0.929707389838833 0.0573374846431484 0.135364659403869 0.946322300728836 0.529665871572077 0.793343687451749
"cg07786657" 0.947681430706947 0.967751002365201 0.0377572974953736 0.0466688849741745 0.963050399018597 0.157201800602259 0.727930148075108
"cg19001909" 0.958528964754381 0.962600734771578 0.12265853786258 0.222410097327777 0.961062624869393 0.942952404145328 0.888585211176092
"cg24841244" 0.897289027572612 0.920149906000409 0.0329681992545623 0.0412931872682353 0.913332395731859 0.725014586205873 0.712858901159272
"cg25226014" 0.915418235518539 0.906576179266602 0.0611896604709495 0.146094092609208 0.925691795339504 0.566910679667034 0.831258668497746
