"CD4" "NK" "nRBC" "B" "MO" "CD8" "GR"
"cg13917614" 0.929417786566651 0.218822175178874 0.893646760689098 0.767021830969206 0.932214901806904 0.707359929447702 0.955496250261821
"cg24430034" 0.968640855387605 0.28329478616798 0.971193927246384 0.899137514437365 0.980627686416625 0.779195536572961 0.986968629673136
"cg06040872" 0.877879512709657 0.171240589302745 0.724970925136463 0.832896199989503 0.891237727104051 0.532512751037424 0.867143638129427
"cg01940139" 0.854488134164842 0.180943020834346 0.700391069231768 0.854889324986941 0.889442696128303 0.593052720587916 0.894838933932001
"cg26012482" 0.761102846981781 0.133571482701629 0.646474193185589 0.802575677779014 0.87119289528949 0.542468423296974 0.857078363252556
"cg13613174" 0.830742123816713 0.144483137466779 0.821757225118637 0.80349253306158 0.878869323527454 0.475123094259786 0.816928146829543
"cg02150910" 0.860640325385379 0.15806366364794 0.653055495738948 0.798320219075735 0.881238478825422 0.533654378788485 0.867159255117736
"cg21474838" 0.83683345131577 0.182232467791102 0.728385337393711 0.853335446378244 0.891756600934284 0.592503625568906 0.889265197735311
"cg20657709" 0.865214494699991 0.172449489785089 0.652471362369768 0.817911616637688 0.869259124679144 0.619655344237068 0.880568317898042
"cg26934362" 0.787711326688593 0.110544692760763 0.493816274151773 0.724061569095389 0.868067975668764 0.391940900357992 0.863126875154102
"cg19696012" 0.84721153605981 0.184074517576243 0.764797668698381 0.837999946822016 0.892073719024496 0.554411323289307 0.881033482550234
"cg19563355" 0.88964847208947 0.210207657267995 0.879772104837273 0.842956362091533 0.886099902304523 0.706913943833906 0.872199624054093
"cg22488278" 0.880916226237144 0.19493143060308 0.792889235117448 0.78691771757719 0.894218388730697 0.639595198484924 0.89731389259404
"cg11100450" 0.857921264352125 0.189396632473735 0.714200962892827 0.824901502618024 0.896261242055392 0.572050600288313 0.897400872434749
"cg26275360" 0.862203356338122 0.185573214762708 0.703889905287245 0.807686879715634 0.875810514429998 0.703010922536315 0.865366042608571
"cg00805874" 0.943848197235124 0.238892510455701 0.977946281736114 0.797814363840649 0.954774246640966 0.48137265570448 0.968075462644876
"cg21333217" 0.960686406389135 0.282259276531468 0.942920569733692 0.914013034464356 0.965374386486552 0.665681416204124 0.969496360163577
"cg04784635" 0.812153999783034 0.17392967008118 0.513492967346116 0.831647811337569 0.895568030301395 0.589367637506919 0.889645689662907
"cg20987610" 0.869780301196505 0.169261823580662 0.645297683563284 0.819358558871576 0.778454924563613 0.703822108266269 0.894052237929366
"cg23474890" 0.799473451075015 0.182463069472103 0.864879431538493 0.791335056739276 0.927533354794457 0.425640815374006 0.908501773858561
"cg13449535" 0.845576864382098 0.171722799672135 0.533216537721837 0.831848931289754 0.867784840115491 0.598529098304069 0.87252434499406
"cg05653887" 0.868261261781277 0.171610526670624 0.561566587230041 0.800988159372412 0.874792062025886 0.567078753887772 0.877289951213958
"cg13995453" 0.829811724902498 0.182627495892922 0.657181178053462 0.823728339552871 0.866796098057192 0.722891113024255 0.863551364333755
"cg10628126" 0.853888515307971 0.184123804207138 0.715176202939249 0.846788186427644 0.820410939625646 0.642752077144323 0.896605063943763
"cg26227465" 0.801115935803286 0.15059011178787 0.580129591232527 0.806621421850088 0.852030769360813 0.504427755974612 0.871169085868918
"cg18672716" 0.85614463606881 0.164403022876447 0.696604007986422 0.80898096850898 0.859669022220282 0.515632114805725 0.843077474216623
"cg22749642" 0.884002580815982 0.211999235568568 0.870188730805451 0.832573123401941 0.899942055631486 0.625516234978854 0.880875290231869
"cg10796068" 0.843213489622383 0.18771169738249 0.778550149120247 0.816827019689355 0.867160048045934 0.651617002996559 0.867084545653023
"cg21828319" 0.893008333523866 0.202474298677336 0.843452736168743 0.739028748914708 0.875004442850141 0.784505560481725 0.886731335283072
"cg05148385" 0.871840675365914 0.201956815943864 0.688976021206977 0.828747829842106 0.86628693347348 0.730739744846873 0.88327298925301
"cg08326410" 0.895591956906479 0.230284019284363 0.742016087562151 0.848661402122261 0.906472560110458 0.733025228385442 0.90986552533284
"cg15241779" 0.842429605124575 0.179966612248168 0.669360342430561 0.817858520641502 0.862979545301229 0.629258259043143 0.855911820435161
"cg11978441" 0.798377042242651 0.172659870944655 0.686820742553677 0.793973446675592 0.87326344442171 0.590895696112102 0.873948552180334
"cg05355684" 0.892612927492117 0.218922739075631 0.756061436225402 0.81064710541887 0.894136089295855 0.713500750498287 0.899165086952079
"cg10214132" 0.821316395580765 0.199025207204954 0.654575448904699 0.842651713614701 0.895191667123073 0.621708009604526 0.884317113343586
"cg14301562" 0.85618506649644 0.170375289208348 0.562001284252997 0.816306906846374 0.860424295889797 0.59248683458982 0.822823416576831
"cg05656688" 0.823776343127385 0.174760147865343 0.797937201274026 0.721701000987154 0.916687492286566 0.456657019598603 0.881844116910703
"cg01774027" 0.660134106720198 0.71196766167834 0.345110336561559 0.156811883214765 0.0622989235409709 0.629423263224067 0.113351075282303
"cg26706803" 0.542056953013292 0.706890636798006 0.0646861119401415 0.378966062975524 0.0500133479953875 0.5405223105967 0.0893610971416528
"cg03837680" 0.250807811502202 0.610506771555046 0.270419159505508 0.192565977905371 0.0429119749313639 0.46065650023353 0.0474334831336954
"cg02381279" 0.337964156967763 0.622420520343769 0.0925696308200978 0.149824613403288 0.0499448320434312 0.590732365436085 0.0561051963311884
"cg26823762" 0.154411205491442 0.566892733648728 0.0340652225749847 0.0923251753340145 0.0335226091807157 0.5507809117539 0.0384697621472698
"cg18907610" 0.803070077151716 0.752969302207921 0.195076188041178 0.162050017379492 0.0670967160914767 0.861472509421072 0.0958358326333921
"cg08178956" 0.534920651007351 0.665214013233467 0.172245357041592 0.0964489916531352 0.0427790970824142 0.727913361768707 0.0579943977515414
"cg23829102" 0.479776025895276 0.667258678391636 0.0554051738061116 0.245912419792458 0.041150508149416 0.628819645480477 0.0386219748722497
"cg09101151" 0.269120691248326 0.649189893106661 0.426811297000722 0.106477154232447 0.114096934825208 0.491567969160135 0.12424268365087
"cg09958402" 0.377524391916254 0.616910220815298 0.128722385248455 0.0808706002716802 0.0322635319605941 0.600217854789825 0.0437378171829354
"cg19736900" 0.450043869420834 0.650183502550569 0.14331496549784 0.124635622762345 0.0713263327976421 0.524519558308903 0.0682524153180997
"cg11481582" 0.355442024779199 0.603884481646244 0.0589546051306106 0.081688647683056 0.0347345493404063 0.515107367725539 0.0416809205820408
"cg21199093" 0.723609032901559 0.755111338240182 0.0964440305770072 0.262890361592882 0.0740983999562751 0.838502822829753 0.0811904169606761
"cg01447281" 0.0454238229318296 0.538389675623522 0.0699217454094251 0.127177969130482 0.0447077869511491 0.233008311659974 0.0392383465526635
"cg06630241" 0.622041481138086 0.710857488504428 0.0604112653280885 0.137052653869259 0.109771088987963 0.649002794636138 0.110553683847282
"cg09324018" 0.768970919228662 0.741795507870307 0.406994384474907 0.115721052834019 0.0670831255092964 0.740553701558636 0.0687684640520049
"cg22589728" 0.181573941351595 0.648943584666646 0.14639049978921 0.174881379911979 0.139975024663432 0.393212132844234 0.168470493920156
"cg11147278" 0.348519399842685 0.657820266666211 0.378307386295595 0.219562655341788 0.0343911504217532 0.540659883548348 0.0405384816330282
"cg05756780" 0.210802681633006 0.707084614405785 0.455165649128651 0.413770703439921 0.0555161084398638 0.608264182338162 0.105444431662302
"cg17087974" 0.484826134452382 0.693760290215766 0.248239215146638 0.133557804242133 0.0615467409044025 0.742681836356053 0.0692621307331732
"cg04887172" 0.441997437966083 0.673812060371015 0.0375053505919623 0.157022646786758 0.0751890039187489 0.59896766503605 0.076233474031724
"cg26971042" 0.068388943948549 0.576161312340907 0.060291312806348 0.0827332116001831 0.0962039867759864 0.213341203682837 0.116677457224897
"cg15945333" 0.753296567936144 0.732982967223105 0.0498613952446207 0.144100695259842 0.0473603487819937 0.804630197796501 0.0519230989130792
"cg25887844" 0.154035964982655 0.678770638760387 0.270529262329944 0.403852856484261 0.142889651199249 0.285372817469217 0.073596632239068
"cg22897715" 0.171596388701007 0.565181465137023 0.0314702635206627 0.121831238214414 0.0300462297123189 0.178143590408437 0.027090038828329
"cg25045219" 0.10827022655649 0.694574941796772 0.192270348592154 0.383325299204072 0.0897451479886532 0.693819892083449 0.113745428622429
"cg20790648" 0.664334816702693 0.763451312815271 0.200942039737764 0.144985962028463 0.0954723070880299 0.763277235833645 0.1551053432417
"cg07675477" 0.163383287048263 0.66745746522945 0.101273243726156 0.227931732484572 0.15037811910584 0.362610673321202 0.143698506650571
"cg05608790" 0.357230842817447 0.713522018750148 0.125270347127441 0.180657820191625 0.101221620783394 0.64123234873234 0.179958983287736
"cg08545593" 0.81303270603708 0.791030310077242 0.465487421133046 0.174532077458694 0.0491192968641994 0.881547685172411 0.0502345179505582
"cg01088404" 0.450952976175573 0.698298060559379 0.100213404747476 0.18436538954936 0.0433345328684613 0.762145413888706 0.0430147820505329
"cg09704136" 0.711417227706242 0.72657488484128 0.0808125232109584 0.1083159706249 0.0356605211938878 0.770546827078223 0.0373918881774708
"cg21232161" 0.335966466018168 0.722882573966748 0.435490642392842 0.161527839236412 0.166499883533673 0.585409649445774 0.0823383618917461
"cg26348226" 0.242306907533907 0.636294656240157 0.0946629311658716 0.10314623314499 0.0516864544644784 0.480295070371753 0.0731387389670751
"cg07687131" 0.467868601480915 0.683551141014506 0.0484752785463185 0.124809826980127 0.0603465943545077 0.539847856064839 0.0584463431949297
"cg20049422" 0.79720060887042 0.80881613239137 0.286983010791007 0.183873200576806 0.0581204633810938 0.894539779890979 0.115127316281298
"cg24728803" 0.46703781769445 0.701763958958152 0.0524168207874191 0.130860051356318 0.0671353908579029 0.670000841330752 0.0672141628650977
"cg03677056" 0.704184568123581 0.803928556896959 0.0705126863857621 0.22376103371931 0.109973304997606 0.862914405919348 0.117570846790333
"cg24315421" 0.282646707713319 0.714065133486774 0.201151106891006 0.415156249693132 0.0403039736491025 0.513435170224855 0.0356825084844207
"cg11173131" 0.295812341081932 0.676638024482026 0.0972385313466901 0.143592286011644 0.0379130068385143 0.598014899253949 0.0425692801311189
"cg27218978" 0.370080914989766 0.76349794157116 0.462351794607281 0.173728527947898 0.176975965992443 0.659841201256206 0.060402326494981
"cg09001226" 0.3571542412615 0.756945642006566 0.608446976079437 0.279852027506958 0.0727506555991806 0.519041121219585 0.0790875001195631
"cg04179740" 0.0563729409785385 0.649176959681163 0.431441382281204 0.19835303612378 0.0365206305413651 0.291131196755622 0.03505894993502
"cg12273325" 0.0971691906721567 0.652052897637174 0.14877782871349 0.0906744025260307 0.0334573648377095 0.383905283929738 0.106175022118131
"cg07381806" 0.106142881742308 0.724727067770774 0.51692062982758 0.100753985890868 0.075790523901513 0.378095884626946 0.277873565801782
"cg18881723" 0.0423334024320254 0.631627185137311 0.128422904172076 0.109036447709118 0.0486551790223423 0.240403815306851 0.0644835907220286
"cg13404688" 0.396328726386775 0.765501404350169 0.316105006365599 0.192256027065965 0.044548675149825 0.737849092973086 0.0747392904637985
"cg11358405" 0.259351228986254 0.689437967899409 0.0939020846094392 0.12924939212166 0.0375913153814035 0.492597309698552 0.0442928971389636
"cg06117093" 0.105735237156719 0.699899000187867 0.614873167022741 0.161654761553383 0.0434369259917848 0.380579565231742 0.0566582252248033
"cg17766305" 0.193119572240476 0.794141661521098 0.110842347796488 0.135867943921663 0.0387014367018045 0.532308035965239 0.0717482064241844
"cg06768361" 0.971418421135689 0.942979978900938 0.116852329613265 0.961051864775929 0.909531446597413 0.97258656444676 0.943495206209072
"cg18168751" 0.981076716964101 0.982570101612531 0.17899940579281 0.983902287797137 0.982693488078503 0.983025615189968 0.982545317414177
"cg14203426" 0.98249648013781 0.975950000862168 0.167146371150798 0.977023046664303 0.964483684290588 0.977489890052183 0.949229185766802
"cg17052552" 0.907672006075183 0.89393238783889 0.115838061593849 0.907634731387976 0.91821238805214 0.91163372306086 0.914439259065634
"cg15974642" 0.913404516882785 0.901610963763465 0.114210549822616 0.908536951885309 0.907041418704835 0.912645972360817 0.896245642574905
"cg22353369" 0.871465272805257 0.907616075260523 0.120244125729568 0.906389857051079 0.897590031228514 0.903987173677208 0.889937034046795
"cg11926444" 0.960551494659266 0.955052759468982 0.195752769810323 0.955893892900087 0.954378173397028 0.966597828034466 0.95283122382918
"cg04120520" 0.904074525373399 0.887241180960134 0.125697458382002 0.88987100463411 0.882514917745404 0.917061218936288 0.849071897839354
"cg20151221" 0.911055824282309 0.922551771483004 0.17424892881924 0.937569707523423 0.942442711498416 0.932882645199139 0.941309829861274
"cg11759194" 0.89547792733929 0.888728271708263 0.136966442055213 0.895703857323874 0.903225667357173 0.899677781904482 0.875133799337627
"cg08221288" 0.917012269894123 0.90818619495284 0.160290061108041 0.922369275737489 0.914779087512866 0.924486914957863 0.913119641296676
"cg12099546" 0.893269739854704 0.89797467710011 0.140810188855483 0.894734764534215 0.892562928550247 0.885755010711524 0.901286374868492
"cg21768884" 0.962525876738233 0.957702044277418 0.203388919361048 0.957116107669585 0.957700342907353 0.946392171368724 0.950129758778789
"cg17528559" 0.907117123745907 0.900308894335984 0.151076379227779 0.897122604722452 0.905064251755531 0.912287311151045 0.900177092622178
