"MO" "B" "CD4" "CD8" "GR" "NK" "nRBC"
"cg04478930" 0.161701262234877 0.864406218099586 0.896564657137891 0.90836908333101 0.749409136994842 0.867999702910321 0.718836340078671
"cg03313271" 0.0987297166386539 0.881290186788961 0.89225115072972 0.911375247783918 0.390485984908263 0.841245329642414 0.799975189016322
"cg02780988" 0.120866293240075 0.805872950764755 0.834209521562804 0.827739369930763 0.828122270758927 0.803037071350214 0.610066323500528
"cg25898577" 0.1648779782628 0.909508255889123 0.887970494469856 0.888133036323287 0.749643464356796 0.823823749193164 0.761458957717173
"cg18770149" 0.154166772514517 0.880360973195898 0.848017770678291 0.847142970457942 0.845381521150107 0.810370559736227 0.676100665520658
"cg22259797" 0.0900850111269316 0.932766901722005 0.785813704664277 0.885756423768884 0.402020756882684 0.863364559122809 0.775149996252044
"cg06297318" 0.130763881813973 0.832565912222999 0.817712894664005 0.842160782555235 0.781469234171903 0.809092045863505 0.711858155939274
"cg08694574" 0.15074632646975 0.894756954689525 0.875001171915021 0.902418805976699 0.6722505094735 0.862906981448153 0.719466329132702
"cg25517015" 0.13057266296474 0.875075151211707 0.841218354701548 0.86360193381663 0.653148064315039 0.833904571359917 0.730424694320756
"cg03533256" 0.0834077403952906 0.838346834739847 0.796169387554053 0.788050087821067 0.675570089378489 0.784670536811227 0.562612840526797
"cg13093111" 0.0685836405484864 0.819677869332636 0.896154215167583 0.914973647979716 0.381542933794466 0.788019845936233 0.618925739607851
"cg09736959" 0.765571014250582 0.0925594560105622 0.109256883638815 0.0813660833543979 0.769080556513381 0.2527374868798 0.633511117756018
"cg12102235" 0.693886358240202 0.217440893479748 0.122192349897361 0.141788115247499 0.0751127676722744 0.571959989945562 0.495185638476097
"cg01367992" 0.88420022796915 0.519615431245315 0.0856735390635047 0.0717807577300523 0.883050546817807 0.425363315448784 0.595835789107975
"cg14364797" 0.741152562840623 0.631265176781868 0.1238358316355 0.0591399311701203 0.216819092533068 0.0812527655815389 0.72731118649329
"cg17161520" 0.750439066627903 0.0557932229982207 0.0866561725483023 0.0583635547037106 0.81274102075634 0.204877254457633 0.587926901293447
"cg21577598" 0.805806522797928 0.350425444028325 0.0514629127523704 0.0405602344595062 0.822063904985443 0.222542115139487 0.633828882203735
"cg14057303" 0.797619634662119 0.534278501541545 0.106047622300639 0.0923027148805601 0.78749906397585 0.186830743226629 0.218641206100768
"cg20171453" 0.818672576749734 0.144804341265697 0.122013836603787 0.104085637414763 0.750879935636428 0.475155940625606 0.65933197370497
"cg27027055" 0.853305022072469 0.471979290936877 0.106565932815824 0.0524421828540389 0.844666457258583 0.240532779495448 0.678685594629199
"cg24957609" 0.758131659084006 0.342762010955445 0.15228671678232 0.0877797749730637 0.491918145439095 0.137956115688664 0.670267906444025
"cg08622666" 0.809810289493683 0.118098499411078 0.269648693979171 0.126857136383832 0.827334721568657 0.1775599656598 0.595416828558986
"cg24216966" 0.850985832572979 0.201769880670177 0.158969752685532 0.133287071981771 0.868306547700753 0.320106021671939 0.724587052186839
"cg02879423" 0.753702429423373 0.774000911424778 0.128761500586448 0.113558743106883 0.108769594063364 0.111998813727824 0.598857432142711
"cg19510565" 0.772822233400012 0.245828141538365 0.0775009913782771 0.0424141857046042 0.774399343720553 0.147246803991232 0.568335162805548
"cg25919221" 0.797590996489385 0.169353962891887 0.0802811608946997 0.076627254714244 0.777036106985285 0.423697813089274 0.482601222251429
"cg15519096" 0.823343196679534 0.434896306035373 0.07817790096156 0.0702944727684584 0.830757227589951 0.289270197265787 0.361766438230946
"cg21830221" 0.758539456009556 0.0704720420156674 0.110090317845551 0.0985813122216325 0.78172495976097 0.166255539374269 0.500338398139026
"cg03916225" 0.784102832450755 0.283079690838616 0.094675270907623 0.0750713159013356 0.778243613067576 0.147668509839537 0.471736936828907
"cg14375890" 0.794618740663468 0.280146715484488 0.0617645324234123 0.110897529085664 0.75824945152902 0.328420760278735 0.366432555331054
"cg07706695" 0.762597409557098 0.194723769197081 0.0532549182243594 0.0333437992829228 0.777787434988975 0.127361860672319 0.565492791177759
"cg17078393" 0.840956256831879 0.11680367426479 0.146332864016647 0.102845531506367 0.849943250303533 0.383976564212586 0.660403275719158
"cg01849093" 0.836322529077473 0.237932161304358 0.241381250670988 0.198447319315241 0.805237473375264 0.199409707829278 0.443046194951452
"cg20055861" 0.837373563820882 0.0508720307055981 0.165688432367842 0.171831418488068 0.84659484892438 0.37865141352614 0.578578383108377
"cg23213217" 0.797200177602762 0.541603524322976 0.11766523798018 0.100584885899083 0.140649194180118 0.457079339802262 0.701822176651273
"cg11316887" 0.810636334440503 0.101723440537169 0.157253335462038 0.0885715741765255 0.865898344256543 0.155093730916399 0.570299816162662
"cg21999229" 0.766674362242123 0.0622560626237951 0.10006112204492 0.0650094323377449 0.781479204964935 0.186846917691622 0.479214692735502
"cg17587997" 0.865445580905979 0.109430363504116 0.302519738307093 0.213109802097014 0.863789393877965 0.138595682999592 0.625671098707667
"cg21359303" 0.893506175926341 0.367872919389248 0.0863655219934939 0.0828632700772142 0.902648125638307 0.216410379100126 0.816869706441487
"cg26217402" 0.851954959941162 0.18218673825278 0.205983580940114 0.195022095688361 0.779818263107542 0.37916123366122 0.400632635591476
"cg13554018" 0.783965784762705 0.0615174158296501 0.164114497202535 0.097082487923687 0.774345726233555 0.137219437188896 0.525254920115882
"cg03961551" 0.810614664254894 0.265327386714395 0.0976073604616868 0.0699318143417348 0.799985827677535 0.167657030620888 0.447469421075004
"cg12609063" 0.803868247612194 0.398217296750362 0.07677288359303 0.0650193480602591 0.635344049045301 0.117836076469323 0.530349108848054
"cg16219283" 0.851773856270144 0.109232598215131 0.132948391747876 0.116607464197351 0.867917286343073 0.259669134593203 0.64257841318739
"cg10639435" 0.807317193300322 0.529328321073234 0.108927242053564 0.106855550331278 0.436639716599769 0.116215472360759 0.57028541333493
"cg20805133" 0.861645225796403 0.225040990196087 0.0505601203634398 0.0342089248944376 0.896207432582202 0.315424333175322 0.652049062624393
"cg14437551" 0.758609670239175 0.0627609498348187 0.0903554477904108 0.0589742056635307 0.780919492274041 0.132376643192024 0.326964100016252
"cg08169020" 0.897108075261773 0.451475631380889 0.0645234097697628 0.0489390024897705 0.902949658474568 0.168453883363506 0.693094591124733
"cg04722215" 0.855571716837772 0.329163943113127 0.0929269947094385 0.0724630657821779 0.802217648699693 0.151601245453212 0.641932714528161
"cg06208288" 0.904817032411257 0.423266180688978 0.143808877708607 0.120093228338187 0.898080790392995 0.154130720841878 0.587531839382384
"cg26348243" 0.922248328304328 0.220451646837446 0.0758288195344768 0.0791658349479874 0.914052239797184 0.513551312418731 0.728661242959548
"cg18148314" 0.829651121265315 0.23949600272708 0.0867910117767574 0.0529730542919699 0.840848726909703 0.144185035232701 0.470223708422405
"cg17169196" 0.869125765634943 0.0858159608792742 0.122798442574516 0.0987343677230514 0.89005877427335 0.258577837323176 0.646082074826999
"cg21201401" 0.788739262850084 0.2064006147655 0.0619573619721933 0.0552523651531345 0.827832893381119 0.103727170361889 0.210253882016717
"cg14597739" 0.847303903586385 0.0722897191770595 0.110198624615287 0.0776562564399568 0.850840090280967 0.22694764843523 0.592535887954866
"cg14165142" 0.822952105474551 0.244196211083762 0.0746371418545336 0.0549979554900166 0.820884599685284 0.233635708384723 0.234440902492644
"cg14441276" 0.814119130710859 0.0571963891028488 0.079074009123814 0.0680494144442308 0.814809630885652 0.180545479004499 0.445216974968364
"cg19097880" 0.763330166561117 0.0605568801606283 0.0663631189672962 0.0484005575694097 0.695991300579367 0.132829635975661 0.255160660098467
"cg03795574" 0.728091367322433 0.0723997483232959 0.0844068551943239 0.0959798301032436 0.0835269222959582 0.339487009339051 0.604945704713514
"cg20513976" 0.820605951978446 0.232467583277249 0.0373187430286126 0.0203602820415218 0.874661435684155 0.101923706866554 0.241245157857586
"cg00446123" 0.854044376692962 0.228349374375568 0.0683225853716078 0.0511040071341849 0.903019120932506 0.116275708907865 0.234011494324076
"cg17768768" 0.9535314593917 0.0780344828213884 0.960879523684672 0.96342316859005 0.962039908489161 0.949372143164306 0.831766315991295
"cg25131632" 0.938648912243109 0.0619363901244162 0.936696987882928 0.92030552170407 0.945976275588264 0.925894680567407 0.749635955861914
"cg13738327" 0.962048453912301 0.0942336206234944 0.964028243998802 0.943311114610236 0.966480596809413 0.930345742597682 0.850926442285907
"cg02212339" 0.952719434931194 0.084479894286955 0.933323573604712 0.930069653974867 0.958698165322764 0.945110500126545 0.791347136827004
"cg19276014" 0.963190419007874 0.126231584340397 0.966533238909844 0.970990743448404 0.971878527228249 0.960980060805573 0.874092637756339
"cg01024458" 0.905849851761669 0.0528547136015516 0.869532898868474 0.883919316651078 0.925291509696771 0.866456961450835 0.789356588880961
"cg11699517" 0.950795326211167 0.119875530578469 0.975650459514848 0.974134290433824 0.936481068749352 0.963162947466352 0.850066553782996
"cg14482811" 0.932633838843186 0.0890555924681968 0.958596095883047 0.936870787219146 0.941129598816577 0.857753541539381 0.801304696160804
"cg16210395" 0.90373812044857 0.0537469778876479 0.901921137467335 0.881083981164244 0.909097744689259 0.876192059284091 0.685988419468714
"cg15348679" 0.874120910957956 0.0837715306872782 0.928430319352987 0.964893529679982 0.910119017123823 0.942726595016127 0.745802202393473
"cg07721872" 0.91578683882916 0.0708290795821019 0.836526117063883 0.877860600352546 0.926341748304324 0.890490529530555 0.824759722011822
"cg20602300" 0.896388189116659 0.0789183328978098 0.903340726263364 0.897277372573806 0.900148271415255 0.892423840652533 0.816918002990877
"cg11661493" 0.865540738123404 0.0528935759637587 0.876500505656825 0.872644119457741 0.868039696832711 0.868192603146984 0.804634672374193
"cg27106643" 0.914333488475213 0.0879669050477511 0.905217454055906 0.921503392614954 0.935032991023892 0.882252143338778 0.74891702714411
"cg21248060" 0.935407771637335 0.0883473873222382 0.941798969444029 0.916414534119772 0.952057521526992 0.772389648744387 0.757336660866804
"cg00464927" 0.939835808892704 0.135822656419853 0.953441152241821 0.955204803033088 0.963500017816303 0.917539766253556 0.845588035164235
"cg26318872" 0.898862747831024 0.0924738502887718 0.899015578846371 0.898337487660217 0.899433368983838 0.8844537419437 0.792333128624948
"cg14936008" 0.891082435731667 0.0880582699502483 0.89827531705765 0.909462230191181 0.896613600968612 0.895761956847633 0.737846823710442
"cg17995557" 0.863640054568018 0.0614261031349629 0.873499728578234 0.867288325989778 0.877785910912179 0.807751135972462 0.797420874899191
"cg26552743" 0.864207844321847 0.0573223898408162 0.887623342193094 0.886176396434211 0.861696424561164 0.856649753912605 0.664316585968095
"cg14066207" 0.92610663847039 0.0788263750835173 0.814362220399114 0.821803175450946 0.933370309196668 0.885652795141957 0.746579371424484
"cg00760938" 0.867917564689797 0.0547200213223317 0.882392972133995 0.878889700864801 0.873053057347813 0.814778076311593 0.657126184984942
"cg04828493" 0.866527822361706 0.107422631103396 0.949044537394895 0.949129650206022 0.960670779246418 0.744107978901191 0.884004596913065
"cg16148346" 0.862144040738785 0.071118404696371 0.879484817787241 0.873797183782299 0.882137951858671 0.874802248231086 0.731045827076965
"cg21596498" 0.882748723067634 0.0676018397617811 0.843715728489891 0.881437777739996 0.884979536735351 0.854749986913789 0.700328207538415
"cg18250453" 0.88811201378077 0.0845162021857938 0.876016629855374 0.880692373403882 0.895303161824187 0.821973965764067 0.814090026397454
"cg01598421" 0.955300572670418 0.149777248535938 0.953213351035996 0.954835572399631 0.959284327645631 0.943260649637537 0.760194618167791
"cg13356455" 0.879518270213383 0.0668282779484776 0.891191692016631 0.869255250370052 0.875561089670662 0.812198257096107 0.692154914743342
"cg26438284" 0.890176171676667 0.0830761847918468 0.899063461001415 0.872960143937598 0.882602798096091 0.828886177126155 0.759777425114788
"cg25683989" 0.869216321059826 0.0681374667803546 0.875441128747124 0.885745962279534 0.866506248866213 0.849257660331714 0.673859304515143
"cg20666585" 0.877176683108574 0.0774812784517357 0.879123036174633 0.857397861880168 0.892656308842474 0.807478639870003 0.778668254341377
"cg01868869" 0.885357950637136 0.0922156114428348 0.890109436628251 0.893268638783235 0.89209129984028 0.885364728642138 0.729740509296941
"cg01869288" 0.857968392056814 0.0518737198902885 0.859815223372592 0.819725168559515 0.875227435604297 0.809786750925015 0.691077430087713
"cg23683962" 0.889946997171384 0.104984607982654 0.891808476841972 0.90100006365662 0.901066719671622 0.875242942992828 0.804535519586516
"cg22212560" 0.679320772158967 0.0493575772956211 0.905384817390935 0.911111616559737 0.872260376865553 0.883945898566939 0.778540415425735
"cg15035590" 0.881516186601616 0.103140389541897 0.90131422587882 0.89845786916959 0.894974574441821 0.880733987878232 0.762107601237241
"cg03980424" 0.883372252728231 0.106503628413949 0.884642297314932 0.912731588499006 0.914994498446137 0.868268785461957 0.773263902085067
"cg15532942" 0.884838179690702 0.0791151946794286 0.883222161313174 0.876766419745542 0.881237490014087 0.846678794316842 0.645289992798555
"cg15235922" 0.849686698461399 0.0573696533824114 0.859454507745224 0.840652200368748 0.83303569825133 0.844405736400408 0.663060526342309
"cg17679619" 0.859931796926144 0.0712999626541654 0.847481297341607 0.864581035904436 0.849513984201207 0.835693313253349 0.730316107829404
"cg03860768" 0.873177516023314 0.060076253010053 0.853152891934195 0.818051345481451 0.861461784576035 0.832906148738918 0.63081687587574
"cg16085171" 0.882211311384327 0.094811152049352 0.855515279592495 0.879376467728097 0.894226330417599 0.880676850250542 0.725410224806518
"cg07558704" 0.921064244095943 0.149263164858093 0.92628781508956 0.92903222425645 0.92453687710828 0.916013672512901 0.857110931948191
"cg26795340" 0.828360677462965 0.0594796238961564 0.855702630578215 0.853666133582728 0.840968685887642 0.822401471926665 0.712042954779556
"cg01591579" 0.934499892714349 0.166939775628728 0.94403622619172 0.938567147732165 0.944494388765279 0.935304265831875 0.879289698908679
"cg13823257" 0.858141746966892 0.0854220747107997 0.870339071193272 0.870212837799627 0.87083539135066 0.839369917777403 0.75296374370813
"cg03402235" 0.864411229161563 0.0936242346403622 0.893481947313593 0.895464784034855 0.829470073415537 0.873912763643209 0.755465042307079
"cg04838847" 0.963694445584502 0.198959721200165 0.970595691125163 0.97149064033146 0.972792241987337 0.96359933869434 0.901670045922422
"cg27565966" 0.857667912852033 0.0634106507181388 0.878391464326518 0.854907860110115 0.866768475613031 0.719391137078327 0.683911530367734
"cg27304328" 0.823263983626198 0.0634155810181084 0.88668222573592 0.876427377362099 0.798333886317786 0.858616740642355 0.661799393018185
"cg27492103" 0.371714692525015 0.783392671464808 0.0979634288473519 0.0756813418788011 0.06764395500042 0.380785934461229 0.62274474165183
"cg14574996" 0.12235753533281 0.84737288862757 0.551668280063042 0.512254845305257 0.138155536433266 0.198577359955678 0.596220757517692
"cg00359365" 0.0865691557095975 0.805694517325575 0.721599668417681 0.547681890786186 0.0921281084892139 0.126248753867249 0.128662325730627
"cg23144473" 0.161826602297587 0.687134126269467 0.220568889811485 0.1829459305351 0.0890734587350448 0.111935419014312 0.13347989340002
"cg22437221" 0.518267366072784 0.846606106645191 0.140949509912394 0.106601014720843 0.121657799455603 0.418416693908925 0.547956214876219
"cg24834394" 0.362182986674024 0.869214656300476 0.292628523232494 0.377232131344726 0.0802158825125782 0.401997693289421 0.592421402115527
"cg02734358" 0.0536948953885827 0.832172762309738 0.365391126311561 0.397094449930204 0.527795106044642 0.101361885782063 0.456032140608119
"cg07725527" 0.148587357867656 0.717270879287256 0.124672375630156 0.11677689187236 0.116827755256811 0.128493926484022 0.586958599631051
"cg07249939" 0.220089120532768 0.795231262088367 0.34264855286273 0.232097996216166 0.197270785550085 0.105391091803788 0.509264626528594
"cg27507284" 0.0651035799779511 0.759727625698402 0.384743926251068 0.334551128116487 0.0611920808694481 0.112592354122226 0.552669681112899
"cg03798942" 0.551091889635465 0.788668351535451 0.091186703349355 0.13917571968489 0.0865277172378489 0.0876484135767639 0.342014354656346
"cg15361750" 0.0827900986015228 0.840625368934347 0.668331742212053 0.701137159924639 0.0704436569256469 0.185462889881177 0.150237670260746
"cg21638533" 0.0703070421790713 0.877326912851379 0.315764808789833 0.422767551191171 0.0748386435745818 0.796496924499535 0.681074355086154
"cg02779913" 0.0380179071060924 0.740814310402878 0.361842008899575 0.362228897319891 0.0372900614182544 0.159667138122302 0.355001311854772
"cg20541456" 0.0641523000869341 0.690010654846692 0.0472164258867443 0.0616384155687803 0.0274147936659514 0.370480358527264 0.459376167774706
"cg07091500" 0.0939250764440279 0.772709473328825 0.162368571029142 0.293638551961956 0.102260239144027 0.505532801181004 0.314940464085391
"cg15354065" 0.0807525069531219 0.818044145312033 0.0785657243104747 0.198945935423769 0.3795413356047 0.644301472799302 0.374881314993054
"cg09849688" 0.0687512052113221 0.728424700731932 0.239038143385637 0.183980788534273 0.0658380203948743 0.194930669711195 0.425854349974882
"cg25518868" 0.0535039028476399 0.712800856082333 0.0877178192491795 0.119261819808102 0.0497692750311514 0.1794287497969 0.654716149212824
"cg25983531" 0.101299827364046 0.83262602236465 0.501021769997599 0.392731135211955 0.0911152869667407 0.1779669723342 0.537423303852731
"cg03889263" 0.0980022593035578 0.762817374696197 0.105356858507128 0.228175901203389 0.0805142579565078 0.588631618043703 0.232569189603606
"cg21291385" 0.37074107047975 0.793019396186527 0.0985246685046953 0.0883907543279474 0.0780710856824652 0.143369734724838 0.615423777845551
"cg20450123" 0.15579906205681 0.750274233130596 0.208804223012919 0.193001687409284 0.0665080656781545 0.0957453304112556 0.461325472718516
"cg09076077" 0.0761854259667807 0.839324518468433 0.535061215855162 0.478414874220803 0.0816023728034018 0.117240369499812 0.510852252526232
"cg20380468" 0.406753831066714 0.855309832361329 0.068290020182084 0.0751809145283796 0.162382255097653 0.434033946525745 0.618194847292332
"cg08698943" 0.0900425368860781 0.856261902102783 0.210359931298385 0.347866927636246 0.3601140211523 0.35097875234863 0.549699727277117
"cg20317872" 0.361715929160793 0.893823137447106 0.049617097279863 0.060437236233002 0.647237541154581 0.136501663144267 0.689817579347973
"cg00874051" 0.0817638643481165 0.884856935708038 0.538397160365047 0.493118671094006 0.0585965867413329 0.386080319101163 0.554922525605277
"cg17950348" 0.0652437710046705 0.845682914932246 0.592414269770389 0.505276811349611 0.0495395009013038 0.0822196449565609 0.492954644458229
"cg25616055" 0.0840246736266215 0.688689285588267 0.0511290634523194 0.0848131316585795 0.0389840760326605 0.115182628923412 0.391962384615062
"cg00902153" 0.0575635045852648 0.793787349580526 0.124867400214989 0.12711658550867 0.0969848658325868 0.600961066544807 0.51570524539999
"cg08682625" 0.0682510329496403 0.77430927452233 0.115693076192304 0.158615907157096 0.0602934839666976 0.375254146269704 0.544272705974188
"cg01054402" 0.259725849067736 0.825797634999289 0.101570886357687 0.132526047649348 0.0747090356598626 0.502165062798882 0.434987486254219
"cg21278103" 0.123114062476753 0.874042663475804 0.426724390356009 0.485509399321923 0.100164475456184 0.465910234302813 0.205201937068855
"cg15906007" 0.280622770808676 0.75333481436975 0.0976739239957125 0.101186789107758 0.11484526638442 0.0865214612754034 0.168508693325698
"cg19268695" 0.146330326754795 0.85925573622249 0.0470489120779952 0.0490071708517271 0.592805489296316 0.106155285405225 0.567484188193726
"cg00619207" 0.129351824665756 0.844922828013825 0.0648345727067741 0.064284381396248 0.483075075846873 0.113460112073633 0.531505074479445
"cg09300089" 0.0578354081907338 0.818948682024762 0.367374290425782 0.188041854944761 0.0524875564085916 0.0927255246503767 0.545880499516018
"cg25336765" 0.071184685353164 0.851871771877284 0.358309783616408 0.322015610851215 0.0683812420254878 0.147686023712086 0.523036301710066
"cg00058449" 0.270555882691784 0.936818951799554 0.421073531223328 0.213890657549958 0.18905241186788 0.0821860751015675 0.618017811700623
"cg01156249" 0.0677304962108269 0.924328828811249 0.298259628618391 0.25335384981747 0.0559782284938246 0.605613812494167 0.650586354263145
"cg19269039" 0.152020282796606 0.864272326951519 0.0435006438373918 0.047215688525611 0.39143952704227 0.101578119759926 0.634359765021461
"cg17266282" 0.151097037314763 0.894493513674444 0.142960884553839 0.18767865812551 0.152270966282103 0.214317780481038 0.6797557441542
"cg23357708" 0.0587043355562226 0.828722327572422 0.148353622361976 0.176910033780866 0.0642239451031994 0.151681429863581 0.408805335106758
"cg08560387" 0.0408543377175146 0.784712327960232 0.063125549236686 0.045635410932604 0.0341386509762272 0.0472004768897734 0.344649987976719
"cg07635227" 0.0361114459802339 0.880971646862822 0.130151973177459 0.131651299754499 0.0288811685484785 0.426784302899363 0.536100768705761
"cg14317609" 0.0591164343394851 0.800669594944648 0.0676631234778529 0.0959963642308904 0.0506432247825383 0.0693259902680985 0.0744094940429958
"cg03429643" 0.0501443270362306 0.831339422558339 0.0524207325510457 0.0486269670324565 0.046656775382989 0.0619588861365732 0.383327559810035
"cg08864105" 0.0684402382972459 0.884403177428062 0.131647695153047 0.150405901507253 0.0565599759851418 0.0981182534764102 0.490822188171566
"cg02606840" 0.0945199891945305 0.855450126534227 0.0448343210256887 0.0387664903485482 0.0420676643907139 0.0600251482233233 0.519590645796267
"cg07679948" 0.956125210213441 0.959121493527495 0.117739759712832 0.341600728962378 0.952137205746261 0.927524510136796 0.940887445049197
"cg16452866" 0.956329228955873 0.957186852166028 0.096367146357689 0.17466227927503 0.953408604231831 0.907133130827885 0.911386915210339
"cg00366435" 0.90436247395961 0.915213723524856 0.0806689005348996 0.359796894394531 0.909286410548434 0.866109899968531 0.782711987195229
"cg01154505" 0.954759607134129 0.783681418449149 0.139706490256801 0.480815043576025 0.958533135186468 0.946074478950448 0.891198005245616
"cg03388043" 0.945106488816185 0.962469263687469 0.0666202543285429 0.0652147843789891 0.944562027412638 0.648638497182987 0.873649748972171
"cg11848483" 0.909261749636504 0.91115452609103 0.0814411430597288 0.199122897960225 0.910711229643683 0.883121954321661 0.741162663343689
"cg19001909" 0.961363310552957 0.970819431167067 0.15619497494234 0.271502426160836 0.963599033179545 0.914138133445285 0.888585211176092
"cg01874152" 0.876768753624916 0.846803930047352 0.0895666597422587 0.466202888739579 0.884548897837302 0.806525534550445 0.632714907990234
"cg07015803" 0.935609159798405 0.954971300000946 0.130721585630758 0.20801541867489 0.935696311062857 0.890865345283439 0.872605376701238
"cg14522718" 0.930696109824442 0.94337449689611 0.107951430744785 0.174050420607142 0.924215053511326 0.732137721361041 0.91044876777271
"cg07970799" 0.935086794724402 0.934730901213333 0.159935366379319 0.547598093895385 0.935030247184732 0.74080259628494 0.838226442671735
"cg26852712" 0.912326754965895 0.848368072719418 0.137973061167506 0.415698016687799 0.916069704808458 0.82435678688944 0.886283803593539
"cg06915826" 0.86074257405992 0.878074079511907 0.088822507931129 0.214444718322372 0.870232895489804 0.828850923372471 0.798231619945501
"cg26166854" 0.862194939144089 0.881201133509272 0.105981151576619 0.496500434975477 0.876115409605105 0.6081380756311 0.754395718878788
