"GR" "MO" "B" "CD4" "CD8" "NK"
"cg13595556" 0.101817240307119 0.628818828175267 0.911873515065111 0.896368557154206 0.904059652637966 0.807149028941176
"cg27510066" 0.10818464334936 0.730555077288518 0.864995756838782 0.863844817395817 0.874355527192787 0.844513680358502
"cg17852482" 0.128365234777705 0.787233990390295 0.873755291555577 0.886901899927806 0.883736419860719 0.844042773161329
"cg13618969" 0.145761389381222 0.821066666927263 0.879879857623031 0.892650537727042 0.891673582974747 0.87367914674042
"cg24737761" 0.123001644708894 0.764926138392859 0.879698793399802 0.881644258120125 0.87892986301916 0.833018165089738
"cg15658793" 0.123611959206359 0.663059238463172 0.90350700974511 0.914015376304766 0.901622614222019 0.858550374807271
"cg05627557" 0.0789144980556605 0.627115278034835 0.847378960150685 0.851178015330015 0.850408574507462 0.83950431166658
"cg09535475" 0.097129596760767 0.639156562426355 0.872066584307637 0.857492109624275 0.881029673714379 0.856033335351373
"cg13396713" 0.0797308326244161 0.469285964708765 0.889387975869102 0.874470924446291 0.906480222936883 0.876285200834642
"cg07790752" 0.0902915949201572 0.699711732591511 0.859902100621496 0.874739202896988 0.836174463476052 0.797077213656351
"cg07409471" 0.153591041038197 0.767225650961013 0.900843786474959 0.914926608432738 0.912956592910136 0.887014666481656
"cg19055828" 0.0865441349435449 0.542595591331642 0.871763988018297 0.861151285637502 0.886391295256848 0.872010505674428
"cg11557901" 0.079113487572092 0.371224009353032 0.911969866206038 0.900271427987386 0.916159940514409 0.895522256642399
"cg19460836" 0.0946793647552472 0.599868632878185 0.870600599169884 0.868545536450678 0.881071280547 0.850324164190925
"cg02212836" 0.739942851049858 0.231497944998816 0.11181628614527 0.187127301510878 0.228524225403969 0.331556755927608
"cg09221159" 0.711266158569044 0.467741817405357 0.196347153428432 0.0895446047532527 0.0735383650093801 0.118298501298747
"cg27183818" 0.885332210526779 0.852143058353256 0.0698949067457317 0.446273043442669 0.33074280897602 0.106857905897413
"cg16108580" 0.765368274825911 0.747817801892024 0.114861795266811 0.12914642504221 0.0866930141641444 0.126529410112588
"cg19510565" 0.786542243682723 0.769767861267566 0.254674459696604 0.105700040978016 0.0588995474394751 0.116242085246341
"cg16280132" 0.908142357456434 0.860513819332188 0.262900261078744 0.16901097779152 0.137687614139331 0.481601886982002
"cg24310395" 0.819231999602178 0.704484761630122 0.480300230014531 0.10805678478628 0.0700104375521887 0.102162572437321
"cg25050392" 0.848146221034269 0.832105157535745 0.381746206126651 0.137732661936304 0.0963835082644043 0.159895541089028
"cg21959598" 0.865884818899256 0.817677382295173 0.216998822415179 0.273346923645735 0.281469915245326 0.104269476162498
"cg14165142" 0.823957835934188 0.815274446947906 0.261934279407804 0.113747344737955 0.0723595304497924 0.220102797800656
"cg25140783" 0.812586543018003 0.761188483998512 0.355779744416944 0.106900067064176 0.0760946015087844 0.119551711158373
"cg08622666" 0.842285303401664 0.818914685510945 0.142373636559796 0.279578806198943 0.180289196645724 0.143967853309414
"cg21830221" 0.778811074766994 0.767376694687814 0.0982963292865118 0.134193104252409 0.10123553425231 0.140364500282997
"cg17479280" 0.900446159113074 0.535456931870598 0.0848659519917582 0.623513017056162 0.471998635140069 0.128374497409113
"cg03728799" 0.822169861473853 0.774681965518852 0.142401154730579 0.137658394537214 0.113114983151655 0.282879952270933
"cg01735277" 0.775294193994666 0.674596531626071 0.271949857946095 0.0921109911851807 0.0511987274146067 0.1236989951628
"cg21999229" 0.772258837986486 0.777337701339703 0.0726657702763097 0.123927003309494 0.0657515361226454 0.158265236875497
"cg15535471" 0.839947222103495 0.455317434174535 0.404980892442093 0.254449457978221 0.248162006680972 0.120982181247561
"cg14480046" 0.897097399627006 0.818291044052219 0.215134189903371 0.145407834400914 0.0990563458742895 0.490749678102501
"cg12810837" 0.742671348668489 0.663066159797511 0.0670135895637991 0.0880464180049085 0.0592659409447097 0.110750934192728
"cg17587997" 0.876241039793006 0.861558125816992 0.113379731212399 0.315511493211221 0.251862273119018 0.106930663453811
"cg18920397" 0.78748686574802 0.655664982811081 0.213605203452703 0.118132726267947 0.0740336796903052 0.139348238285459
"cg07706695" 0.789389091548533 0.755345076417778 0.197486581359181 0.0819144723431439 0.0459045017217841 0.108186379510535
"cg26348243" 0.910984299415723 0.88904499295026 0.20797637311537 0.130511580158912 0.103813912190329 0.46495584111416
"cg27051683" 0.849448359198122 0.466423105188098 0.350055022855529 0.128426185456867 0.116258048566675 0.420736270377303
"cg07018090" 0.888624555407682 0.194315720513762 0.0452469332346506 0.543649435436786 0.544592798473444 0.34928738721077
"cg26106166" 0.801535753057788 0.663589773540278 0.172907990188015 0.133001627767183 0.117268852659286 0.128109086709149
"cg00795812" 0.773843779702434 0.278361617110979 0.246583628110575 0.0966549935958723 0.107082949843026 0.373073344234356
"cg23280720" 0.81268391450041 0.58812928129174 0.248776169138526 0.08074064131768 0.0648602770317124 0.301227628055692
"cg16219283" 0.86710965858018 0.855420687641654 0.125796339273465 0.173750217274157 0.12537656580115 0.230989777978972
"cg17161520" 0.807646262986872 0.749728392960028 0.0781791369309446 0.115030162167981 0.0751323579892692 0.190699906810344
"cg14437551" 0.783082601763701 0.770785699702424 0.0583074791411027 0.0922039011846491 0.0560235666958035 0.105470689816561
"cg21359303" 0.901239300429741 0.879128568412896 0.362981842124214 0.12222081949298 0.0987350998980564 0.195805226605703
"cg26341831" 0.673004952723461 0.20028692711429 0.0606540694613724 0.113219088732882 0.0558070825822209 0.0741263780437291
"cg03526142" 0.835871593719089 0.733391956249832 0.353700827471606 0.0873275831288068 0.0446292220941923 0.0826339012224949
"cg08169020" 0.887175708342653 0.856185656478372 0.395526575845375 0.0924289814460125 0.0594905021396344 0.154390188503746
"cg14441276" 0.81949060671984 0.808523285171777 0.0725199915868779 0.118652517554339 0.0761354662471398 0.140576160434304
"cg18148314" 0.849044918440519 0.812218188204087 0.247170065914244 0.121088944448901 0.0648180614945641 0.117625104982497
"cg21201401" 0.803063043314856 0.715004645168874 0.165669663304772 0.0840229513454005 0.0636563894401023 0.0878975799327555
"cg02737268" 0.888769689907898 0.814402060923162 0.067530503161076 0.0894723185392967 0.0793804732346005 0.459447907733012
"cg20805133" 0.855789942556589 0.802617084626477 0.168099729769607 0.0826998392153291 0.0482255158155751 0.240718794612013
"cg11354682" 0.83468128962374 0.154630362883035 0.0751701090659304 0.44169152690149 0.45693881137934 0.0975714521648433
"cg14597739" 0.852619091885107 0.843798877510097 0.0723876537580171 0.132187584372396 0.0746471241805343 0.176658792340304
"cg17169196" 0.881159742511333 0.862277931581927 0.0985895335972567 0.152077069219063 0.098512444330141 0.221527242978019
"cg11316887" 0.864514402981091 0.80093997461044 0.109946275583174 0.165562716156627 0.0888566822949542 0.112830678354272
"cg10699171" 0.819229790559381 0.53690435450061 0.160396490059162 0.100246084090418 0.0766375980819903 0.111185446073938
"cg23954655" 0.74043757731001 0.187935969125013 0.0821377934606168 0.0820282357836742 0.0815031928170634 0.151719164285784
"cg00446123" 0.890855323960775 0.804239817574776 0.188268772974219 0.0961072833875184 0.0652123681879328 0.0978300031379601
"cg09993145" 0.724074958255478 0.113731141523718 0.138293762504399 0.0558509717216791 0.0403363026171476 0.0507592691924561
"cg20513976" 0.857131114741023 0.758052199215879 0.167571117483724 0.0517841545632284 0.024928327278891 0.0577160006068588
"cg26872907" 0.917003066219847 0.11459082782218 0.930379542467474 0.88082441865568 0.937044953559622 0.885474232979142
"cg23244761" 0.956990544197757 0.178121684782051 0.961340711137037 0.929662091538018 0.968365702075399 0.930320829563902
"cg11597902" 0.252696429906334 0.0724388945351928 0.943146396493157 0.919483750308305 0.967344471053499 0.891989093925236
"cg05923857" 0.822942631979524 0.146662154376028 0.886779705533453 0.802412920135561 0.893201609102614 0.87532714759998
"cg24788483" 0.880298833374657 0.194406051511237 0.906573731894539 0.869885670161636 0.937407694345393 0.907394259390851
"cg10480329" 0.856262128770848 0.192554715172124 0.909678575209844 0.89839952176574 0.92201653303434 0.902145571004651
"cg12655112" 0.691431578511851 0.160147677889895 0.869202725724252 0.897023569498734 0.941801926294497 0.909005677321797
"cg20610950" 0.621858543394134 0.153425149918071 0.912479487171653 0.888608145475708 0.920262581441649 0.895359504835692
"cg13430807" 0.844338185997704 0.161234140824636 0.838170779362816 0.854025816406445 0.889058073611779 0.843594567419072
"cg18990407" 0.796800524213429 0.188863895022531 0.800411453717312 0.917713347655035 0.946837986905666 0.906882997848873
"cg18066690" 0.898586604862411 0.21945302836184 0.902731163498994 0.887698125232067 0.912961915887514 0.895205497663491
"cg10499974" 0.445206994546556 0.120760865213944 0.855794570885665 0.878556079530085 0.922701967529905 0.867699794645422
"cg10278149" 0.691761089077932 0.163502581839776 0.845651535694663 0.871737767337781 0.894127356438511 0.858787655334352
"cg11186858" 0.535206060359387 0.191591929104412 0.931381057851683 0.938097948038893 0.969730451267409 0.904221512311348
"cg23146741" 0.779748504092046 0.141166151183862 0.775682330686291 0.817960682279614 0.838637892596707 0.780009322561899
"cg09220326" 0.534858702812646 0.155101360856944 0.888685068363605 0.869257676487859 0.90216525074358 0.864798428679107
"cg12422199" 0.852904314645296 0.153784926950238 0.706709317634269 0.83604959527976 0.86830459848938 0.784449920484578
"cg16636767" 0.8690848426074 0.218767562925093 0.86600625847538 0.868370358782368 0.894620063345687 0.871360976006029
"cg04468741" 0.813445251906398 0.198134990884616 0.885546578271075 0.834375826344644 0.870009119761368 0.855558688434108
"cg14109551" 0.749402066252531 0.20277262643718 0.897708660094719 0.870088254757161 0.895080286030385 0.867522687464959
"cg08908131" 0.826562584739664 0.172775529051549 0.838567804417415 0.832096043092317 0.845901153791682 0.783853033874257
"cg03339817" 0.952391217878646 0.267876404377755 0.803162869607693 0.944671487509167 0.965381926419722 0.932652856819056
"cg10690440" 0.123545867795365 0.108748598318273 0.938449655929589 0.915473770135083 0.949137757566098 0.874959095037365
"cg02861504" 0.40872581700719 0.135390004857127 0.863655019377384 0.881018214286586 0.9085998467978 0.866896494986713
"cg02244028" 0.826123247631254 0.215513891980411 0.881717607036112 0.872556205625838 0.884987361390633 0.857999790645394
"cg11327657" 0.0743666318846419 0.0954720595563395 0.933116589972835 0.906287536730087 0.946190109762085 0.862923082255275
"cg00733978" 0.772799878027375 0.163172488538999 0.84329723189232 0.827576245585251 0.83336602306832 0.781794256958627
"cg22259797" 0.471297457890036 0.129143456257073 0.912756304846291 0.760977223515043 0.863451290118359 0.879575584204097
"cg00208012" 0.790945470424189 0.207330581073622 0.865575694444497 0.862271662521912 0.899951833763261 0.848765016368143
"cg09322573" 0.649590653287426 0.171724875489744 0.833827192574362 0.856971613183583 0.89785062133352 0.85056296979683
"cg18835472" 0.683323564710298 0.157480783641769 0.810227227287196 0.823384730182754 0.86867886065178 0.830136656567625
"cg22528270" 0.0843510891643228 0.119312017873154 0.951600657579898 0.921861304562772 0.959166737308438 0.906618088347392
"cg07002540" 0.720338753985873 0.177769068022282 0.882063392937475 0.825006291939191 0.879775613243224 0.807337585011409
"cg27059140" 0.416473089754417 0.137639614697577 0.882073582300086 0.873186839842323 0.895342129073285 0.846172567217848
"cg16429499" 0.858907772766063 0.144734714582894 0.494820408587349 0.85447987643299 0.895648731663726 0.842193645100123
"cg12207930" 0.585092269222526 0.158765689249002 0.843756146459809 0.853086241332424 0.877736847953578 0.854037893239828
"cg10624395" 0.90138537439432 0.246454180299745 0.892551626791155 0.879905761049885 0.902198815945115 0.875372769884753
"cg06474225" 0.26874972893005 0.114546808496636 0.898904152036862 0.866230009984158 0.902274629995408 0.874869401441219
"cg13460556" 0.294767696190393 0.11279970779857 0.880908451740894 0.860767033816068 0.901406784174387 0.834587492782333
"cg27366072" 0.722893992484963 0.193386781454823 0.823984556607795 0.877869376002923 0.894507339626014 0.852687758181937
"cg01476222" 0.861264358910083 0.187414683019252 0.783136059977406 0.868199104917566 0.852507438478933 0.77667282737054
"cg25898577" 0.737543321464108 0.209727802936924 0.902353149202649 0.877745396426808 0.894467428114881 0.840070352535119
"cg22675702" 0.814414155127435 0.189169523888698 0.831908945078909 0.827852300551186 0.849940179115322 0.824436140115483
"cg23391288" 0.907894581433393 0.252888181826743 0.878996067852927 0.880440076614089 0.912621727852291 0.882225439047545
"cg19835973" 0.910488221539309 0.258521403410511 0.929865970050517 0.872758151840475 0.909482921257809 0.863739945529236
"cg21519701" 0.0625831848781642 0.078843945335676 0.879579335861774 0.879805322924553 0.913584656384534 0.850497109350273
"cg03313271" 0.387767092509574 0.148507688248717 0.872808090258667 0.886323699546305 0.913563494975378 0.870574885152641
"cg00288598" 0.730593601464073 0.213567922549507 0.941426802230316 0.797380647848096 0.883602390404429 0.90331330373553
"cg07110356" 0.118823678547584 0.146768838179875 0.960193374820081 0.937470879852192 0.968621871096052 0.920515105076705
"cg01087254" 0.0599555033939793 0.0733540822951616 0.879668929197858 0.873309534086269 0.898977750827316 0.824101889950521
"cg26217402" 0.828733726980946 0.826280478932664 0.157628644626921 0.20696002156953 0.174307674577444 0.349415169281822
"cg09736959" 0.768451521932375 0.754778170271747 0.111962711990964 0.155607163634652 0.0923794229206553 0.227268045310582
"cg11586857" 0.848697523674576 0.838213199909067 0.25097729301849 0.19550601442209 0.151914257825721 0.324134440504155
"cg15519096" 0.851099371451893 0.825510298953194 0.41385669687134 0.104678985416112 0.0821276287561872 0.253185896227346
"cg01170124" 0.873175733075518 0.854553956354987 0.45184550987836 0.099882853314214 0.0592579893837124 0.363104393345781
"cg05968188" 0.847095882038145 0.846700994953305 0.679070517967115 0.107907078165095 0.0622941235067942 0.110565488213771
"cg23213217" 0.189985841722403 0.765782358065701 0.504389097558126 0.156040595546903 0.109082540717976 0.435635792767722
"cg03916225" 0.787592715954855 0.779759925822214 0.343084704503389 0.120006027841606 0.0823754773244232 0.128693803822024
"cg27027055" 0.842049313971785 0.832689868283988 0.451214699351332 0.15241950595247 0.0644221610730941 0.187335862570587
"cg23007665" 0.666384691407051 0.702838235936336 0.0936877473662648 0.103437016210999 0.0654999369809731 0.109805012338814
"cg02879423" 0.0910347900212595 0.740275039395977 0.73945339206135 0.160378505682617 0.119705631208033 0.122152062757137
"cg24010658" 0.876447467922041 0.870032957375511 0.575010329164267 0.101262852420411 0.063385944809744 0.256160491718961
"cg23679819" 0.715907875438299 0.790057746228554 0.362482367818152 0.0958088920487002 0.0741252773542962 0.221007795901168
"cg06208288" 0.896315982854026 0.88199475027298 0.452804281627045 0.231558890452563 0.179560160522687 0.153371724346139
"cg03961551" 0.790415779435468 0.787284417369805 0.273264628438377 0.138025030596197 0.0893056728492876 0.141447181303445
"cg24216966" 0.86815886736169 0.857938129874299 0.228200487408227 0.21492851222265 0.156221216590093 0.297560332085676
"cg21577598" 0.804389314949121 0.80000959916872 0.332181495935381 0.0810476652677859 0.0567547638725841 0.200646019952468
"cg17078393" 0.848280553999897 0.836928326497263 0.135910846672061 0.195550234003845 0.128935963241036 0.346385344165055
"cg24957609" 0.523547408494342 0.757299657190423 0.324157735720147 0.163260240139378 0.106573454500083 0.129838357716826
"cg13554018" 0.769497453937737 0.772002291588762 0.0827398140536226 0.200230031734705 0.122795600933169 0.11891905446135
"cg10639435" 0.475752114206673 0.781721015938778 0.50053280497261 0.135744539573435 0.0960219417297521 0.102773543423456
"cg12609063" 0.637676764579336 0.780327653124901 0.375321739763684 0.106074009101089 0.0623080503531242 0.09919603362261
"cg19097880" 0.734515528577501 0.748093059830489 0.0698421308540808 0.0972186573616089 0.0552745190194533 0.0997713346774992
"cg04722215" 0.786206907176564 0.841740113107803 0.343953677277231 0.125961572523458 0.0907055669668263 0.13878021016318
"cg03795574" 0.0983395400073112 0.718528303129993 0.0834621107767727 0.0997177077374003 0.105686066459193 0.347556690944117
"cg25131632" 0.944965429837726 0.937993027107554 0.0933854980875716 0.936238132667501 0.920322440704825 0.918394250278947
"cg19276014" 0.976022795417624 0.960512136537422 0.14459474377155 0.967543084239337 0.967860118452909 0.96632396327459
"cg17768768" 0.958136706950268 0.941039953426646 0.135564811054771 0.956984935622647 0.959563902107361 0.959100352551958
"cg13738327" 0.965021963957619 0.954325512551991 0.130140715209238 0.959336962973438 0.947521800309217 0.907661601575348
"cg16210395" 0.911723732377253 0.903943784214321 0.0814186664685633 0.904022717174043 0.889448194795292 0.87699610627952
"cg15348679" 0.90600201136254 0.872300617320077 0.108482533543558 0.934309192724343 0.962928636431635 0.934430755559779
"cg01024458" 0.925152070251727 0.910717672551038 0.0847846183149656 0.890111336462742 0.898338914692917 0.86693341626799
"cg27106643" 0.938443025471085 0.892223141215752 0.0967689753620091 0.901336820461191 0.904571515064498 0.899086602974902
"cg02212339" 0.955436458887347 0.946406908982497 0.132939308083046 0.92609546406084 0.922243847835282 0.943228685663317
"cg05205074" 0.901375897847693 0.887615155076111 0.0886579948852413 0.89319670622037 0.898943602367425 0.874024393035603
"cg11661493" 0.873954672125457 0.863471294963321 0.0822627774466778 0.884693141182216 0.882840849101899 0.881481678757731
"cg14936008" 0.902220596965671 0.890128992893359 0.112647370493943 0.904703927946462 0.907622836092407 0.899323557782148
"cg14066207" 0.938085967392105 0.923421700269953 0.102553201529142 0.832618532476492 0.846525963171731 0.906197548279659
"cg20602300" 0.901210674591671 0.904281841699762 0.121124456425315 0.908557870799286 0.907243160304492 0.901109698879393
"cg21596498" 0.883748472713691 0.886156704634821 0.0946121913877767 0.866168871391138 0.87984141823088 0.86978762436411
"cg26552743" 0.861683772467069 0.857374058950617 0.0926051498504347 0.889622510580833 0.895858561781318 0.856981356616216
"cg17995557" 0.886034080326204 0.873371400060269 0.0869073328493353 0.886389935934071 0.887412065324241 0.794007824258931
"cg25683989" 0.870636120052803 0.877198026795575 0.101692072750609 0.886749064280587 0.895284015501449 0.867920050436999
"cg22212560" 0.868519622158035 0.701464709716368 0.0812644672380034 0.910244000925401 0.916030026621409 0.894591307338921
"cg13356455" 0.879243592614327 0.882162236223749 0.0962686631025963 0.894877574686081 0.886516163768068 0.812668321627469
"cg06687504" 0.909015041922386 0.900065085362926 0.127082961523884 0.909992342268419 0.893598534758037 0.885594284823098
"cg26318872" 0.904714148258269 0.894795971553616 0.132245969335036 0.909340750973675 0.912188633856131 0.902155276321868
"cg15035590" 0.900808938335547 0.892196040189949 0.130017470686457 0.90220026472671 0.904468631935032 0.907543170175939
"cg18250453" 0.901093243988973 0.896569644749614 0.107569950555373 0.888333038684294 0.89163060573465 0.815128630038011
"cg14482811" 0.933532167982135 0.915490686091658 0.13983237432168 0.953481836056532 0.942378621481379 0.807784410813341
"cg04828493" 0.964717037910282 0.863377174629161 0.126471285999228 0.952401865386201 0.960353805308328 0.742690758424674
"cg07721872" 0.927482935814508 0.916430827489108 0.10336503441268 0.794823591614966 0.831926710021414 0.88453495458196
"cg17679619" 0.867640930168291 0.869414209834208 0.0979952191647482 0.859954056272393 0.871238078843304 0.849996891107421
"cg15532942" 0.879888895361077 0.884288636373619 0.109882156794253 0.884220644977421 0.883206813497709 0.84588183515221
"cg00760938" 0.853967107873242 0.856267635745264 0.0901587476294214 0.881769724896532 0.871316657273652 0.813053070036174
"cg16148346" 0.86863155294946 0.862588212939777 0.107497206362412 0.879810809672243 0.877778469860423 0.872633409988792
"cg09469986" 0.89088418858167 0.863919498969151 0.103337708414402 0.87718605144626 0.873307220836854 0.829009424584908
"cg11699517" 0.933327347410058 0.937791339481673 0.193217934076744 0.974372563223345 0.975394891554899 0.961791437715847
"cg07558704" 0.932527500272899 0.930376568885472 0.173509555305279 0.934681823286908 0.942858234447256 0.938891119359206
"cg03402235" 0.847889896079106 0.858468649236304 0.116666399569208 0.895830016284909 0.908107974855473 0.878228824376431
"cg16411445" 0.960615256798773 0.951792097130598 0.197255166947436 0.967690207734146 0.96853998690013 0.940165265128691
"cg01598421" 0.968224056469356 0.954886375051611 0.20025032304725 0.958352061461702 0.966168753151255 0.95293690410092
"cg23683962" 0.89253700486823 0.895467548770091 0.134962963253204 0.896444241727681 0.905518616479172 0.884069652745555
"cg01868869" 0.891123519764195 0.885535805978399 0.136152881591502 0.89956959177207 0.90402398691457 0.889816155288967
"cg18590995" 0.798584821063363 0.81101897717224 0.0798196518098506 0.861841970249762 0.869645083228651 0.84637560171624
"cg26692003" 0.9674071921079 0.940702234213498 0.202082651126073 0.967942198667045 0.970538531562687 0.950924155088599
"cg21248060" 0.944091685115034 0.918804364316972 0.140688010004574 0.929256135332777 0.919672325850136 0.775501171826683
"cg18184053" 0.831593923977744 0.818442275845259 0.0691332211280097 0.87721308071509 0.857451870508916 0.742280958944439
"cg22381248" 0.871508812287442 0.818195213702975 0.102924384600311 0.876684615645736 0.869295358795576 0.851684904120763
"cg15235922" 0.828274538945526 0.839774322523985 0.0881329950589384 0.859097452211342 0.844873559115798 0.838374794957644
"cg03860768" 0.855399504882604 0.870342134410302 0.0868007674567895 0.837637915543034 0.814304009476335 0.823482457667997
"cg02665297" 0.964407170856845 0.953294170041533 0.210407869934521 0.964152251811068 0.969000078271867 0.962874069552921
"cg01869288" 0.869206097046581 0.856011522295635 0.092427831091783 0.854295711348193 0.824868478161643 0.805413970039788
"cg17232476" 0.892316522663684 0.849506909532779 0.125151536286198 0.881307652221887 0.88063382856972 0.863506948194833
"cg16185947" 0.829332686339334 0.859447736381037 0.11911599875825 0.895429915106884 0.88742632766797 0.864043901234086
"cg22286382" 0.0688483714977228 0.209847286315298 0.637175033575268 0.0999015323730077 0.0745525768497456 0.105528087841562
"cg27049094" 0.366349052518596 0.510900321034855 0.829446007528639 0.108722056511938 0.156742716083 0.360434601426519
"cg27492103" 0.081935254933994 0.396764799032424 0.747641721502951 0.110077007573548 0.091873999265184 0.407050692038523
"cg23144473" 0.100713292798716 0.211873126983091 0.671462955293754 0.183872141578586 NA 0.106732517627004
"cg14574996" 0.142870432046957 0.136725366130347 0.830879685225035 0.521654044785044 0.521803363967248 0.202810335082227
"cg02734358" 0.48845595536066 0.0944091911482435 0.812541805873533 0.34234571659999 0.376601928776103 0.0762527308275784
"cg24834394" 0.0653766069938155 0.360548953884624 0.849640954289641 0.329724783657888 0.375548470157153 0.420259698679596
"cg22677556" 0.625673078633586 0.236835909742861 0.823923095685352 0.0772079985649914 0.0774567626989068 0.403165949473367
"cg03889263" 0.0797890063945109 0.0952926464888665 0.767158121152121 0.114728180921957 0.219907443156773 0.624417395541367
"cg27507284" 0.0793657379507318 0.0931695067263484 0.744250401410982 0.388134028423236 0.337147850199352 0.118506388343192
"cg08698943" 0.391567285494332 0.124338389323011 0.837738615091687 0.265425445697757 0.336663331563557 0.344438796255248
"cg22437221" 0.163986800940988 0.52345104346586 0.831092295435777 0.150766251120092 0.131865237526857 0.451061395912265
"cg07375256" 0.338423512350177 0.669055100612911 0.823822616337506 0.108846974901009 0.0634916527459486 0.199959935098284
"cg12033075" 0.525395735615219 0.569851768589762 0.828153017461088 0.0399028651701657 0.0410538927874265 0.219943960999111
"cg09076077" 0.0985152291007714 0.100549501358357 0.810530969387242 0.508774129768688 0.473231576049523 0.119056930405328
"cg07249939" 0.209860643696671 0.237749013043593 0.782296092861739 0.351556949779777 0.248082060941274 0.0954628530725968
"cg00902153" 0.0850905867606722 0.0789249193319176 0.759674846593582 0.14913874994336 0.140823294530127 0.575106226199162
"cg00970435" 0.0861737052906563 0.233340054871404 0.692809769446871 0.171085778699303 0.099236231015182 0.0929014835393721
"cg17950348" 0.0625715296725132 0.0863755153594279 0.82661584809533 0.565595747835214 0.518607738514569 0.0905897814479337
"cg20450123" 0.0815819658583902 0.159781681822013 0.720341885921298 0.225561935958268 0.210655634284446 0.105635756539111
"cg25518868" 0.0548264351853313 0.0723369951999273 0.665259261863109 0.100126079011758 0.112473868342247 0.166947805323794
