"CD4" "CD8" "MO" "B" "NK" "GR"
"cg07545925" 0.0667621939420334 0.0564885789205262 0.87799677667127 0.858227433902574 0.674368008265129 0.863758868511516
"cg14522718" 0.127167422171288 0.149842177707137 0.929232500916012 0.933529294726165 0.69536500099381 0.915982886690694
"cg18735089" 0.136811555055209 0.158162931517867 0.895343200012953 0.894091696018964 0.815112284696839 0.906983675162289
"cg01490728" 0.120662337534819 0.297228161735485 0.820334388975522 0.826774752487009 0.812658170791571 0.826085621712378
"cg24841244" 0.0943024991453719 0.0808196581857085 0.874648039393365 0.886824861893959 0.728424294034969 0.879360412672846
"cg18758433" 0.11427506574514 0.209553006077039 0.85573285015563 0.893202211633469 0.685808201347428 0.896041563933017
"cg08338281" 0.107288651571677 0.110878280774519 0.876575260865377 0.814318001897313 0.792574769588039 0.901993785002502
"cg09016797" 0.179964623787917 0.43003664993641 0.860239341926448 0.876703260109971 0.831155472535122 0.850566718892511
"cg08280368" 0.119974077999056 0.212898594092026 0.877687012926952 0.766819222138275 0.833956095226057 0.866276111775267
"cg13651908" 0.133099344591701 0.325806240335737 0.839389333732658 0.859619329430824 0.746771723877842 0.838968715103959
"cg00440980" 0.118287608992858 0.319258143527102 0.775854530031518 0.859965881245024 0.696424637327268 0.871278663913219
"cg26400113" 0.103819981515595 0.123125462619639 0.866756017760249 0.848405877680184 0.780397552492439 0.847819879280642
"cg18650518" 0.105692825554789 0.140176004663195 0.898994798150472 0.879594165874015 0.646119056500367 0.901455015147569
"cg16775598" 0.145781709664153 0.219251024690475 0.871341741105459 0.877892465164296 0.833155217743985 0.866980264879405
"cg17991206" 0.139736480439017 0.355816613567494 0.857134000333482 0.805140678926874 0.763626790147224 0.848942822617191
"cg23896695" 0.117458456139472 0.182318167034476 0.868264839166196 0.823155658925631 0.807891687270712 0.837316075947379
"cg21747310" 0.152358693630639 0.438096228857413 0.808177473167841 0.835820148403081 0.765966712786323 0.82698365995116
"cg06164961" 0.0849043823156225 0.0685929830207319 0.880821467838361 0.892165169169449 0.615542505263499 0.881787736651072
"cg05074138" 0.172728560614006 0.401249702087419 0.851223724385591 0.853236023250497 0.823347614238154 0.843518133089879
"cg25394505" 0.734593721630603 0.681370523655497 0.131387995938192 0.206358737727007 0.134131307974002 0.164501309016322
"cg23582982" 0.822378812310613 0.85509605261875 0.105589449018606 0.294857765422163 0.397682808269239 0.102531145589147
"cg02386311" 0.784225894026238 0.71677717408804 0.0900075883407922 0.0557349782133553 0.595349318953091 0.116291699464005
"cg14134003" 0.627939944062024 0.409419550887575 0.0452115717597233 0.21643047567864 0.0550519713555192 0.0427683332311873
"cg23379806" 0.730142005279172 0.731884276134578 0.0625391276544111 0.0620676459258855 0.362796492460138 0.0651650752395333
"cg04244970" 0.743777715189658 0.590652286120346 0.0584598404076846 0.52252391876083 0.0945469662711245 0.0605940807847528
"cg27485845" 0.787158111296539 0.564110649332179 0.107782728003988 0.308426333684744 0.0989042959708408 0.437515435788676
"cg19548859" 0.813073641021347 0.786901442358902 0.0552714153852609 0.0848162600622624 0.371505828841265 0.356947933259915
"cg22018086" 0.755976779700275 0.621289913799735 0.147403046095414 0.242628762441705 0.310253356717189 0.0779758417244232
"cg04905719" 0.645872926912917 0.635693898863385 0.0320390690402598 0.0441457171540715 0.0879806580275106 0.0354450494912949
"cg21400549" 0.716553650954399 0.398346016284266 0.0706269432947621 0.507791490079478 0.0923073710865805 0.109621731370332
"cg01233897" 0.706157865522833 0.679075703866798 0.0704319656992105 0.0559018897326397 0.257804096791414 0.0742848131116453
"cg06760238" 0.795815184226422 0.738644352500757 0.0781086758423116 0.527683229010056 0.141528775986674 0.0804054452638012
"cg23570245" 0.694326368888376 0.66739777112556 0.0812440387867781 0.0868794910394482 0.155900474291113 0.0792318631878646
"cg26501007" 0.765804666047981 0.685367957418714 0.110513851952396 0.112866231159866 0.114336401818311 0.373909608621981
"cg20281375" 0.751982653379009 0.725964434988779 0.0657443571947502 0.15469004105487 0.352393473156012 0.061571014335677
"cg09037630" 0.645521760631687 0.612674230596508 0.0470814448491604 0.0429255867713614 0.0582723349195887 0.0591799412421289
"cg01231183" 0.776998282007655 0.726467879394105 0.138210260855686 0.0796814894086435 0.415451845533059 0.120635883072018
"cg10099758" 0.685447765586625 0.583414573522134 0.0747173666936384 0.101455452385093 0.0780935594637107 0.16312842135355
"cg21360910" 0.709729824362239 0.581877675706303 0.123100282263128 0.0805966259355461 0.222214611341429 0.118082496506785
"cg25031824" 0.813047201941745 0.812275955217327 0.0767881423843124 0.17585418674465 0.483769144777678 0.0928923103270358
"cg04642300" 0.658663865977683 0.6089340779558 0.04983143964878 0.0969765548608493 0.0510040475463343 0.0483119978682415
"cg07598385" 0.674736291629287 0.512123324915187 0.0727874513474685 0.194414866707821 0.0887266166227436 0.0678304314066362
"cg16261114" 0.834394190873687 0.831781251350021 0.0947253883854827 0.22413914144285 0.502467354773424 0.0827919479134272
"cg16602097" 0.770419880120195 0.717270258745452 0.0666614933735823 0.112461279687432 0.432256288932593 0.0811294423866452
"cg05228359" 0.716544710385619 0.68595215243 0.0425736422970589 0.0466666696034682 0.314358290298717 0.0390931596482243
"cg19369955" 0.758301369579291 0.76022250343382 0.0726539867727354 0.136253645705461 0.285295323157665 0.0721037860986554
"cg07837085" 0.758772088768457 0.623143396048466 0.0790777770097303 0.437080929145655 0.106465569001528 0.0711702925070373
"cg09662852" 0.67557990426474 0.600214301337675 0.0576482589514842 0.110395942416009 0.074311391859392 0.0576654772406214
"cg25025181" 0.771629408352012 0.817020445134912 0.0472066793769813 0.185116595493362 0.274570309289779 0.0495776322543336
"cg09169413" 0.802986056587016 0.80455000175283 0.0739716454741227 0.0767212874241659 0.429782986290251 0.147848760841602
"cg26402417" 0.871855008576573 0.887441039091419 0.0900427331630744 0.164398490819106 0.604922964115625 0.12131110521228
"cg16922167" 0.809597608204477 0.792938385067802 0.112586315040538 0.209788391774915 0.313365645418786 0.109376194013785
"cg06650256" 0.861912443987213 0.795543035062761 0.0658442803647169 0.536953255203309 0.293351127196867 0.0841460635953215
"cg27058988" 0.670107204310146 0.500544700032458 0.0362243902613682 0.0378541063940965 0.222067394934012 0.0358966862243293
"cg04742550" 0.699448329682036 0.324826951094823 0.0369554315411032 0.512594093215493 0.0403627639454691 0.0297207521110997
"cg27027151" 0.686341569192114 0.375678038046016 0.162679400926271 0.0557866170598239 0.131120560273797 0.166535106546442
"cg16097858" 0.738869727054788 0.725789401421267 0.0649883649008796 0.0683992976917058 0.202869826875198 0.0686302832376562
"cg19628988" 0.751624112448052 0.679892657952256 0.0566625126434395 0.246728135288026 0.107963774209965 0.0814835681323056
"cg26923863" 0.822530830924951 0.708083760719191 0.0523481424184958 0.559056120299861 0.128060324186952 0.0562474625203694
"cg25978218" 0.751837026843833 0.687387022127001 0.0861640955086911 0.25342692325933 0.0510289472913529 0.0595392505309472
"cg09885622" 0.843702189532405 0.768335784632501 0.117830585388492 0.339097737466689 0.110854271362276 0.23073985215408
"cg11787160" 0.849713314834961 0.850250568972216 0.148980754822639 0.168017755701442 0.286294281622283 0.152175599373873
"cg12465678" 0.854531478348736 0.751491228851721 0.0821441966475643 0.564709590902721 0.0957851963016452 0.0804876849971341
"cg13448978" 0.797646146456183 0.755942333406955 0.0543630720611204 0.114751248764424 0.263406453812334 0.0619923859672773
"cg25729350" 0.717593803486876 0.54996673733862 0.0530295262731451 0.0622031284454937 0.119263550915039 0.0647563093580137
"cg13468685" 0.803033416402077 0.743211981771232 0.0630054963976543 0.277222259900073 0.10946913254609 0.0653765863435039
"cg20455854" 0.774137145979461 0.656039329730692 0.078153221383321 0.134859352255121 0.142311161150214 0.0924877966400717
"cg02380585" 0.744193515282487 0.714319731248198 0.034219713016016 0.0311407656249707 0.0754615726354983 0.0382098869176439
"cg07785552" 0.766830682201994 0.621184718806127 0.0743123454009164 0.0688477334503198 0.146744245779328 0.0799621857965047
"cg00219921" 0.768728070711383 0.135159333129739 0.87400674681702 0.876740497003472 0.815478442321625 0.881228697287689
"cg25939861" 0.689709142714766 0.077934885726743 0.834956776362933 0.86377436350639 0.581606076643856 0.856565888515149
"cg18174654" 0.78905361550442 0.200999329342425 0.83419383042558 0.862277294158075 0.845310555185932 0.858708258544801
"cg08777095" 0.369966432734261 0.129923977505103 0.903548069590882 0.908426699243717 0.712370962958267 0.911202968486848
"cg11531557" 0.64810263444823 0.194346351656084 0.865636806918811 0.876629719071938 0.769593744553903 0.869712844902908
"cg25535316" 0.591629174318394 0.160366396795708 0.835761724774454 0.823273981861495 0.750681620887062 0.835712136206025
"cg22512531" 0.338306771948112 0.0642053830322854 0.882520898042389 0.873645113249223 0.32443044020403 0.879270807540106
"cg10977115" 0.321388355162239 0.0787732169542254 0.885638412659009 0.896158549415182 0.359518018676733 0.886797067397951
"cg02324835" 0.435551000835193 0.152960455566524 0.845971770523604 0.856342051818455 0.7085796386542 0.863690300222405
"cg12655059" 0.337801649073353 0.154515969626655 0.862965355071484 0.843402492683788 0.806851755125216 0.861799388370463
"cg06419846" 0.882650080051059 0.345725858795672 0.945691015955915 0.950631767030367 0.915620123796498 0.940990446178388
"cg11210357" 0.115237485605973 0.10313768730078 0.865535116488203 0.84384563452272 0.7339315131386 0.861701341458368
"cg24612198" 0.127558218626736 0.131073202850369 0.891861879672365 0.894057559717487 0.716565520279498 0.893402687860607
"cg10111816" 0.091890509530384 0.092744147427539 0.83420231632405 0.82537519669982 0.76127179833915 0.818166593819316
"cg07728874" 0.113848810095677 0.100401553171959 0.848931315364617 0.856331655044846 0.684397334083532 0.843780655092255
"cg11067179" 0.803551992157448 0.272873116934642 0.873207624555375 0.810865107917506 0.842157807041593 0.866160251141116
"cg16596052" 0.646400029850066 0.307434990292154 0.944201475590899 0.898692501840053 0.929587513514377 0.934213322956906
"cg26033526" 0.179533902577857 0.0670047130590203 0.838090021320741 0.710982734621664 0.565753756662129 0.854609533625729
"cg03030267" 0.416814413637656 0.142398341092495 0.871043351743791 0.846007065706664 0.511774270879926 0.868023409159636
"cg24441810" 0.0934206145574594 0.104292448680499 0.861087775833175 0.768520710346189 0.75504592914772 0.8645824052475
"cg15392364" 0.0692525042976735 0.0542807093358865 0.869608592662636 0.788925839611574 0.485601811286807 0.86697156660766
"cg26137915" 0.0959520105092942 0.0780334486706395 0.855692240736598 0.859541158511538 0.512058829089105 0.865340990623115
"cg27111890" 0.140319237993069 0.1325166271337 0.862102774022312 0.857838103390164 0.762671191004437 0.848380391154536
"cg27470208" 0.103125437783822 0.0568725408648525 0.85450123925153 0.858391584024213 0.386658992654925 0.869791773382678
"cg08450017" 0.116487013108793 0.0729640090375219 0.905792627273621 0.903676633339237 0.313684504465041 0.910123155925681
"cg14094409" 0.370289549758892 0.0964083479949138 0.937893447830893 0.825563336210925 0.189399603146747 0.934234274920062
"cg07930673" 0.0977624527181222 0.112364492576955 0.848783873691527 0.858553145035178 0.693808262002898 0.857104462827957
"cg09232358" 0.212942696714153 0.15595713901373 0.830394660751071 0.877809470944379 0.790593083000859 0.856154205456647
"cg01002223" 0.797880636112129 0.341106105668659 0.917826652783083 0.928606805658591 0.910943348395034 0.923333267703742
"cg24150662" 0.208330956464091 0.174906158743412 0.930103288904063 0.913324047948607 0.676434356648699 0.927062036202198
"cg06110802" 0.217592502674816 0.148232352307436 0.828933083313872 0.821477257268197 0.812809392950323 0.845038241670502
"cg26518932" 0.254063883878214 0.152716343285499 0.879240219696712 0.882777310308981 0.657264709425048 0.866531435372397
"cg02598071" 0.447842024885915 0.214835582558542 0.841865011289247 0.874449114535615 0.832185807417011 0.852736347604336
"cg03318654" 0.705493805997264 0.15678596953872 0.711024333222425 0.716498797202272 0.687060488717033 0.72003558207511
"cg04403423" 0.147958828025657 0.0961953656127107 0.838708859260201 0.741862823085626 0.677754529852935 0.842616233085291
"cg04759756" 0.382596983269406 0.192956157279477 0.893477046673247 0.889701213116468 0.670165700753563 0.885926582536539
"cg25643644" 0.0840061886602416 0.0723029778524834 0.838954215173616 0.846492118985879 0.4951209330764 0.845739490201585
"cg27316811" 0.470614285172539 0.288410032650961 0.940414227868025 0.931926386806133 0.883396473468403 0.961263745353433
"cg07016730" 0.694149656768959 0.238411657601363 0.845297252998987 0.796085205079109 0.743167731804184 0.847725756694556
"cg26681770" 0.621110346518813 0.656553585845842 0.0497526860487136 0.110390641673948 0.101687309530295 0.0549842034371467
"cg09914404" 0.684712624674137 0.735584610182473 0.0997151061947746 0.307374276002484 0.154538183987009 0.0810224747361455
"cg07280097" 0.725510488464739 0.749893848286556 0.0823503056725422 0.0775014647279672 0.466149261804687 0.0604637338817141
"cg12183501" 0.74875147733815 0.776965600404409 0.0841140270724891 0.33592121856417 0.272009177716369 0.088042710117085
"cg25578781" 0.688104966015281 0.761160208419842 0.0612323236051354 0.0988323816442253 0.556334406294847 0.0626962813744153
"cg22948808" 0.622291484634971 0.815930501705655 0.0981831184461073 0.247049816534172 0.52370755178181 0.227323626977042
"cg12774429" 0.770252579245498 0.794524605717453 0.0760664603458689 0.0783774267648754 0.601522307205047 0.0887067901501879
"cg13703437" 0.780745439965924 0.817970286313113 0.0628993103174283 0.322134387450862 0.49118523254866 0.0640145957904911
"cg08131309" 0.660643034446238 0.789990575458044 0.0606614840475242 0.173594443103697 0.619354756836009 0.064967926493707
"cg21340621" 0.576490708404161 0.750640837713304 0.0647022732293703 0.274872643237487 0.356607415329185 0.0887701493927782
"cg00159523" 0.778100677919286 0.852223475294489 0.188146898655491 0.190783705576511 0.515426081690483 0.199122735517439
"cg09989037" 0.807987019012792 0.827974504065373 0.0694187583006233 0.10154231898572 0.523796370255555 0.232889517222494
"cg27531366" 0.771324585951657 0.824292590240061 0.0620985577578581 0.163351444863711 0.62057479578205 0.112026868640975
"cg09832245" 0.755949711856004 0.780517118155732 0.0743315582831952 0.0618671312299491 0.556334013382237 0.0681220654524012
"cg08243626" 0.676904001589412 0.788696792461191 0.0553896847087373 0.239151060230075 0.523176776654214 0.0568906025485858
"cg13854219" 0.756952648460407 0.788648763425683 0.0437785491541541 0.157798034358509 0.509831771993416 0.0698701684000999
"cg16403565" 0.696355329576688 0.743950832753448 0.0553662525185949 0.0552514719468207 0.43518873233297 0.0608906383677655
"cg12118504" 0.603250455801558 0.736404329613634 0.0672348288536132 0.0767582356595216 0.44002596267496 0.0778594569932552
"cg27307183" 0.767865142657701 0.782709738643065 0.0527385665369357 0.0889042246358139 0.522244480185373 0.0627329688870353
"cg07671644" 0.56563281502596 0.76196037951007 0.0514101935633621 0.0709558767862321 0.658196121837677 0.0510584443736797
"cg17329534" 0.109821144638567 0.732553187798825 0.0686394329484851 0.634680065231009 0.348840815000509 0.0619021719447605
"cg03664994" 0.774042358242134 0.809695823635775 0.0515632934256814 0.120648480594192 0.601064704923121 0.0645394780870259
"cg18522931" 0.750353941415911 0.810619116370191 0.0656463658635176 0.0703285824860843 0.655719113670704 0.0717691812938735
"cg20545410" 0.758324726352541 0.800266742598428 0.0756380701729705 0.0601846956610541 0.307178923195659 0.290788875439689
"cg16824282" 0.83698385434378 0.856711970808087 0.0967328496947744 0.123482910743458 0.671131630874952 0.0754947989547255
"cg09145126" 0.733083002027754 0.80677288446737 0.0616834222633084 0.0814421691271985 0.609858286089567 0.0653091124487789
"cg07799277" 0.662872596800577 0.779564865020482 0.0697305383208054 0.11283642917921 0.48743248778988 0.0738766619408531
"cg20048655" 0.615759094213168 0.784693925837649 0.0691517047672418 0.0716965582777701 0.599664531902015 0.0696389861222011
"cg20071624" 0.782287262937552 0.857393612074625 0.0895782713637401 0.106733403253648 0.698184118408861 0.108388610432026
"cg01543184" 0.813929922417318 0.859344112061853 0.117306041261374 0.331281725738595 0.375314701258616 0.129937165851513
"cg27097542" 0.801840301638681 0.841618977793969 0.0792161668246908 0.307618589430148 0.409136697329492 0.0763939203505325
"cg24902461" 0.705834484766058 0.786223472451666 0.0746598854524569 0.0874829392701318 0.447924973196402 0.070444890233746
"cg16563370" 0.722821360050523 0.768251041682596 0.111374512555426 0.161577697135875 0.163684037221013 0.0973994044584359
"cg24401262" 0.788329551961971 0.826360006314544 0.0414633154176804 0.0728624779415705 0.561163183605994 0.0446117922349783
"cg25711558" 0.685147745352468 0.750495655562467 0.0429080952801847 0.0512675359149076 0.239352804012657 0.0477808885874344
"cg22193912" 0.717306335307492 0.8025310177194 0.0498600107693204 0.208957822163449 0.24336062049786 0.0671572481969893
"cg26872907" 0.894772782514223 0.936490328927645 0.079489144358096 0.928765338076821 0.889363014979603 0.915410504668794
"cg23244761" 0.939995012457539 0.969217458398548 0.122999211499981 0.961180080738686 0.934704491483625 0.955812135417795
"cg10480329" 0.897081991161683 0.918216937340783 0.119158741153371 0.907444940271057 0.896219760990761 0.847219766571055
"cg18066690" 0.89139750270768 0.910849743114475 0.133277745169094 0.898363460415677 0.891949612001886 0.891936655801915
"cg12655112" 0.905823673082422 0.945680886725576 0.114738995483337 0.872998908047132 0.913660220402743 0.69172001702939
"cg20610950" 0.891520357610078 0.910772010763359 0.0897011758711223 0.909803784447491 0.888671165268555 0.601832903041222
"cg05923857" 0.771488630163292 0.901749678261637 0.110707958650979 0.867286521079948 0.866670002297093 0.809040954409252
"cg10278149" 0.867984436670214 0.891326216475283 0.0944519199892289 0.837228835980578 0.859072578738569 0.674872600631015
"cg16636767" 0.866194381416882 0.879612719861127 0.137262955836453 0.860052807800988 0.862878951467942 0.857877113870749
"cg18990407" 0.917308288065254 0.947686337847258 0.15111512803673 0.856647992877962 0.903804118442073 0.777697455417428
"cg12422199" 0.83455906126606 0.864820283497983 0.0867659533436141 0.732078033460601 0.776715255125904 0.847595409387193
"cg24788483" 0.849812760300383 0.939643852103201 0.165046697083827 0.889415694110219 0.898395898450647 0.867009887543444
"cg11597902" 0.917609484778058 0.962599586224445 0.0605565552400572 0.932079598990821 0.879517825821467 0.263845496953913
"cg08908131" 0.83598221211875 0.838721281966018 0.102361289736469 0.836209500432873 0.798391232499916 0.81315339226915
"cg03339817" 0.954405292636188 0.967255877211041 0.211542561976036 0.856891590286074 0.938233870914005 0.951530174399221
"cg23391288" 0.883739350399309 0.910599848082008 0.173562737421614 0.887515010113935 0.884905721408995 0.902761293785278
"cg20559385" 0.776319503811022 0.782312208334345 0.0735561292443234 0.803998120254511 0.794539057438111 0.810703614056013
"cg01476222" 0.871661221097964 0.854346138207715 0.12003645132076 0.80319857941909 0.806287489555269 0.850187136735489
"cg23146741" 0.812318752459204 0.82787495452194 0.0801847067440559 0.786608527978645 0.794992300483943 0.759152127431685
"cg10499974" 0.881732700356908 0.917573061734479 0.0695615084977007 0.856882129947396 0.863445828833141 0.428887318182525
"cg04468741" 0.821824120700495 0.872249393055591 0.131491766720515 0.881046594913661 0.851161060721428 0.804535159550427
"cg09220326" 0.874685037071428 0.896159127453141 0.0918514767582934 0.881495509404177 0.862342201818419 0.529434771817951
"cg02244028" 0.874050393775037 0.883650677591137 0.151347584544519 0.883667417044666 0.85877483854017 0.818415030496989
"cg14109551" 0.872385031723708 0.891805434296149 0.139702171343934 0.895534677237779 0.863910263401329 0.738065036983909
"cg07002540" 0.820612004405221 0.879619079957341 0.105164536608913 0.880149197969893 0.798004810348564 0.706027113088826
"cg10624395" 0.880535802376138 0.904932875044846 0.181144348392905 0.895646974366664 0.875793828459225 0.898042179952607
"cg22675702" 0.827280309747026 0.847950425706886 0.120014582094623 0.834907732939724 0.822867640369219 0.807028348011555
"cg04478930" 0.896889176004706 0.912349889495315 0.156686928620673 0.880153735157788 0.876968732368025 0.747526493401342
"cg02780988" 0.82350134190232 0.841330050855728 0.117173455675408 0.803114631192212 0.791354540118224 0.823352247707552
"cg27366072" 0.87915939939864 0.889728129524564 0.130922568871642 0.828267231216317 0.850881534437297 0.712025897632443
"cg09322573" 0.859333111653624 0.877145276100005 0.108823761988044 0.831372872959227 0.84561175322268 0.635335597770924
"cg19835973" 0.87721221092777 0.906272570001297 0.200718652098702 0.929768914696156 0.869393664360458 0.907005951084366
"cg20641531" 0.889652469832572 0.903019808735595 0.160013548518563 0.887249555368334 0.876153939828976 0.735336726694905
"cg24365417" 0.83478314375536 0.855622321577285 0.11773636157287 0.850322678585319 0.786056193932062 0.743562241838492
"cg26538782" 0.847115039812956 0.852251721958319 0.130304016007716 0.763101266451955 0.844858597235865 0.822963855114613
"cg00101629" 0.868473931853522 0.877589412404608 0.151509349481069 0.834571612083055 0.861333923094192 0.790512075060386
"cg16429499" 0.851630778584835 0.886705428683799 0.0867357350615126 0.47617391421131 0.834813461166952 0.849235895704773
"cg24954967" 0.861501489730636 0.835568910703517 0.0827238264468038 0.653715923442917 0.781999513256779 0.748737265053254
"cg18770149" 0.839003720728306 0.85299616118193 0.150318674716681 0.873234745595773 0.815675855112707 0.834961124225714
"cg18835472" 0.812956030907513 0.865394934914476 0.100489631916441 0.811027221203993 0.822626645586919 0.665855147349866
"cg08694574" 0.874483591037024 0.900471847175382 0.146711494560206 0.881169123866721 0.870687681057736 0.674577646010687
"cg26326621" 0.859347562344324 0.899013423002483 0.171440308901021 0.878179500210126 0.838555849952183 0.831318935378904
"cg25898577" 0.883729649435156 0.895522595236274 0.161767314277684 0.906771234579197 0.840705753558993 0.732723530449149
"cg00288598" 0.80330187559203 0.912005038946515 0.166686149666132 0.940440097685427 0.908168587448677 0.725134439097106
"cg06297318" 0.810679499972748 0.831663398189672 0.117310698052364 0.791127909103223 0.826192044958274 0.76670119942237
"cg26690127" 0.825326642852597 0.88387240131023 0.113379393051259 0.719569544117849 0.867254315196499 0.711941659916481
"cg27059140" 0.872804701511209 0.883343978918786 0.0813927940038821 0.879254041204746 0.841786267237183 0.387794779731283
"cg03533256" 0.789687331860094 0.796106066774287 0.082486228881484 0.829430297153469 0.776887988088189 0.643578086750815
"cg05669832" 0.84472367115802 0.901964400267812 0.151275256284517 0.709252473062263 0.870640712954404 0.844470917766924
"cg13290254" 0.896845391597238 0.917616201167381 0.201618640963847 0.880831650959453 0.892711514345131 0.834753588710229
"cg22898082" 0.111000587693733 0.0600687448697726 0.783956675219239 0.442035733179168 0.169972834726752 0.671597588154649
"cg03728799" 0.102374492457302 0.105144395140913 0.778413567133081 0.130976144749587 0.265556167728165 0.81653848996338
"cg05052463" 0.241106058379466 0.180372328014856 0.818377269385701 0.079676829025358 0.306326456648835 0.814047660853362
"cg20171453" 0.138285123537487 0.0962185488508288 0.807366266113296 0.12942771572916 0.460612472208272 0.746880507144741
"cg11586857" 0.181082702776527 0.146170326427093 0.849000797036563 0.259890849602318 0.326675527276714 0.848150665036775
"cg08622666" 0.293135166426023 0.129791975670258 0.806394948161283 0.123219290278323 0.121073091356762 0.832730881241084
"cg23679819" 0.0720465549693147 0.059187547372338 0.782894783455402 0.3552347378315 0.205282765689773 0.700147681287867
"cg20055861" 0.181345910752699 0.163648394207099 0.819949663654861 0.0544925837846105 0.331128035646502 0.839632955787763
"cg12603453" 0.146429900016249 0.0968478696887069 0.810006733040853 0.828138831427209 0.126391954410108 0.341787944465717
"cg17161520" 0.0910403710410331 0.0642312109440706 0.748813272294684 0.0651891747027371 0.181366614291109 0.802399658348482
"cg14364797" 0.123814971266042 0.0452259014203941 0.728855933823031 0.643766242190453 0.0668079351385354 0.251929407973189
"cg03916225" 0.0961919510157115 0.0668896786234284 0.788160043561702 0.335152500185636 0.109029351192214 0.783269939959491
"cg01849093" 0.25597755165677 0.195567123547787 0.836389971267921 0.224705120757823 0.155189526856156 0.802023911306982
"cg09621572" 0.0877503010740652 0.0662072690107001 0.714979066271078 0.0692668594499606 0.121794958662909 0.676524992590875
"cg23007665" 0.077402243760441 0.0535854977897019 0.699112592550286 0.0806685023315398 0.0880674757564431 0.636864913173414
"cg09736959" 0.119615996327128 0.0724706233449713 0.762408147545655 0.0947718642299605 0.200996134183786 0.758548639707062
"cg25050392" 0.102425593943379 0.0796097084778804 0.820848503640752 0.373107663296394 0.138240973260303 0.833931814714804
"cg06208288" 0.22915297399173 0.183410391964916 0.90307974351032 0.484304706844564 0.140613738332442 0.896713669502732
"cg02879423" 0.129710771185338 0.102607895673977 0.745994097076398 0.782566345260965 0.102872717887719 0.0756314337609021
