"CD4" "CD8" "MO" "B" "NK" "GR"
"cg07545925" 0.0603716027360748 0.0549830408765192 0.888759753376535 0.882721011696324 0.69451991314959 0.894613562449748
"cg06915826" 0.109982191382389 0.297118764389204 0.856201861841072 0.854352770402402 0.864425473350256 0.873578134755387
"cg07015803" 0.15317082308971 0.238628806313816 0.923907503874592 0.93557410168404 0.94050500744335 0.94165836648679
"cg18758433" 0.0966296699478465 0.216860301962794 0.867005249558372 0.877979998174129 0.702620319011722 0.902059038117604
"cg00620024" 0.176851112401491 0.451144421206632 0.899016670474166 0.88941312317465 0.884584621349637 0.909464097596792
"cg15564619" 0.0747811884277485 0.361533261396973 0.671087989445424 0.915454693416398 0.864016629606076 0.752805873980943
"cg09016797" 0.149503090834149 0.414949368847473 0.870168537442922 0.871056688734569 0.879751531644446 0.86472896799079
"cg06164961" 0.0678513031747863 0.0706005283985226 0.882501016926102 0.891695179585854 0.630249222347596 0.896565398503171
"cg07748255" 0.0898513252523374 0.171709566414562 0.926865526345812 0.935531154803717 0.112080121290118 0.94339607409729
"cg26852712" 0.141360647148309 0.400773445366557 0.877724242272528 0.791718006534901 0.84009487347893 0.916820824145914
"cg11162888" 0.144372884528018 0.321348736597497 0.89077846680205 0.896845150855076 0.825965892944583 0.889815927908074
"cg11710595" 0.210516151527591 0.611078142966682 0.875494438260688 0.874408262662039 0.855295503954313 0.901996308213599
"cg04180114" 0.106397757005682 0.239840728873991 0.859617577535182 0.850050914231567 0.826335120171836 0.876295884395893
"cg16871561" 0.134761946924043 0.758344091332121 0.820775155236769 0.897987329943476 0.823937309232116 0.466587915105175
"cg07728874" 0.0675370946127416 0.0678811428730507 0.872902192342215 0.871624591294587 0.707101921768146 0.869757796876032
"cg02661764" 0.159594505660025 0.571064349526934 0.777092803147185 0.848132392802074 0.883189615638587 0.822849045724793
"cg24612198" 0.110098201155862 0.124876020160868 0.904073455263841 0.906331253897578 0.751983238071867 0.910459857686862
"cg01874152" 0.113622442775858 0.382866018513531 0.825952084276937 0.760285358554028 0.836668499450593 0.8632049555121
"cg27519392" 0.138379390959683 0.344879494427944 0.864553739787593 0.855027341334419 0.829658566428202 0.869353880209223
"cg04280772" 0.11372855864316 0.225425810953618 0.873007219758541 0.887093822882781 0.712682319528978 0.874627913367138
"cg13651908" 0.127953330764149 0.366552568040041 0.85098731324807 0.851472930119642 0.756641229268027 0.838417628778007
"cg13606287" 0.0914264718280609 0.204923180150071 0.893144506233181 0.879372875134693 0.314964924279978 0.898904883503367
"cg11787160" 0.903184593344057 0.902782888833398 0.216184452813469 0.249902430644218 0.251994228521008 0.202159401224335
"cg09169413" 0.825024320583708 0.827951766105242 0.10543607677759 0.0918625942617067 0.460282475574409 0.147806910923371
"cg02386311" 0.796571807972059 0.755146054740084 0.0997216563326273 0.0585062944622976 0.601124615604936 0.0986104544283242
"cg25711558" 0.768450876984927 0.81940848209606 0.0618552150145046 0.0684670119212055 0.223224383951319 0.0478990673846976
"cg06422467" 0.862918077319211 0.865083653627141 0.0626760853668806 0.26638854570639 0.668402601973519 0.0784312426901866
"cg17744604" 0.760487477673598 0.587239017596659 0.0702709709638588 0.108960280863624 0.613141950832485 0.083700330381706
"cg21400549" 0.826939222989788 0.561987811353991 0.0858009892875826 0.526346513672247 0.0638073162109884 0.111186293634493
"cg07280097" 0.811171141310213 0.814710680002099 0.106958598583018 0.129095543292704 0.456701856840908 0.0579344333322386
"cg10453850" 0.888228109598127 0.892816153227765 0.0647916828259874 0.356018876147673 0.681075270549364 0.053292214274125
"cg16563370" 0.823857562634413 0.83746303082135 0.124411913149907 0.194823162059329 0.119649706228308 0.0946308099345432
"cg26402417" 0.901664150926156 0.894274012560723 0.133882913052317 0.267259309346745 0.561745758150805 0.156798235385276
"cg09832245" 0.811461964404369 0.82176425996491 0.092403329670881 0.083589081095503 0.564075696678185 0.067853696443339
"cg02046552" 0.712228513433998 0.501156010382263 0.0487034866928486 0.0973746433339952 0.393016500093067 0.0424511597530898
"cg07598385" 0.73970605304149 0.568097320518748 0.0440065908389035 0.262352823569994 0.037392486148005 0.0289481620206193
"cg24401262" 0.816563815160023 0.848090126224025 0.052208645237923 0.137168228028079 0.563631851734587 0.0401729087826057
"cg20049422" 0.88680586808788 0.901050905807403 0.0562469378421915 0.187782383504983 0.862750522944721 0.137819117459082
"cg03574571" 0.812886057626286 0.767414605382149 0.103693716836711 0.0683909748127365 0.628820544864054 0.0876927969243404
"cg23671196" 0.834599429123894 0.865994229089112 0.0621881418134977 0.104299458163921 0.726411546340662 0.0575939594794625
"cg00409104" 0.829780221311063 0.837661239178495 0.0745068045863185 0.0742086805558073 0.779846828209634 0.0664545185058755
"cg18907610" 0.864393306959985 0.873278635205837 0.0723929835986997 0.149894612338658 0.796095405604403 0.0958646670855567
"cg07834069" 0.87754592066505 0.87611502724676 0.0831333672706028 0.250688829777338 0.668366407000268 0.0682453334860792
"cg09885622" 0.844047889013064 0.711772984604197 0.133157375794413 0.231050156983421 0.126276583551557 0.206443181690203
"cg08545593" 0.870909187468371 0.881852572611627 0.080698800008529 0.154544519294533 0.844050576204821 0.0742549045099706
"cg26923863" 0.901336107729861 0.806081754623145 0.0468535819860496 0.625306339562256 0.0705652937264931 0.0411369253301308
"cg16824282" 0.875127014006063 0.873161150001354 0.115138672156319 0.188554702639603 0.673016131502528 0.0622196832569926
"cg16922167" 0.841471399305499 0.830366550975615 0.0985447378754093 0.186414999877372 0.282239630843038 0.0885980435613908
"cg05389236" 0.949486187734498 0.954080967540552 0.100601255008831 0.155030155258683 0.904987070178469 0.259855970362958
"cg23379806" 0.807154351416494 0.799106421989517 0.0798536468727382 0.07451006544354 0.348812987983675 0.0677573538131387
"cg12465678" 0.872539614031787 0.702486888003522 0.0875596119357914 0.50042026433215 0.108996697238847 0.0716000496922928
"cg18150584" 0.872432961408049 0.857526111898495 0.0793488367254083 0.183126701069559 0.707184281931805 0.0638891886740829
"cg03746834" 0.879042377861406 0.881105282993912 0.118577141100361 0.0985035571308378 0.805246564603866 0.0847922983873988
"cg08772789" 0.853550884208427 0.837159955094844 0.0971459585090763 0.0773510992799921 0.733001210599948 0.0784337970240888
"cg01231183" 0.861359691803867 0.824684576203783 0.158718340039281 0.101006926417894 0.362268744128364 0.137051593966904
"cg01925950" 0.852065823941097 0.859307982482352 0.0603069324880559 0.0709239751417521 0.664761418024655 0.0865208778153589
"cg13468685" 0.828952898206538 0.695022593566054 0.11072104386079 0.242548934216605 0.135840410157258 0.0818349880142586
"cg19628988" 0.836534136526534 0.765429547328229 0.0845843910482863 0.235788631629831 0.0812060111419231 0.0880342383287507
"cg11377213" 0.863055203316394 0.82419828873497 0.0715444228665052 0.12670030997573 0.699074506972215 0.0680993508885991
"cg09287328" 0.94896955091993 0.945516003487769 0.128679343712057 0.101914948460998 0.774381235229314 0.234621564308578
"cg22742001" 0.882187071805804 0.870522861981022 0.0903889820971985 0.112320524179592 0.72402189902557 0.0632277299560198
"cg20455854" 0.779511947471335 0.684816681851133 0.0435479343063822 0.108484550138507 0.0788621634039477 0.0404336994791646
"cg15935770" 0.892893749674196 0.903544286251713 0.0787799013112584 0.102812942427081 0.774374706015123 0.0751094966432062
"cg22152931" 0.893613998851211 0.907305268208729 0.0823638211768543 0.0911492832159518 0.79191785698205 0.0719645053066957
"cg10376161" 0.872649036057612 0.85984364197862 0.0618750531327185 0.0670758629523255 0.774377450093227 0.0714092758011084
"cg23582982" 0.890649497282908 0.893439273913878 0.0445208298767738 0.263903129615269 0.355559989320774 0.0338379502730049
"cg24448340" 0.897821193726665 0.901033322635874 0.0683891853741719 0.10995998312254 0.769619801937898 0.0526452527978566
"cg15982099" 0.897901508821156 0.902074586585792 0.0795269693923056 0.0636154839167223 0.795700836435875 0.0603403223493101
"cg07785552" 0.805442271676578 0.668069835608997 0.0733879555533741 0.0651604232901706 0.124506769602417 0.0648569544041001
"cg23249922" 0.96164437053691 0.967291350054858 0.0442290655595327 0.04172023699085 0.845538932778456 0.182845023322815
"cg13448978" 0.897662219109083 0.870416176225439 0.0517531983482239 0.103747467431542 0.199918999715851 0.0422690858157124
"cg02380585" 0.871186012712871 0.8437884424936 0.0459227284284806 0.0358924264486857 0.0426739133277488 0.0327716106059421
"cg25939861" 0.765382520415805 0.0852846759279386 0.855185789518626 0.868122085878743 0.596969368973039 0.872123931877525
"cg00219921" 0.795792039694934 0.138466947733185 0.892820749606506 0.896380100607465 0.837733336264079 0.897940126472288
"cg14094409" 0.384428565097622 0.0690997271013351 0.959769308316181 0.910715894523022 0.147977403971022 0.964962013355794
"cg22512531" 0.460979113547804 0.0848806748847722 0.879492855476719 0.888527660457729 0.359966306616263 0.887610034176195
"cg04042333" 0.480263944437155 0.122253145032733 0.957860072561286 0.902563887945095 0.0777407882426178 0.962746034768
"cg10977115" 0.377924306263131 0.089322379780589 0.890335316367245 0.89824104630288 0.405159526534033 0.900751824315229
"cg11531557" 0.599151056765452 0.1709783582811 0.89053907613747 0.892692538635823 0.806801094336229 0.896321970197575
"cg14506192" 0.472669186794745 0.124124497258703 0.896496218245631 0.888705596794441 0.179656441875216 0.902048277375702
"cg08418872" 0.621903650188817 0.189106242092948 0.930794770989944 0.957493296802943 0.284978481704727 0.895261403148775
"cg02324835" 0.356937981375462 0.12924392378628 0.854513683646518 0.867643570298619 0.734318500763707 0.880324592628077
"cg27470208" 0.108733821779495 0.076771803335014 0.882377479583388 0.877317602361954 0.432783048119591 0.89167240541376
"cg04759756" 0.394368671918292 0.18123852351763 0.905413613052963 0.899387284781017 0.701290917923258 0.905050427831093
"cg15880738" 0.0764089172625604 0.0759531302242302 0.866671641687735 0.860414985097311 0.616417063596186 0.86793659227273
"cg09354050" 0.065195320746948 0.0600185851846286 0.879738648942581 0.879621410581183 0.259263198854759 0.880120949978376
"cg03172657" 0.18417816166582 0.0606441503545205 0.76062828326508 0.905116926915864 0.736310469394815 0.71802116027226
"cg25350872" 0.880818104215879 0.325632457821415 0.925315089548003 0.920172476519833 0.875268409989641 0.932796356347709
"cg22689323" 0.0927524570601079 0.0801808435223797 0.867730141710574 0.89431281788895 0.402478483506196 0.887701447427189
"cg20894640" 0.187063215966874 0.0972789828553839 0.892407657018936 0.894973397682837 0.173576584430793 0.902537340036515
"cg08450017" 0.0933483889252771 0.100421588217551 0.907406390422452 0.912382358791773 0.31797300598865 0.933484583666953
"cg16374333" 0.105439424429404 0.0860468337785186 0.874867010895172 0.888821387552124 0.408389337632572 0.886447959169154
"cg00277591" 0.0750894090769006 0.0676421446508871 0.898023634323166 0.906957491889895 0.156720845878795 0.868058145956311
"cg23752651" 0.63666351613738 0.184913398811655 0.850487944440916 0.895100430093425 0.289601680755004 0.810955582542718
"cg19529732" 0.168395569344701 0.0385890554551919 0.853129860749457 0.777610685722363 0.0692880350003328 0.82681848579364
"cg03030267" 0.360552775376046 0.141937296129548 0.86795259947091 0.809492486006316 0.594410099393 0.876318853578908
"cg11804414" 0.267985455269218 0.0637888001132444 0.853137626139298 0.778273670406725 0.109121496081436 0.812934050005717
"cg07661835" 0.260955010293729 0.113083297241758 0.804986754649265 0.84935798919745 0.773840240767777 0.815143617168539
"cg26137915" 0.0966781815661975 0.0967136038997237 0.870016119304446 0.875244187061135 0.54504742306484 0.883207415408067
"cg08622923" 0.427086487363474 0.113786100735873 0.846970665574719 0.805245102065636 0.17089200507907 0.815961612650558
"cg21330949" 0.158405862079268 0.0710525708233622 0.862190978425471 0.836602293422288 0.135622859588688 0.865272160640833
"cg13750061" 0.0943481653278088 0.108593449359467 0.854915010226719 0.858062343813176 0.855651594394797 0.871127667585649
"cg26234900" 0.320454269367455 0.142374969970847 0.896878264129549 0.754112927996755 0.630188020771655 0.910651243125693
"cg09234252" 0.157505668238918 0.118185141415391 0.892826113771227 0.892769025505707 0.392888848922862 0.902869409361144
"cg09453312" 0.0612280355109528 0.0583310792578251 0.854792321181353 0.867267092304795 0.095233804515268 0.884569504507008
"cg10111816" 0.0847090864593621 0.0923806497373643 0.84705823668501 0.825840134977307 0.824314474710683 0.844534586677484
"cg08109681" 0.0952788116737565 0.0707548784189665 0.879049403043104 0.857568761196133 0.125886600693378 0.874872439489244
"cg07573020" 0.0656820033607849 0.0803370510810561 0.874623640706509 0.866003649376451 0.306550405816382 0.883233853635303
"cg14278300" 0.090009873316177 0.0812219702421516 0.878723121895142 0.875086192970146 0.176487566756269 0.885866182920393
"cg09232358" 0.1875677807169 0.140477730906481 0.849904754359489 0.880449049172986 0.830052389942315 0.877806194764464
"cg25535316" 0.635554871057083 0.229713929508869 0.872003739101379 0.807999471132827 0.782389817929795 0.863775527857106
"cg19993258" 0.150936120204716 0.140974823321282 0.892270456461625 0.854637478056792 0.812396063649437 0.892866929664352
"cg12118504" 0.712999091927086 0.794952840300733 0.100705986183683 0.111220524329079 0.430321767702544 0.090472666843154
"cg25025181" 0.813778000748401 0.834602876180234 0.101362884616333 0.240698365013773 0.259084801333653 0.0705758325382357
"cg23927970" 0.868772415299255 0.911594591308713 0.0509612631735279 0.397834989897428 0.645842629592932 0.118740809259459
"cg27097542" 0.861679437340085 0.877694393752336 0.0719700436627001 0.365292270752088 0.403780604806731 0.0634658794934128
"cg14101485" 0.812565939105797 0.851318288252358 0.0948298793461491 0.276828776541914 0.318914822851549 0.0878642396289075
"cg18522931" 0.722889828798786 0.809562423163139 0.0941306848651797 0.0867271210327253 0.684848708029894 0.0757249248487395
"cg23018755" 0.802752130003848 0.867941417105043 0.0814820784650652 0.37348808949223 0.291478193379754 0.0780330581017492
"cg12774429" 0.815399387777287 0.830921718293943 0.0899221246028267 0.0941246028762626 0.60226578785617 0.088967942772086
"cg13247398" 0.487872273458707 0.718890751763827 0.0692759075935401 0.114676166545251 0.095309879778668 0.0601782786847148
"cg08215318" 0.738625202107327 0.848328775836819 0.0686700931376426 0.234648436881383 0.710694378043041 0.0624521314859158
"cg15381475" 0.733720231913626 0.795071988071633 0.029699250234605 0.215650815757096 0.247243665064997 0.0241057786157044
"cg23950714" 0.871153774426439 0.906968236642176 0.169712920551493 0.173264684957653 0.757958018773787 0.125841027301003
"cg13443575" 0.64363873599706 0.74448182132015 0.0589847066511153 0.0831571551766779 0.0756602879479537 0.049156773106814
"cg01543184" 0.881669418354369 0.914273593271833 0.0832107379332624 0.446268515085163 0.313268957641922 0.0788090837663055
"cg04354393" 0.596220059828377 0.727168458558717 0.0445446127708657 0.0489478169155018 0.0778275373599844 0.036937825302194
"cg07799277" 0.73443189539802 0.830540927893159 0.0975650852646596 0.125014949051434 0.497296534636411 0.0772909458787658
"cg12426092" 0.768722140141855 0.811944293510954 0.0659296784188666 0.121514186785255 0.239686056264437 0.060048614294015
"cg19118951" 0.762712634195224 0.868519341609392 0.0605350219624054 0.314322630110669 0.530021436283927 0.0289576832229989
"cg09145126" 0.800590748766051 0.85612289764163 0.0879218865079445 0.100662736151359 0.622636662073479 0.0697848289314837
"cg13795831" 0.870544972382928 0.914012514591919 0.114255366031624 0.172164308851622 0.682402221483323 0.126580539286246
"cg21593001" 0.78573818963398 0.835873087377706 0.0635624155735255 0.144793714824902 0.195744086641687 0.051639571186325
"cg22193912" 0.816663326872477 0.885676310158294 0.036975114488317 0.339342110131911 0.152840705892882 0.0318706847913521
"cg23244761" 0.961810075154956 0.96462730612793 0.0845241579833736 0.962955870334408 0.943472349403261 0.960629169816649
"cg26872907" 0.92823208499301 0.932709417825239 0.0642102267706002 0.931207827102053 0.899713524680317 0.921656163976919
"cg24788483" 0.896356130790168 0.954063622318213 0.114356724950194 0.932045638193627 0.914203921481819 0.887432036545203
"cg05923857" 0.826214816640587 0.913704177858156 0.0742946730120211 0.915663899911387 0.881150413421766 0.834948027548812
"cg19835973" 0.897845246188549 0.910544480414482 0.125730082724782 0.938160629470193 0.868470204349029 0.921445409141035
"cg10480329" 0.908631722931303 0.909902610621367 0.114215786622801 0.889730665625911 0.908534396771549 0.856019078189631
"cg03339817" 0.96965789333404 0.970757396257687 0.161994749433272 0.771760153609957 0.946318628033737 0.966200738668625
"cg15816012" 0.83181874614582 0.848185171775642 0.108927669591238 0.913265339244295 0.801663374302835 0.894946629954426
"cg12655112" 0.89581363034236 0.935216490803278 0.0986294640223074 0.863310524628944 0.923993500805433 0.704873568746059
"cg20610950" 0.910621761552774 0.918278137804354 0.0907691033488066 0.905962228363272 0.901829341340995 0.637899585776444
"cg04468741" 0.84998782065014 0.87722422034111 0.109770126192965 0.884711022347089 0.860967062328067 0.829637403408444
"cg08908131" 0.858954238801435 0.840705191840617 0.102547371023651 0.852550280004761 0.825756391638242 0.851820173531461
"cg18066690" 0.904200385422569 0.903214576334899 0.15817726971024 0.90064686554818 0.902469733364887 0.896821165902422
"cg10624395" 0.888026880159765 0.892334292202223 0.150150249865593 0.876617812903587 0.888906350624963 0.897698040413223
"cg14109551" 0.89148945778219 0.897594353464209 0.127889515309083 0.890864801780749 0.874077304780031 0.774870051094024
"cg02244028" 0.895861292587707 0.88678148381961 0.146496838127647 0.888207459657889 0.871712465540812 0.849537741824356
"cg26326621" 0.865463393001639 0.883002889966158 0.125297781460318 0.852405791592396 0.852310089202213 0.829233360127018
"cg11597902" 0.95931114605982 0.966131694134224 0.0511260019246826 0.952956619594244 0.889206049145501 0.218006232710518
"cg01476222" 0.875944764017445 0.828542670806134 0.118414718898817 0.779135891526265 0.852372198932147 0.877367914757382
"cg22675702" 0.851281172889893 0.85605956415292 0.121193834354526 0.836331104099843 0.84160647906129 0.819403869602775
"cg11231069" 0.786675096287562 0.77907042239083 0.0592086898529962 0.675398649741409 0.495660430889752 0.948182899081461
"cg11186858" 0.969576473148968 0.975430774629819 0.147228144845974 0.953759356888666 0.887780745776814 0.560213966467925
"cg05445326" 0.919135443232481 0.901500097174058 0.193155774324082 0.921113276593594 0.856689311228408 0.89420586545344
"cg10499974" 0.90481397399702 0.915187430412001 0.0669259494535564 0.859092340759556 0.876469486164698 0.4155809611873
"cg10154880" 0.893678742318031 0.898057738226869 0.10067565239365 0.585866294513724 0.70603697552389 0.88530682574014
"cg16429499" 0.903252508906295 0.912931549354989 0.0907243299111236 0.466013910780823 0.854677518597325 0.895221733312877
"cg07002540" 0.829466929055558 0.865464156077289 0.116760845108644 0.882521566439945 0.814834754764283 0.723834046308776
"cg02780988" 0.842153013886565 0.843032635252763 0.119612138953592 0.783301142592572 0.808220970800859 0.838442889830974
"cg24365417" 0.855570362181858 0.854787881473284 0.121113018079787 0.852707914694088 0.797475407682666 0.746567276574875
"cg16636767" 0.879660831994567 0.875183908544282 0.165513051760486 0.852743935439809 0.883016916304171 0.864690336230132
"cg18770149" 0.845813902897067 0.848192264997667 0.154864043983332 0.88212925731981 0.846510089346579 0.85937099221289
"cg01041239" 0.679688205097053 0.711402670502919 0.0632155435478758 0.822835297666941 0.89458855676953 0.806527528530423
"cg18835472" 0.859308866006342 0.874316621960737 0.108136677107426 0.822122048835463 0.839798278555016 0.67407684750969
"cg23391288" 0.861778453623398 0.878918787106931 0.180188069203549 0.866358126924291 0.904676120777482 0.90610780168782
"cg25856090" 0.903948237959282 0.904880379712216 0.098535879319096 0.905079667381217 0.86405042483541 0.466314787901204
"cg09220326" 0.894680939832856 0.891092351504781 0.0846906253596161 0.893027686832571 0.874371397199498 0.43946412392382
"cg17117981" 0.909266714483818 0.930829133243508 0.0819086312157089 0.82293426521319 0.878863401529903 0.419689105582627
"cg20641531" 0.898489262480394 0.899338710063744 0.155812960831675 0.890085752011582 0.884921615914474 0.703933960665889
"cg07213487" 0.895497479381491 0.904304026525736 0.151626075527723 0.695725278072025 0.799650288186454 0.89642322058743
"cg10278149" 0.876799920724456 0.866896992625423 0.121659957142085 0.817723877024688 0.878776370115606 0.681096787686318
"cg16875057" 0.869322544329103 0.874525317727798 0.1177817595068 0.870687388860159 0.806123607858198 0.62213869985966
"cg23146741" 0.840717817933956 0.817271059469139 0.117802316827281 0.759622650783927 0.84507842655482 0.794841692939098
"cg01797381" 0.871106771271588 0.869718156258739 0.144615720568389 0.827805481155055 0.866466978574156 0.752068797727108
"cg12422199" 0.845536529439026 0.834933699505774 0.114534737091717 0.683539366161351 0.803221015615012 0.842339597423996
"cg13290254" 0.899515776867395 0.901393428595895 0.192899354376787 0.863215504148586 0.905636741101947 0.843961782094619
"cg15310871" 0.957855336062998 0.961621780705572 0.252773883393004 0.956264802555867 0.954274523529896 0.872946286359347
"cg04045544" 0.863697848809774 0.856359389061994 0.164407180424583 0.836331697930207 0.854568926246822 0.83855161892527
"cg03533256" 0.793262145123626 0.789204084775791 0.0895418834531298 0.820126651964452 0.807418622396423 0.684557228355889
"cg27366072" 0.886102112320461 0.887215973585321 0.152108381648086 0.82891441018892 0.86069104337837 0.738031572753038
"cg25898577" 0.88776889306851 0.891588792845215 0.174747820095767 0.9037547015663 0.848724071555653 0.751327273122176
"cg20055861" 0.183900070331921 0.231134772740866 0.843445863012194 0.0651837955456357 0.346526898045408 0.86290693709084
"cg02879423" 0.107836390122449 0.137797123880218 0.755665088808265 0.719528443710854 0.112616262187672 0.0836383067676916
"cg02668248" 0.0823883592248518 0.0931266830241335 0.749840610050322 0.103780631408109 0.130339818934741 0.723011197672245
"cg15519096" 0.0750229218705404 0.102134944255885 0.844379063699877 0.30666237294799 0.269791346621704 0.880014903576812
"cg10145533" 0.0875540592340194 0.0979601021349982 0.769589217778066 0.102189166580595 0.115388760126207 0.798449357852275
"cg09736959" 0.13555608748122 0.196329680986815 0.817035951272144 0.127401211816914 0.181933591988553 0.81127849799815
"cg21830221" 0.10939389694537 0.102917768378135 0.775687905826731 0.0951127858118467 0.138900270507672 0.797512497675096
"cg24010658" 0.0593613536321168 0.0638370040590586 0.895840566870755 0.563017055823001 0.256573444530893 0.892683467320113
"cg01367992" 0.112998858355904 0.0879483860154679 0.90242295523169 0.452818177444608 0.428859061545911 0.903978010335777
"cg08224785" 0.128920568811268 0.173862178056426 0.753550055683065 0.27237722187127 0.72118909419139 0.268563329589453
"cg06208288" 0.197711651003617 0.17226128213171 0.936195468939198 0.471878608695102 0.111361489697257 0.931533395797615
"cg13815684" 0.133625962433018 0.194181425140928 0.902641493712576 0.238865806649922 0.615624983642716 0.92010532990448
"cg14480046" 0.08863766604743 0.0817176065550409 0.868800287656853 0.283021541308256 0.475454375532485 0.918963348095794
"cg17161520" 0.087776613092118 0.0800032269993283 0.780257260911619 0.071979702434771 0.19781724157469 0.828498582278444
"cg03728799" 0.117458421910774 0.148519319587224 0.826718732651914 0.13484253857033 0.281912598306023 0.841074563266858
"cg27027055" 0.0711892134661174 0.065587373705724 0.876043870794443 0.484468125973264 0.171387549243759 0.86030373985422
"cg24216966" 0.177438296735623 0.229812243401454 0.89287530639005 0.227226689778622 0.244351810250469 0.893831164477921
"cg18728264" 0.0953079595815665 0.10005161295457 0.728427378449942 0.0855195457360223 0.447085772734358 0.488077527824127
"cg02505177" 0.182142903319416 0.132922556972007 0.805190352173704 0.0571279310228726 0.152068070613903 0.800949161310174
"cg01170124" 0.0615220353213949 0.0594977549291549 0.875776099481705 0.369145671196695 0.418081892653735 0.893219579690872
"cg13554018" 0.224282480228948 0.144826336599773 0.827282508365247 0.0881109888727343 0.100190297353045 0.792577991825817
"cg19097880" 0.0638411287643408 0.0571274726792519 0.752849521532717 0.0636142299151419 0.0910238362269724 0.747871851721388
"cg03961551" 0.0972108020829929 0.0921759870148196 0.821718557593873 0.207388220199206 0.124839771426152 0.806274421784674
"cg24520862" 0.0683567771533819 0.0668892883056763 0.776693693555085 0.115359752992259 0.104222137722171 0.76398268173781
"cg21577598" 0.0538812705981204 0.0580792095355729 0.867491985013067 0.411231027112276 0.17960509904115 0.845689509601638
"cg12609063" 0.0891145854916527 0.079920566991716 0.818846824923564 0.371435105346844 0.091522396014693 0.637866058785115
"cg19510565" 0.0607351414751185 0.0575167633193435 0.813075797302851 0.202161548435786 0.106174306751384 0.81184860103794
"cg21359303" 0.106896803205343 0.114784484440462 0.906792033658842 0.361197645053764 0.185523449755066 0.919450394456929
"cg16219283" 0.129861159062704 0.179488704395744 0.855481074939685 0.109696090821621 0.188961580134655 0.860788468662816
"cg07069934" 0.0804435355379017 0.075664694420828 0.836013151237525 0.124561693420045 0.438885910182116 0.842146043713239
"cg09621572" 0.126800729072268 0.170828185370325 0.835731761985333 0.110970885455485 0.0902933306208388 0.810869793265096
"cg18148314" 0.096937448780674 0.0819497454743753 0.850682531978043 0.240317037327728 0.105737480285927 0.857432785338628
