"GR" "MO" "B" "CD4" "CD8" "NK"
"cg10611016" 0.103428689117933 0.596983950189344 0.894399089913301 0.906656934010024 0.918908780086084 0.902123959610268
"cg07790752" 0.102961193676207 0.667967361902743 0.90316044902526 0.895920356633354 0.891406740319693 0.854118824920617
"cg13633625" 0.0916353867482977 0.590072152659663 0.878766671548202 0.889305986048989 0.907091142011064 0.883965584286054
"cg01040749" 0.10240073027268 0.670770021106176 0.874322059325177 0.891343256198577 0.887124038708102 0.879227656474659
"cg27510066" 0.1050932693615 0.719397208729402 0.877580275161867 0.870744756858253 0.888636194271589 0.858692628366224
"cg00439981" 0.0891224759767991 0.49791300437185 0.903379278771033 0.904103130925226 0.921426688373084 0.904345471170454
"cg01699630" 0.127513697634573 0.807643565114823 0.877649139268179 0.883013774474761 0.886413314540832 0.858362152158252
"cg19081101" 0.100945027603446 0.516000891834589 0.922740832865596 0.91388001918809 0.926144161242766 0.894690522746628
"cg24737761" 0.117450036890616 0.760259059346105 0.885975025976175 0.890736529980694 0.890522078098451 0.827559598761397
"cg25605731" 0.113172995587975 0.427172735168037 0.957100001790867 0.943994250709618 0.957871343532873 0.944753528909523
"cg23169883" 0.0943093479149133 0.337664363842085 0.950848852347893 0.956418358433766 0.963309677636899 0.92166223213928
"cg06465076" 0.123945763785862 0.706201991086098 0.882188017940671 0.888432788002413 0.90402003097722 0.891319267855888
"cg05971678" 0.14181443571023 0.572939758181562 0.943710274156639 0.947860951512891 0.960418501005731 0.931981428699141
"cg25074794" 0.149637537284623 0.752357199725523 0.916761362132619 0.920703956044245 0.9179359656992 0.877911118142915
"cg13438337" 0.116308622707452 0.69960819712561 0.886260068370071 0.872701841434509 0.884133429574324 0.874593269764086
"cg13618969" 0.13364836309164 0.800895633855847 0.876358954729166 0.880524162699954 0.884668345193848 0.860560602434062
"cg09535475" 0.102027921652562 0.638531743118464 0.876826825977729 0.873367243512541 0.890218581425521 0.860072499815091
"cg13396713" 0.0759320093275136 0.497003586842673 0.874358796715107 0.870656101020592 0.895882834993037 0.867826887908721
"cg11596902" 0.101646239880917 0.619092412342381 0.889219698334396 0.876729102119537 0.890589077105081 0.846647811122647
"cg12157761" 0.0870489398077253 0.528754000359282 0.881241691445682 0.887324208218823 0.889517797124721 0.86243719292138
"cg09342997" 0.114480356186055 0.706037848333373 0.853614064981469 0.857080957768826 0.884066534928928 0.879425615024099
"cg14615559" 0.0980543204537545 0.631625217093208 0.854907491146677 0.874655373864029 0.87900657533291 0.855777301320174
"cg17980508" 0.091165695076586 0.661345318533804 0.838033972974702 0.854418603800241 0.859642096372452 0.841143803299041
"cg13595556" 0.0958899077973791 0.59738264437487 0.902353002363471 0.892430565225285 0.906979974706544 0.775866380390151
"cg12809098" 0.124594126266447 0.622549419838998 0.892926062133571 0.906476210397961 0.904573692922123 0.888911527329181
"cg19867914" 0.0998115898885623 0.59703488305558 0.897830381305685 0.879653231170419 0.896462661104822 0.818303511163207
"cg05052463" 0.810093259262565 0.792332689800088 0.0729657727945277 0.173595076731768 0.111166903716507 0.244740721850976
"cg24216966" 0.853402482141342 0.832483716272283 0.213795847602427 0.167842242886968 0.142849589201723 0.244351810250469
"cg14165142" 0.833678813223206 0.808641285330071 0.28138529940042 0.0924009076633788 0.0784965932220913 0.236515090761449
"cg03728799" 0.815567295688381 0.750832690790831 0.153186845634727 0.116592052977534 0.109281334160114 0.276470381009736
"cg12810837" 0.737138496484027 0.665111305063492 0.0744080465083689 0.0834700210892935 0.0731029111179855 0.111052282581693
"cg26360197" 0.78094215197151 0.687992779879637 0.308249718149813 0.0677376608831294 0.0583946834682076 0.103748725490377
"cg17479280" 0.893917915306768 0.526376250722283 0.0788176015542373 0.553135897592644 0.511475914216432 0.120173820228643
"cg23280720" 0.807874438850169 0.586291867136261 0.279002604760975 0.0712029836438365 0.0691922586859138 0.349611563280795
"cg13554018" 0.767751820945536 0.74593252596462 0.0660716181274507 0.134630243630734 0.109424611419078 0.0961614137824647
"cg19510565" 0.801463557913211 0.766347785960675 0.290218973391835 0.0854378003878385 0.0695507578286468 0.101233867683818
"cg21577598" 0.806022388590097 0.778486354094379 0.258876413532993 0.0664001432221535 0.0539784571629157 0.174634752426232
"cg21830221" 0.786637675634363 0.769009332004296 0.114416694451901 0.115041656700478 0.105438990060184 0.129724893882141
"cg25133951" 0.746549509727617 0.482892253419256 0.0730094888751857 0.230315928946239 0.149776254131745 0.0944945251826284
"cg02212836" 0.706164876516161 0.218379369904153 0.0991598405939804 0.124312950572998 0.124735605391897 0.24501009667763
"cg17322655" 0.897492319276826 0.706514989557387 0.349339008023201 0.114314074858993 0.114983603239687 0.482574099286733
"cg18920397" 0.784887763679909 0.641366492615456 0.252773137268775 0.0971285295386228 0.0832134510887962 0.128356910267071
"cg01735277" 0.795857111986704 0.680178809773527 0.318986497359651 0.075086214843651 0.0621877641434886 0.111169233715259
"cg11354682" 0.833435876172279 0.189270981962342 0.0882107058810315 0.517861675781109 0.535209722883345 0.101933043610801
"cg26106166" 0.811035620715077 0.677287244443792 0.218981100352425 0.132822588236795 0.136653044953257 0.131698547027528
"cg03889044" 0.825896618110396 0.466597837206286 0.298899223902474 0.104020623512681 0.106077173772129 0.397217787699735
"cg07613391" 0.789163573103523 0.654416369065021 0.254767425126031 0.0845096899635354 0.0661586125559405 0.128851594198418
"cg24310395" 0.817016151721459 0.688113605469257 0.3838232616949 0.0818440171687582 0.0767201938467972 0.0972902627254261
"cg07706695" 0.80491755382519 0.760753440902527 0.268390142653321 0.0692151260254647 0.0566387769202324 0.111422198820819
"cg15997393" 0.953620457641487 0.879901603987248 0.461854378588924 0.118995047109433 0.1917947102014 0.346073290167457
"cg19097880" 0.768707410418334 0.753255971606996 0.0783481633838949 0.0841973492422568 0.0653794383800079 0.0857265479324395
"cg16280132" 0.931349066775813 0.841707196903465 0.26822735019768 0.128525976295898 0.129429620773276 0.504438449739581
"cg16219283" 0.841117071208516 0.819420136180247 0.127769780034453 0.133936226504851 0.117595171750241 0.188961580134655
"cg17161520" 0.810585490368695 0.742986200235478 0.0818481581909728 0.0941375496525321 0.0880785784905006 0.191623614974117
"cg14441276" 0.797915908597538 0.771553408976485 0.0747769091604504 0.0920070694681348 0.0760790711219251 0.114540663872451
"cg00795812" 0.784239600669111 0.265577885093063 0.213385440935227 0.100979728469713 0.097052930722362 0.375039044509601
"cg08169020" 0.893802672028438 0.82905158944028 0.461000499588696 0.0759833993328147 0.0676504802981389 0.154282871133258
"cg07018090" 0.883008051607835 0.195978633671898 0.0505036409466343 0.518353449704561 0.489852495786242 0.27489009435501
"cg26348243" 0.936140224194098 0.876914068722229 0.221181595525189 0.0982879863516519 0.098376932873434 0.494385593610194
"cg21359303" 0.901951599580674 0.863606144527398 0.407162250781303 0.0890796213454939 0.0758610442782946 0.179477471260612
"cg14480046" 0.915364828420396 0.817767304437705 0.18756364741431 0.115500236622419 0.0834675672018377 0.475454375532485
"cg18148314" 0.852683099319909 0.794459882430262 0.2815645009668 0.0980442374462445 0.0681482180799567 0.0998957890979383
"cg09993145" 0.669299595927122 0.121107198040276 0.13724857722376 0.0537724174874827 0.0480279525836058 0.0534912813233826
"cg15535471" 0.843457446069997 0.484038658346189 0.398389744209775 0.131013521071186 0.158123022379241 0.0993016145921799
"cg03526142" 0.839331173969311 0.687031318364465 0.370824540924488 0.0655912535898044 0.0508284060710599 0.0722591687597967
"cg27051683" 0.866922772993751 0.437238465036704 0.318633330244084 0.100788922036321 0.101012592569834 0.410702695277037
"cg17169196" 0.856751898330456 0.829177220372202 0.0967906320957215 0.104361608111994 0.0841299707909045 0.174280551831351
"cg20805133" 0.849832409961471 0.764428964107038 0.134737437317168 0.0689388936930604 0.0531517065088641 0.221161506694308
"cg21201401" 0.841706196299893 0.741064963008808 0.220822713482795 0.0798730105869295 0.0689943404236615 0.0902205991223269
"cg14597739" 0.830554820938797 0.806999778233734 0.0678821983618575 0.0789873141609966 0.0658369432501449 0.121183833372874
"cg11316887" 0.861602722360459 0.783638660448583 0.101083443144422 0.122125636546457 0.089684963793601 0.108201523044925
"cg02737268" 0.903130815847144 0.771775860652095 0.0415564444258949 0.0411733420884063 0.0365898187414178 0.503194416329223
"cg10699171" 0.832839384516793 0.54392448278157 0.19785648159651 0.0981712268618153 0.0856689661399238 0.110263482450574
"cg23954655" 0.752933216178457 0.201172206462831 0.0879678021012481 0.0904141806796563 0.0844826004494173 0.162774847703764
"cg00446123" 0.904867309078424 0.815138974473535 0.253797798619351 0.0930115285970398 0.0767597996325952 0.0997815151412672
"cg20513976" 0.885558014939901 0.776751221254716 0.238563505052996 0.0414260082855275 0.0309062618537744 0.0529860230823994
"cg26872907" 0.895195419567535 0.120161671300445 0.91793339417449 0.908153084269233 0.925759534453995 0.899713524680317
"cg23244761" 0.946351453551451 0.193687956271681 0.954918880662935 0.947568478145402 0.961917837485484 0.943472349403261
"cg11597902" 0.281944817459544 0.0912506235189005 0.935130864529674 0.938069500607734 0.958188871935137 0.894870717278996
"cg20559385" 0.816238275227944 0.159109950279469 0.864838997735493 0.868777592675871 0.891374279308727 0.87399902627478
"cg13430807" 0.833931811273928 0.175451602580807 0.847964235592266 0.878750448813823 0.88782627286973 0.869968271340595
"cg24788483" 0.855413878780161 0.204854712887781 0.882879325474857 0.88012764250731 0.920255120915498 0.919426769863495
"cg18990407" 0.757207156364496 0.208196126160015 0.924272541582826 0.916293564478802 0.942410262373543 0.905659145589689
"cg12655112" 0.701809377248017 0.188375811026077 0.869024755110566 0.926109762937745 0.937855282652671 0.923993500805433
"cg10480329" 0.850120131027726 0.214953252589667 0.905994947565541 0.901914231657965 0.917456698150085 0.908725947295219
"cg05923857" 0.803351176042776 0.16897795942837 0.862593320043569 0.817905980294649 0.869847570331361 0.887279788094573
"cg20610950" 0.64377899687565 0.181841587706335 0.910246483647872 0.901897926470341 0.912120935700294 0.901140375278276
"cg23146741" 0.775203888066542 0.164760072398359 0.832575007892352 0.851517669278869 0.868951044252636 0.842316859957317
"cg00733978" 0.770986381574185 0.181369411700196 0.87423089957871 0.861711804794559 0.875380162573562 0.846053446458951
"cg03339817" 0.941762235367137 0.287257393029191 0.934531665978796 0.962602782762802 0.964742686923247 0.946318628033737
"cg12422199" 0.853293078196897 0.177755388863969 0.796308367409722 0.868327898360529 0.877211973863771 0.80225789943439
"cg10499974" 0.485954083410026 0.147468283614554 0.864512315590122 0.891716831166624 0.91476129070135 0.876823081174421
"cg22259797" 0.503732790672666 0.149888877312092 0.90780774452874 0.84326889579144 0.875283640032406 0.895621950471507
"cg10278149" 0.708328959104699 0.190669672981496 0.844302482548069 0.886313941949105 0.897550256039147 0.878689298832762
"cg01476222" 0.843224069618733 0.210887393593956 0.839648673306328 0.884958810993138 0.893315825348507 0.8524933619788
"cg18066690" 0.887209236684324 0.251456540784312 0.897983545265907 0.900618139876186 0.912761817149664 0.902740761792841
"cg24954967" 0.754629887287024 0.177147429628786 0.740724159700712 0.882803642378072 0.905240650374999 0.844732111012652
"cg08908131" 0.803438991117366 0.194774433363986 0.842206156687592 0.853910377734173 0.876693952193852 0.823986454048738
"cg26326621" 0.829672457216711 0.230111006851064 0.899277678758063 0.886546385750148 0.903452730040767 0.852310089202213
"cg11186858" 0.58382132750031 0.218674795977663 0.914615221569998 0.943457714560219 0.958500288539589 0.893647491089543
"cg18770149" 0.832617595816586 0.223081602504608 0.877062475636805 0.870455004569839 0.880009315496362 0.847360977189345
"cg00288598" 0.715403167102449 0.236152779127986 0.936454260589883 0.878104682199258 0.918746711298872 0.921626478284349
"cg10690440" 0.13084713472233 0.128369377982193 0.932528030699392 0.931408258153818 0.947575850672367 0.885649435596417
"cg02861504" 0.460876945406469 0.171104342258233 0.883966702735211 0.895757446434433 0.911776839721736 0.88879069684139
"cg02244028" 0.806030059450766 0.231303796508552 0.882045409769481 0.884883841360475 0.882839379133215 0.872924424154347
"cg06474225" 0.331170541199134 0.141702516441236 0.884189180962068 0.876933262611282 0.906633988771583 0.889145819672884
"cg09220326" 0.606397794704484 0.196302188958179 0.880270330257076 0.880058410750595 0.899801866502343 0.874644926319781
"cg23144445" 0.464010982537912 0.16020642232096 0.873175345539549 0.870665418362373 0.882839747390281 0.862633619310134
"cg16429499" 0.846669460129879 0.173079709868462 0.561033862527733 0.864302992123553 0.890527191686754 0.853273588163556
"cg19835973" 0.884349718873048 0.259890418913226 0.916215258775315 0.885955629391157 0.892311531461982 0.868470204349029
"cg14109551" 0.733487546197379 0.222831470969383 0.887894684746807 0.879077670376124 0.885702390679931 0.875400634785534
"cg09354692" 0.55348862804842 0.166757669692643 0.832843185790824 0.869898957926186 0.897645697646691 0.826883758228122
"cg09322573" 0.69110761900629 0.206158027843333 0.853038533656921 0.862866054075152 0.899082289873688 0.869628694522507
"cg12207930" 0.577383242305486 0.183761596659804 0.856148904798295 0.873318859658822 0.884268836254551 0.869823690912343
"cg22675702" 0.818793967042302 0.212629912046083 0.847257089695858 0.845528301992013 0.85159046521009 0.841742027472592
"cg07846061" 0.642965849057213 0.173779185707331 0.84775825746262 0.842831036988704 0.86553855922273 0.811092510950072
"cg18835472" 0.699410395498799 0.184952254256573 0.829435196935279 0.834389462161208 0.863529159037209 0.838581405790712
"cg11327657" 0.0700219415803096 0.113010975861163 0.919715953481014 0.916412739133772 0.934072787333058 0.861680625347962
"cg00101629" 0.789039788651317 0.242069902571586 0.881334785295664 0.883444033233741 0.91047729233721 0.882386263554265
"cg03533256" 0.63859116980451 0.158357610294716 0.832575262277177 0.814630441280549 0.831940510076252 0.806625450329744
"cg16636767" 0.864671259852267 0.248944664750319 0.864745613994739 0.87376793823808 0.885915677440966 0.881229821594222
"cg00091349" 0.398473159792884 0.136551715683696 0.840393336317669 0.85713326387796 0.871721709825085 0.836659624382161
"cg00208012" 0.750801782132632 0.241958761270125 0.901667836445008 0.891680084407416 0.914785473549753 0.870381513057144
"cg04468741" 0.788508328781495 0.217439823182649 0.870808571405476 0.831368423563911 0.85236370795758 0.862066470132286
"cg27366072" 0.710134140256118 0.214180679005912 0.841982288021329 0.882013594063246 0.891598517068361 0.861611163142005
"cg21159128" 0.0652886688679874 0.097329592675594 0.876343781265846 0.90548838739563 0.913007707632162 0.837481570887276
"cg26601310" 0.546397702918307 0.544481235142146 0.157406259325899 0.0977154445528813 0.0844762546374719 0.0943352182842263
"cg17635080" 0.45492257232052 0.529268182163628 0.0867370890073852 0.127685505760005 0.102041461359042 0.128060719793019
"cg20228731" 0.504194942508541 0.646332737316014 0.461808525072656 0.121266825963698 0.109156959626117 0.283015109652813
"cg18437480" 0.551025370716615 0.585464243223843 0.175434372929195 0.140150778335833 0.118945598688158 0.185023074283696
"cg14655843" 0.455814002961554 0.584303488554279 0.272133669756095 0.0955128914877941 0.100726287392656 0.201920030871539
"cg11977716" 0.368744991957291 0.561268635962226 0.308913325409012 0.0789768774588586 0.0620617147328424 0.176236199090766
"cg23919844" 0.634687101282281 0.646152374514375 0.245847372208201 0.169531601594986 0.136312648782705 0.109184275766794
"cg12075498" 0.43636098765522 0.541611047277358 0.0622850239052901 0.099155191520471 0.0935614205329693 0.0784342742450864
"cg25096745" 0.257199200380062 0.61052142462058 0.531856832197489 0.118802178853185 0.0987636820459814 0.0886614463982771
"cg07777347" 0.622650868040812 0.665379310762549 0.193356221945186 0.0881188896841422 0.0665884736913051 0.360441429415646
"cg21261158" 0.60996901068786 0.64842570669002 0.25875876189867 0.13311136500359 0.126407444635255 0.11466458452314
"cg00912580" 0.648541667256682 0.72007749223638 0.0664696967624858 0.267906829972274 0.233545804547121 0.382196300184901
"cg07571745" 0.616082731881287 0.610142924895539 0.0792739692944135 0.0993411476146129 0.0919489439967761 0.161099258136773
"cg09621572" 0.576607042267722 0.571668368323448 0.0678265200683235 0.0613646939835544 0.0592501530558932 0.0902933306208388
"cg19611616" 0.0852066486292687 0.521271973901029 0.158934410891928 0.167849448298412 0.0906872650836024 0.0901266795945377
"cg02668248" 0.574788059810684 0.614810168523485 0.129279718176625 0.0994191149550872 0.0918527482012959 0.130339818934741
"cg10578938" 0.261041823269529 0.620481523423579 0.187246244704444 0.07699980233099 0.0709463035631404 0.437379592778358
"cg12102235" 0.0824797401408426 0.628360821971331 0.212972344746052 0.0967114962430238 0.0765237119531069 0.600867123650295
"cg08224785" 0.238319547408468 0.739386223300774 0.354839794306545 0.137210535403849 0.155803895672711 0.719040256350503
"cg01791634" 0.752305516695517 0.757752125368214 0.189070860875913 0.184663728574349 0.227105495244 0.343004727127967
"cg08441850" 0.652991589398858 0.669692252745854 0.146452501747959 0.129308539246842 0.118196189670958 0.180921723676383
"cg12216435" 0.624584891617612 0.626500522995957 0.0619078334826496 0.12685436668046 0.106049540119425 0.088348974880339
"cg05132828" 0.69075040538319 0.692882732879362 0.266415959844907 0.104122564782391 0.0875544278388242 0.119191370758647
"cg08462055" 0.57692250742201 0.617089742751371 0.100324473409406 0.071033133031269 0.0550849825860464 0.0854153256147795
"cg01785706" 0.828490439003335 0.805565272812533 0.314071854971232 0.204158903642263 0.173040364009688 0.245621806229036
"cg21987515" 0.752227755654052 0.732386534885006 0.0984971361243524 0.192037883166549 0.137459188419699 0.217572896009961
"cg22898082" 0.678850770683089 0.750240228851687 0.445036308309344 0.109697466593567 0.0866046714425014 0.163522966185686
"cg23007665" 0.637799161721727 0.658412335631111 0.109478148884369 0.0944794879804252 0.0736959949576791 0.0994468171183397
"cg23213217" 0.218044649081364 0.757588097194883 0.591502298500007 0.132058257376308 0.108101588887798 0.467811534723576
"cg24957609" 0.559400036073185 0.749510395841236 0.430546876999708 0.159926148289451 0.124984534976839 0.125543339484748
"cg09736959" 0.74471574367092 0.713696177016908 0.104282896947159 0.102123140089362 0.080849930919922 0.17490755320304
"cg11586857" 0.822647902778256 0.804961914008284 0.24049770046745 0.160273026381369 0.137662919023534 0.293157037253523
"cg20171453" 0.754130566807562 0.805064790880556 0.17085446085366 0.129014838509943 0.102857068236636 0.48776175787354
"cg10639435" 0.540259534047465 0.770946899656045 0.585015698246093 0.135574998583774 0.121821293292313 0.0901324052811865
"cg01849093" 0.811200502195719 0.815230654008037 0.251512439318058 0.244263147701653 0.212416370115372 0.141430695121818
"cg12609063" 0.651874913828956 0.751527957586349 0.416901310080799 0.0896351443259631 0.0678329143487562 0.0865081398158123
"cg16108580" 0.754378778949054 0.731165159912264 0.126141759734949 0.110124590510789 0.093808888691791 0.116411709770452
"cg15174682" 0.779118407781079 0.770885516482897 0.0896039894015473 0.105793413556596 0.0897890549270537 0.304291288598316
"cg21999229" 0.70214536549686 0.706559955644853 0.070829500027598 0.0750500122061447 0.0586292303221286 0.106024455960018
"cg04722215" 0.777093718002794 0.823597768612445 0.395433946125625 0.100491286419781 0.0962695335194093 0.124339550089472
"cg03795574" 0.104394270252729 0.701721963513823 0.0897278526481168 0.0758362805508236 0.0763114270048664 0.3558752531083
"cg01598421" 0.966151111799275 0.948518883844005 0.0826967600619941 0.954031876519615 0.965282703155358 0.948509853898898
"cg17768768" 0.94796358508552 0.930681424122499 0.0817182190092903 0.949305212848146 0.956062137203916 0.958709855891601
"cg25131632" 0.939020794768127 0.931659199357924 0.0961771338585813 0.941288480604715 0.940809759247064 0.942365007940609
"cg19276014" 0.96999985938272 0.952230399929383 0.133373825974354 0.960231804035739 0.961084852015711 0.965017311718568
"cg16210395" 0.907548905854897 0.892931094090873 0.0833976827239243 0.911012108484207 0.919885597373016 0.907505230232627
"cg13738327" 0.960047950435143 0.946810276729874 0.132692908572653 0.955872114730283 0.971314231651232 0.921165521205554
"cg02212339" 0.950834429432897 0.943545011153829 0.118558609406679 0.907853612224332 0.912276142455581 0.949198607257127
"cg06687504" 0.903299392407458 0.891757550571502 0.0979072056753561 0.910872381417669 0.912465418882277 0.907830359196559
"cg05484949" 0.942511231794367 0.927362026177446 0.139608775539244 0.949636491281546 0.955537162628048 0.952937845834321
"cg15348679" 0.898573829328482 0.870022947959422 0.118312663174416 0.941838509131354 0.96349826797589 0.939945554932565
"cg01024458" 0.915613209260849 0.899617112630796 0.0914859036828395 0.889777126879209 0.90983280018707 0.860850562613339
"cg26318872" 0.900005170290229 0.886370841727703 0.0995697606703785 0.906846614520694 0.914926662816845 0.905492883560401
"cg16411445" 0.946655042488416 0.938675907921526 0.147554037851002 0.96098324017138 0.965104872059598 0.930894528804285
"cg05205074" 0.890533166785644 0.877930998701295 0.0904938202593032 0.890881987896539 0.902645372104186 0.871485071213146
"cg14066207" 0.92884979348942 0.909505992282113 0.0854080682893167 0.819315877110028 0.840857499609085 0.905950475249119
"cg09201499" 0.937857867732111 0.940469879397524 0.154805187201478 0.952183989992362 0.961902270338621 0.9493631928141
"cg27106643" 0.921117784353361 0.863754024572827 0.0881638327382188 0.868248232020257 0.874102593065937 0.878766710790872
"cg07558704" 0.928287846083016 0.925649671298777 0.142229485221691 0.931699706528444 0.943830156867909 0.945682989655115
"cg13283094" 0.895073295756191 0.883374836944011 0.101799372202776 0.906738956848977 0.901859201796615 0.880356104585291
"cg11661493" 0.871906550337681 0.854391086461872 0.085439321007692 0.881978337521964 0.882951455047904 0.89132642827373
"cg16586807" 0.903488494744158 0.902480500994124 0.125102135394457 0.921169589999762 0.924533915377475 0.919035794658672
"cg11699517" 0.927753345652025 0.929985647220525 0.167572677714298 0.971053429303649 0.975233805571785 0.96159260094852
"cg01868869" 0.890849521740092 0.88732517913896 0.11658605856398 0.901876367784135 0.908784447374449 0.897751262816176
"cg14482811" 0.932783045037547 0.911899213355422 0.140993103142977 0.952440721608672 0.962040149308412 0.846994509516378
"cg15235922" 0.822902283326618 0.830926937790755 0.0820211462873551 0.888041959347047 0.889425583180081 0.869064092145224
"cg07435215" 0.817497758243739 0.850324481769564 0.0885284226485155 0.891289729525153 0.900022114308463 0.870822110236338
"cg03131366" 0.877664864125238 0.827134739353348 0.0948708383633116 0.885190348303799 0.900136115550092 0.867100885577939
"cg20602300" 0.891284822927431 0.895546799710071 0.122563479455395 0.900322281990591 0.901763705035008 0.898982914544685
"cg14936008" 0.895188607121039 0.87708022825945 0.119263466603632 0.899852369941698 0.900181140757841 0.896227689064945
"cg26552743" 0.860663767755405 0.853608754667786 0.0986400844179699 0.889602596008662 0.897419937561445 0.85996781072585
"cg25683989" 0.86670921141087 0.877128514040806 0.104747283532596 0.883452171378312 0.896045890821556 0.863514310993297
"cg17995557" 0.87828296872221 0.865411510318575 0.0911283849390105 0.87994939807901 0.893453728582507 0.800684272483015
"cg17679619" 0.864103411627988 0.867792961536175 0.0995268238680353 0.870990506164655 0.888817100765077 0.864167995472427
"cg09469986" 0.889462034594133 0.852667743820643 0.0959544199887525 0.875470024735202 0.886997738296755 0.831492268444649
"cg06603309" 0.970731912499544 0.939933706268584 0.15498908165902 0.908108341580834 0.914525942962075 0.893020261164786
"cg21248060" 0.93624531458317 0.907417627048417 0.105336026860693 0.91493722576434 0.909874541663681 0.702801457076317
"cg13356455" 0.873457213954363 0.88200359733124 0.102511393780097 0.89868323971325 0.90600376406144 0.793672548969917
"cg22212560" 0.852222461559768 0.671166399680913 0.0821699105588374 0.910326416460721 0.918537382617018 0.896028356363032
"cg07145038" 0.869552054173201 0.87649423501748 0.112562730124889 0.885449610068315 0.895597027178624 0.870089617713423
"cg05524458" 0.756588401709904 0.83068676534758 0.0826117475396163 0.875556116435385 0.887936815610437 0.872307047953475
"cg18250453" 0.896437127868841 0.887956077023995 0.110307045710226 0.880968876890225 0.899065430105219 0.794820057868845
"cg16085171" 0.895502643452945 0.882789705824082 0.117690949684384 0.855001419021993 0.868793069839383 0.891482195833863
"cg02630207" 0.813784105075837 0.810819244920505 0.0868811668516158 0.869571445088865 0.888392018949103 0.854414685070631
"cg15532942" 0.871245364268177 0.875266088084105 0.11452937088244 0.884440123151469 0.894398835808155 0.845950956221234
"cg21596498" 0.869284786833686 0.868140673512492 0.0933696947182498 0.831666908091789 0.849590645719147 0.846742890312467
"cg03860768" 0.849605218739474 0.861579690672889 0.0872751704553974 0.833362887431049 0.831127701287687 0.856388220045992
"cg23948703" 0.867398621786755 0.848651168533716 0.0978845158780989 0.859200368261338 0.865263999790682 0.840668806904713
"cg18590995" 0.79909934855199 0.809045489109913 0.0811073363916477 0.862757002386471 0.871783197245761 0.849493088239581
"cg03402235" 0.84434402488178 0.842054559005987 0.1149251421389 0.894826169377197 0.904282384938155 0.873077563683997
"cg22256853" 0.881260966213088 0.856409190535514 0.0928540994321362 0.856351776800126 0.865295480850774 0.778194050433691
"cg22286382" 0.0849143441189819 0.205071914051155 0.678497503587752 0.0874910200415852 0.0734006683151043 0.109595961936327
"cg07093324" 0.0922430630802206 0.182180723290826 0.81626106132428 0.23009013258624 0.255940748227006 0.487690726135362
"cg23433370" 0.0498291627576805 0.104241666259693 0.833636400333507 0.554710565474936 0.520627923810662 0.104945348193563
"cg05468843" 0.0648610879201914 0.0888270860814598 0.634510496880378 0.0573386447321307 0.0519717416939731 0.0626510889645118
