"GR" "MO" "B" "CD4" "CD8" "NK"
"cg04609694" 0.104569624682601 0.767456456280134 0.840937640445171 0.856038990621625 0.866338867817357 0.859999850702375
"cg11596902" 0.0841247302209356 0.638405137507897 0.859739112406007 0.85837305624433 0.872411509740888 0.850414703058006
"cg01699630" 0.120097838555324 0.8277240689691 0.844314964883099 0.864782830241839 0.864114874037158 0.852447087468566
"cg19055828" 0.073070314459497 0.597599852698031 0.845158980408799 0.853907219437736 0.863070104079106 0.86079446255668
"cg23338668" 0.118047375561204 0.811129205579485 0.849624271803874 0.85224886943614 0.862358682629946 0.857527526736993
"cg27510066" 0.101850041856667 0.738382112884106 0.84736773490104 0.850676842595436 0.859646172185693 0.856774540891399
"cg09535475" 0.0809493176075562 0.648947058621061 0.841278083515703 0.845721455139349 0.861633190140776 0.847845639839047
"cg10487428" 0.0992631566841633 0.726501454959738 0.843883419315038 0.856430922474211 0.857302162648993 0.841342555834031
"cg09342997" 0.101964055875209 0.720222495237059 0.837208896851753 0.848766106824423 0.856409673265706 0.866017597082192
"cg23169883" 0.0842126539196058 0.325069028084708 0.923037905221837 0.932053914546833 0.942141243779538 0.920546708397238
"cg06465076" 0.116471367266809 0.721900387679506 0.852275901154824 0.866437316043689 0.88223050948933 0.873997007464217
"cg24737761" 0.112647369551988 0.774029647076509 0.850338477154301 0.864014670142202 0.858990279941598 0.824182427578673
"cg13618969" 0.127002034109579 0.819084668035125 0.840184510874053 0.859166053773339 0.863767347606656 0.855675034294367
"cg07409471" 0.119795990197357 0.729061070922287 0.856803943649119 0.877496280920579 0.87911520320636 0.859901116587699
"cg09418321" 0.0914729823513925 0.751143175403944 0.832984757458659 0.844659737324997 0.835507777266135 0.792124806184175
"cg13633625" 0.0925203812394161 0.601539798509631 0.848511330209425 0.859114343984997 0.876822260139553 0.871972925216239
"cg13595556" 0.0732188841666947 0.608608451117894 0.8590283237906 0.867890867061109 0.849457628461336 0.766890386368897
"cg13438337" 0.120605452757345 0.743987126905359 0.862982051423356 0.855226446607054 0.865730944523019 0.860340452613206
"cg12157761" 0.0747265057140009 0.535328403135657 0.846998854851714 0.861634872808046 0.863618896607658 0.851461878253225
"cg19867914" 0.0850737590494159 0.61299013481892 0.860131320866136 0.858502984651787 0.859338685752931 0.812766876541893
"cg17852482" 0.105173568212854 0.776179923435467 0.822554632639819 0.841627977410455 0.840027869602382 0.818476596273412
"cg13396713" 0.0647848155643251 0.511461985002615 0.836207996246824 0.834184186752211 0.860324713185904 0.848561821317158
"cg00660167" 0.193155851740982 0.787222664436684 0.92744240820915 0.932739169353974 0.938662914097283 0.938353899575008
"cg21792134" 0.173340734404762 0.830907018956368 0.885000070585974 0.899814330876123 0.905187511989888 0.90211381401567
"cg18920397" 0.753630511722749 0.624862241917754 0.253137828102947 0.125323317364139 0.101119529230295 0.136718083585432
"cg19510565" 0.790718525566562 0.767959162544627 0.297919520111777 0.129116289045542 0.099285521031822 0.126842610386167
"cg08622666" 0.851685666126522 0.825538724643177 0.18517117755988 0.364144709087947 0.198006659788367 0.147676404793247
"cg03889044" 0.808772864389871 0.443892215692877 0.325532325045359 0.143174380195508 0.209849888814496 0.390336222949469
"cg03728799" 0.821954562161995 0.769462952543828 0.185534946596007 0.159792177711812 0.16356686778063 0.290823247392357
"cg07786657" 0.930052947571387 0.891425227424716 0.818289677896707 0.130507909916183 0.104491414788278 0.14865366121201
"cg17587997" 0.886106953112124 0.868152745431345 0.165760607200639 0.44106062047497 0.281283590020988 0.118175735484293
"cg23280720" 0.814254952001159 0.594127786960713 0.298140092113262 0.105759642101667 0.158034264740303 0.364145660139154
"cg26348243" 0.944020154194705 0.907816132087303 0.299945420938607 0.184979636291302 0.251921181429627 0.523428918136958
"cg02368508" 0.79403786913472 0.310592630602819 0.0953493817453558 0.398097591567779 0.378610997719404 0.218812739769305
"cg12476487" 0.892622222207682 0.865789148385375 0.611714350091505 0.171048954159261 0.0988932873315865 0.120374691876478
"cg15997393" 0.964745180756319 0.920691009649147 0.513153201641716 0.143802449910434 0.268975146114161 0.369810739188917
"cg13554018" 0.775218835993891 0.763160272073995 0.102912226975423 0.163327622557257 0.117485300803866 0.118358085597714
"cg25140783" 0.839780335811701 0.771557313460775 0.423508592318988 0.143601045703774 0.113761569819838 0.130302339450636
"cg14480046" 0.915282646088442 0.837374080390603 0.258836362983745 0.184508884489166 0.212805426309676 0.478024681949934
"cg21577598" 0.812058356131619 0.794526439357231 0.272791069417014 0.0937804296090212 0.0877267911003899 0.188172141466366
"cg12810837" 0.749440904571627 0.682430964174922 0.109968905358831 0.113814925489934 0.0910414504677963 0.128336623352864
"cg26360197" 0.781812571442218 0.694859870519624 0.289119809996257 0.0995350735850758 0.0805175388173883 0.119796667930441
"cg21830221" 0.788260847588279 0.778931524657939 0.130412604261412 0.144744034764633 0.117505226530088 0.139554433040724
"cg07706695" 0.800803702427325 0.762985226103223 0.284703007672176 0.108119358864603 0.0853246581030735 0.129475523437183
"cg01735277" 0.794564186865972 0.686855786692959 0.316748493576219 0.117572510125993 0.0865712369476284 0.128746061286444
"cg24310395" 0.800281337132357 0.674022895329617 0.378816114195599 0.106725164021222 0.0937611916407803 0.109188845312651
"cg17843665" 0.739074281578842 0.118309792389592 0.110869465165322 0.254481498781282 0.377568191848946 0.196528239109559
"cg17479280" 0.913981686982786 0.554759200861875 0.153747386262332 0.606748478228401 0.454938406421463 0.14861120753829
"cg16219283" 0.85760112031562 0.84190068594378 0.18452384983881 0.193323827159345 0.169478958408962 0.230968529091944
"cg25133951" 0.744218520006876 0.47701198149639 0.0973474385778976 0.245354589786976 0.124981722575301 0.09998984594195
"cg00754552" 0.784780512651042 0.169643144171088 0.153125395547494 0.347440119067002 0.32643863024994 0.254640261151539
"cg07613391" 0.796259617906812 0.673086439578874 0.260608975387146 0.114692708303602 0.091054117744334 0.139826421926482
"cg00795812" 0.778059004407933 0.249561258748247 0.249177585709658 0.128931928832214 0.197748355706505 0.372279996155014
"cg14441276" 0.797965062594556 0.783895342531955 0.113121488899612 0.132650041832614 0.10348019777201 0.140426439239175
"cg21359303" 0.902909635308407 0.88233528112495 0.426313694425255 0.136171364014734 0.117767030828203 0.200212307161209
"cg02212836" 0.710828608736801 0.18285098724932 0.131445600576252 0.120488569797029 0.152530481755428 0.226159683387501
"cg17161520" 0.816716109005434 0.740919149857945 0.114657903550361 0.127080800308854 0.106711380528153 0.193443510357214
"cg27051683" 0.88956225476016 0.452237401760496 0.369458127352926 0.160227252365726 0.23961627316997 0.433080561676439
"cg02737268" 0.923662145841279 0.850268182993359 0.117153137068003 0.105691289725953 0.164428009866141 0.587033597372907
"cg08169020" 0.904262049195921 0.86305826418779 0.464634936834761 0.115702026651995 0.0974310142508013 0.163326958620024
"cg18148314" 0.855223355380707 0.819115423323308 0.29460393582544 0.131017989470136 0.0863688135553108 0.116683118680181
"cg17169196" 0.871026398293373 0.844688648749544 0.152757201408806 0.169089531067416 0.139007673882563 0.208822266132492
"cg03526142" 0.839929609799317 0.713362686361805 0.363891547278394 0.108303934186439 0.0725680758065784 0.0935445397813582
"cg07018090" 0.884569820418076 0.191631581943229 0.0960922463646373 0.522617352659334 0.447156872765596 0.293565405760642
"cg14597739" 0.853772566026543 0.826448442016411 0.128977239252735 0.136425603249334 0.112273404290999 0.156393954492442
"cg11354682" 0.838906454761187 0.147572046476533 0.0977470453383159 0.486010037032463 0.4358698660559 0.0975822392499309
"cg15535471" 0.83095373440457 0.451152442970905 0.375907065355486 0.128814396957218 0.147046623516899 0.0977635340147108
"cg21201401" 0.869258898359553 0.776988837413043 0.263500760844616 0.118569119288534 0.0913992046510337 0.119837797407929
"cg11316887" 0.863325756847865 0.795461951714345 0.13565681696725 0.159269259032044 0.10821493749322 0.127317775857125
"cg10699171" 0.826336420985013 0.52989646985184 0.210546978339845 0.110398996946401 0.102069128650568 0.126283390712834
"cg00446123" 0.919801118875837 0.844126769676485 0.295945240803846 0.124856065926409 0.0959462450728326 0.121516464794901
"cg09993145" 0.7022474062004 0.0928980123151162 0.140266520116799 0.0577244547813511 0.0540408209445173 0.0543801105180362
"cg23954655" 0.75611460858247 0.170038573077761 0.114262160436936 0.098171971753808 0.109492964066617 0.156292174680064
"cg20513976" 0.908590654137784 0.815523074502764 0.278497063514468 0.084113629714036 0.0576522896805221 0.0836895127392385
"cg26872907" 0.916437438296221 0.10980719333544 0.898236979330018 0.859972143212655 0.914008984424794 0.865813583676528
"cg23244761" 0.953454605503194 0.17452429169513 0.935293907024741 0.912510251071545 0.94952588119677 0.910974009464247
"cg20559385" 0.825486922948501 0.121077235135705 0.85634156501903 0.829203688320068 0.880613192678603 0.847929321022278
"cg05923857" 0.831973965848891 0.133011854500971 0.869146969880457 0.796663481556548 0.892340074824776 0.88060864902893
"cg10480329" 0.852188349226942 0.161953297800678 0.889229591006777 0.866234026130625 0.90108513426273 0.883785680010094
"cg12655112" 0.748387207757174 0.152419359963789 0.86571893821332 0.891157499054419 0.925546775752599 0.899122210917134
"cg24788483" 0.887095035085258 0.174652236945994 0.886373841320668 0.846819766024692 0.92490752097216 0.898318269673641
"cg13430807" 0.834296342528729 0.136540429497345 0.833860104265174 0.828330127145201 0.872791085432194 0.833065866524234
"cg20610950" 0.594991364740799 0.130606108594622 0.88148478683969 0.857458153724208 0.891600022062066 0.873426619462059
"cg12422199" 0.857984060922301 0.130283491609209 0.778434745520571 0.827834520931294 0.854796771167201 0.782885225542441
"cg23146741" 0.769214880745734 0.128503302643586 0.828164695658019 0.819970378610799 0.85222831139969 0.811371713391742
"cg00733978" 0.757969967972143 0.138960921888113 0.859688827531748 0.827048655624717 0.859016355661867 0.821698978700989
"cg03339817" 0.95325167535147 0.255028818629595 0.925262462569966 0.926431600195666 0.95602644756939 0.931864740294493
"cg09322573" 0.685461986446011 0.140142293305867 0.841678052486253 0.837685449872952 0.876129575823916 0.843799872280599
"cg18066690" 0.891056528577162 0.209320489305339 0.896016742446203 0.871286939408706 0.899630327921808 0.881876237337993
"cg24954967" 0.750811254970584 0.129943410933528 0.744723486001957 0.835454613324389 0.878930388056682 0.821713297956723
"cg08908131" 0.81188630559308 0.148638255589586 0.837614246540665 0.817175347570207 0.855201306752345 0.799725919090935
"cg22259797" 0.487636199547139 0.12124311077136 0.887294132734802 0.820912246434035 0.884322810994847 0.873356971299847
"cg01476222" 0.84328695522077 0.166715394396837 0.807928059392602 0.85066186767016 0.878637529073375 0.825074079912863
"cg00288598" 0.716567833058652 0.188590185657228 0.919531111369733 0.836637444313465 0.916439128779281 0.902670625484306
"cg10278149" 0.6813678606288 0.135686489872548 0.784122137687131 0.838224638672436 0.873495363521112 0.845864154651256
"cg10499974" 0.486754124173185 0.116515965252595 0.838106055264815 0.841753004118077 0.889071631525674 0.848947441660476
"cg02861504" 0.464355069139613 0.125352951340677 0.867815210329895 0.853879504250251 0.892846689005886 0.86392147044592
"cg02244028" 0.80220042507338 0.175902562133486 0.859511586138166 0.840506379254328 0.870497029456926 0.845700661831515
"cg16636767" 0.869182900648469 0.194295044317505 0.856751277455851 0.851858919206343 0.870678215605326 0.858777307378357
"cg11186858" 0.520869660427919 0.171067446240404 0.905591222877881 0.906439335814765 0.936400935527482 0.879865243796882
"cg22675702" 0.81768591187867 0.158867629410475 0.830420113091352 0.807014875443571 0.8425288436177 0.817115741879788
"cg12207930" 0.586080942907581 0.132514228384617 0.831855666956779 0.828172474564237 0.866647890112466 0.842228310716616
"cg00101629" 0.79376702155749 0.192067784184194 0.86891960276161 0.852340777635574 0.889859498516931 0.858572650953111
"cg16429499" 0.846045808338086 0.124437473228894 0.584952289981992 0.815558938716773 0.863326626493567 0.823281449145528
"cg10649130" 0.699689604802975 0.161764133426404 0.823952602019658 0.838971577625097 0.869752401495303 0.859036909547456
"cg09220326" 0.637013938568642 0.156334707712728 0.85603454216233 0.84098790767558 0.87106372972813 0.84768937588787
"cg27366072" 0.705136907374737 0.161868086346549 0.82413314845783 0.841454584056 0.874656742935955 0.836551301139039
"cg16736889" 0.859203255744559 0.162833702983169 0.768718468479767 0.807353502012229 0.846298172618251 0.820222722296554
"cg10558233" 0.795122009692681 0.153467609330074 0.834843001774724 0.77469136472172 0.828725422528782 0.812518766858505
"cg00091349" 0.40313342716893 0.0994019176177856 0.820598900400723 0.829822698489121 0.858467562663321 0.822550988927769
"cg23144445" 0.470314699926821 0.127839641451843 0.85498862081028 0.836248100108594 0.869816612721813 0.844534285792541
"cg18770149" 0.838958042878903 0.184514589764985 0.851590306235673 0.82154761217327 0.857884260511453 0.817618690500988
"cg04478930" 0.763217544770449 0.211753149344198 0.895726162693129 0.88046897339249 0.905438462655214 0.865064595714239
"cg09354692" 0.566170696875106 0.131354233237771 0.81724727979851 0.836865322375885 0.862221369538256 0.806883930513912
"cg02780988" 0.833722012626535 0.167324053306143 0.824914996950063 0.804846775518081 0.835270067607302 0.79108769983554
"cg10690440" 0.134492398212982 0.107371157736444 0.901287780369101 0.891173675592029 0.920387636130003 0.876353188141187
"cg26690127" 0.724547527550981 0.160031036967966 0.786917342038184 0.797994406274407 0.871654299822196 0.861216333568957
"cg14109551" 0.715968727815882 0.181333071941328 0.863009372320899 0.8409298716484 0.874392411654759 0.848670004586858
"cg19835973" 0.904335258525228 0.229843620366336 0.898135140149602 0.850652061211789 0.88886660535542 0.849524883354894
"cg01827012" 0.876949911279412 0.187222005529181 0.779361372976713 0.832887933955953 0.866284523824112 0.825578352629789
"cg07846061" 0.631215555099631 0.135567204488316 0.821980559629125 0.808600099549722 0.841103202333349 0.791179002524991
"cg04468741" 0.789618555259267 0.177179344840593 0.853835919517144 0.784650025802186 0.848603798791381 0.836067808242001
"cg24037651" 0.807892155800821 0.146221040555248 0.794716746478183 0.795456245165781 0.814344286343658 0.746204593310291
"cg17660833" 0.407812456134259 0.123096298710894 0.846292360482387 0.843962068844781 0.869769785695169 0.834181528893096
"cg24216966" 0.857820819442305 0.835472031214184 0.276511642973926 0.243557645125878 0.207855276155348 0.28530674749975
"cg15174682" 0.790416546692908 0.778942442684154 0.152049005763666 0.174904049503237 0.15725404957649 0.315917279066682
"cg21977218" 0.806493329819661 0.812293138743122 0.432837371379269 0.162137425429595 0.137369268455617 0.19849787284554
"cg14364797" 0.260760706303769 0.70933730541654 0.64492321733911 0.116074296901611 0.0572111083907914 0.072002250455738
"cg24010658" 0.872303452511154 0.867676264435745 0.60942129114302 0.120435634418106 0.115166774291429 0.265980801043806
"cg15188939" 0.875114714305503 0.852471975789122 0.179137458252494 0.33261599863027 0.229511230448135 0.29385917262197
"cg20055861" 0.845762452961127 0.818113358837434 0.118700907827149 0.210255321508477 0.211769172335157 0.356539729128234
"cg19457770" 0.898822102510403 0.892245671598316 0.636473373007959 0.193474940851403 0.134551189044285 0.231739043751847
"cg24957609" 0.547273944072855 0.762012521862355 0.419875402944774 0.193019794534297 0.125385772261472 0.134399109536981
"cg03961551" 0.808244723498823 0.790808699770992 0.340778332001649 0.156898669152258 0.12465636345628 0.146676038675841
"cg10639435" 0.517830733919157 0.784714298643261 0.56876275114498 0.169134609872671 0.132450506005628 0.125556825990242
"cg00517080" 0.827321195140838 0.843094550699948 0.104477255422013 0.444403411672826 0.282466411295211 0.174699143431255
"cg27027055" 0.842805479129302 0.835646923835163 0.450859764351796 0.165097758107206 0.120710110468385 0.200877961205209
"cg21999229" 0.736047858971206 0.72119731421598 0.116264506385461 0.12386903767895 0.0974555557331094 0.140285994644659
"cg16108580" 0.756945083881877 0.738395317503134 0.146106339536242 0.14475302874478 0.111064711021733 0.133491397383644
"cg17078393" 0.844899752320358 0.832223948527511 0.184574634993645 0.203902184994392 0.189788119569329 0.341366447782241
"cg26217402" 0.853214701915144 0.854373103857385 0.23518129897775 0.218173150321141 0.220597365827992 0.340690214112861
"cg03916225" 0.797988698060393 0.794600441818066 0.380607229741903 0.129535602425773 0.0996151653168185 0.12910830638344
"cg14165142" 0.834873274420889 0.821710379780846 0.300797284819431 0.143269270184029 0.132302789833151 0.26528632690494
"cg05052463" 0.814272239040482 0.802076848285419 0.121410387550423 0.222885368705373 0.15645787194817 0.260641892043534
"cg06208288" 0.894911119309576 0.881444961499006 0.524910245449767 0.235472422341226 0.167267694080844 0.137741459075125
"cg01849093" 0.818574838156027 0.835354219297937 0.270036065755904 0.261933159795159 0.197615098325214 0.162635308534465
"cg12609063" 0.649559660406436 0.772869804827401 0.419213724891841 0.118241679447922 0.0854160040147817 0.106369692345219
"cg04722215" 0.792004243726604 0.84127685740925 0.407469695136066 0.165855260822027 0.133055434307056 0.157876309255699
"cg19097880" 0.748792353118089 0.767875683729821 0.11585088090394 0.128797375649436 0.0889496333206001 0.114721390615693
"cg03795574" 0.0859897582080375 0.716860503419332 0.0913444579969217 0.085183383793441 0.130444753668246 0.349809253911292
"cg01598421" 0.9653401261602 0.956932373587037 0.19194794197523 0.958194494441123 0.954006019969522 0.946307490717465
"cg27106643" 0.938571999205647 0.908359098176327 0.145967521949538 0.900174102566589 0.899673336843314 0.903428729981682
"cg17768768" 0.957399096761157 0.949208312660728 0.193282702199237 0.961082172314434 0.954095263015303 0.956581369109035
"cg25131632" 0.941147777717649 0.945342982132011 0.196876027084761 0.946474165971515 0.942656348020922 0.941985554681133
"cg13738327" 0.96701112238747 0.959446316367777 0.22683114487871 0.961079189769928 0.963411736512322 0.933633048973158
"cg19276014" 0.971573369122763 0.966671207145581 0.244917895968651 0.970831222534127 0.964417045682684 0.966069315073575
"cg03131366" 0.891291152304554 0.860333919844244 0.168015493625105 0.893020160215438 0.895314387595637 0.875058689503362
"cg01024458" 0.923324274362424 0.910779145983553 0.184231148605834 0.890528851183326 0.900855689691672 0.866811631839969
"cg05205074" 0.892750819135577 0.888966992784307 0.174790344886146 0.900027900953171 0.891493704169481 0.869032527487592
"cg16411445" 0.964353019736858 0.960676773381794 0.248817117554421 0.972855808886201 0.965971081723789 0.946473357347079
"cg26318872" 0.896136388139388 0.886398146183628 0.186086757667649 0.9020131729689 0.899733316413966 0.900256130479921
"cg11661493" 0.87259095211556 0.862171722216642 0.164591998804141 0.87984931502461 0.877088984031025 0.880376256756668
"cg05484949" 0.954775409101772 0.945648981411885 0.244625054740585 0.958733141447695 0.9570782386595 0.954646713566341
"cg17995557" 0.875417332779661 0.872865708793457 0.151583374931316 0.874144001995715 0.867765281969721 0.800957329498189
"cg14066207" 0.9384635520274 0.930026982766989 0.194072498048536 0.852456858626558 0.869456829936549 0.909166457130167
"cg06687504" 0.911641636491133 0.902273160108966 0.206187450415032 0.916065717371364 0.904759051311811 0.904706338739802
"cg15348679" 0.915922486278017 0.892575782698362 0.233434316649125 0.950378563510012 0.964556591819399 0.94922364416708
"cg07435215" 0.818160180997908 0.864944243694574 0.166684831499447 0.890504682226966 0.891804680927035 0.864529585893894
"cg15235922" 0.825371336179547 0.843846136650267 0.1656696793269 0.888315370846285 0.88007195682872 0.871249622725291
"cg09469986" 0.890209907233691 0.86769729172537 0.174343770315549 0.881397471912646 0.87456014755932 0.836794037683641
"cg13283094" 0.889454697971623 0.888583877220435 0.195773242920353 0.904851376844652 0.894569011823377 0.878462020575437
"cg15532942" 0.874295356374417 0.876664619652003 0.173666210827835 0.880068333518498 0.871490336842112 0.841164622354628
"cg09201499" 0.94497445790735 0.945526303037263 0.259057534758675 0.957601075853465 0.956233057177227 0.949378587272585
"cg25683989" 0.869025469795127 0.881328564725719 0.183818058222411 0.886211419632662 0.877042623270094 0.861998283378836
"cg14936008" 0.896754428097505 0.88387254457648 0.202974668178043 0.90126494517531 0.891129966255518 0.893178447238017
"cg03860768" 0.854956211207336 0.868181468797032 0.159525403966183 0.840136736114791 0.833494128824254 0.846677455218309
"cg16586807" 0.905493917265934 0.903499819557295 0.222084225531379 0.915987668350559 0.912268634111195 0.913381041089246
"cg22826986" 0.847356351333937 0.869866878442292 0.140580057266099 0.810041597262619 0.812142542664591 0.800228732062181
"cg01868869" 0.895807684241085 0.894930260039044 0.210293779815507 0.897301073020344 0.896313367420495 0.89545804718733
"cg17679619" 0.850991460252569 0.865344740081103 0.180514946228214 0.871075896467342 0.876250731848464 0.861627252465354
"cg02212339" 0.952803324210091 0.947880301482116 0.250764715851558 0.91560707489659 0.92115690890438 0.940002018231451
"cg07558704" 0.936376183441297 0.933988905597451 0.255052945788371 0.941778962186237 0.943794582129868 0.940996913207187
"cg12604490" 0.84097918400434 0.839565856752536 0.165365880559629 0.860880087934588 0.870254081082667 0.825781119231876
"cg16085171" 0.89253891265672 0.880794189384634 0.195042270988543 0.849102327376322 0.872130592099834 0.88630954637649
"cg07145038" 0.873054987065866 0.882457317438717 0.199719389381472 0.884160983182156 0.887619273300854 0.870767976397858
"cg20602300" 0.894209701930495 0.897895878818382 0.217941284547679 0.897855944059095 0.896011537206401 0.896073199914933
"cg13356455" 0.878040984104708 0.893463571787932 0.19416718781475 0.899560688943717 0.882690712041968 0.806078253012238
"cg22381248" 0.867424001830626 0.831985087714145 0.18063384598821 0.87526053646452 0.854807902284952 0.853629347344287
"cg22212560" 0.856426563049115 0.667709209117307 0.165508375348925 0.893459200349198 0.901626897069662 0.880929897668861
"cg05524458" 0.747678019038529 0.84653585153784 0.169504660940457 0.871287691981721 0.874785431795792 0.861810355576813
"cg23948703" 0.860327756355041 0.857412799624171 0.181756272353225 0.860939646269395 0.858910514970984 0.831729579103508
"cg14557690" 0.82451504418159 0.819367201054465 0.139930678127199 0.826516664673949 0.81066259097339 0.776944325318126
"cg15035590" 0.890610690321576 0.890467830523373 0.222349716636573 0.894057746078412 0.896953276449467 0.896085167459647
"cg06895218" 0.864572131841265 0.852987925622533 0.180551370767341 0.859040475455879 0.856019846968483 0.817051600748034
"cg26552743" 0.863648946202557 0.858903007064648 0.202158999768074 0.888548087309723 0.883419981043301 0.860061100469939
"cg03402235" 0.845755907800556 0.852406843960495 0.20455397117529 0.892370229500049 0.893837588164519 0.871081861744872
"cg21596498" 0.871348704271631 0.877326211882931 0.187891259705937 0.829308592070305 0.852684267324302 0.844532202480543
"cg02630207" 0.813737662757757 0.82310021652435 0.181095185272394 0.86908658110949 0.880988522011479 0.848773628768136
"cg17532753" 0.795966323315152 0.918441663388596 0.232911101004255 0.903693476206656 0.912298150159136 0.957257423397421
"cg08842021" 0.850668819144902 0.87947312236256 0.200491875775215 0.890627674640629 0.879080775225989 0.832159136447587
"cg08698943" 0.359549000370814 0.110595114138151 0.765079503307228 0.193388608083922 0.326876051499613 0.351708302376076
"cg21278103" 0.11104684729238 0.145612225181416 0.816641222080263 0.429022198645638 0.432401374638857 0.446129014768718
"cg20450123" 0.0752380674152074 0.173385625141725 0.651419980602809 0.196367729720282 0.197480588153275 0.100701028575362
"cg27507284" 0.0725149309460432 0.0777699297038055 0.684573628114524 0.337302156149453 0.297132471806675 0.116458026380878
"cg03798942" 0.113715444237517 0.535227367251804 0.704493763637188 0.119282015042851 0.138698397264953 0.0828103563855995
"cg00335124" 0.054561674519497 0.597992743851904 0.790220244063958 0.293290121190848 0.297240900387127 0.160024118134694
"cg27492103" 0.0786603438003003 0.404006469972179 0.75170223992973 0.107257554700332 0.168699645691244 0.452980344367979
"cg11485012" 0.740669433365214 0.136812019966527 0.753290511212038 0.163749149370602 0.139745573047018 0.0982283700339167
"cg25616055" 0.0457300624014781 0.0957193197354551 0.575838794517668 0.0569122838948419 0.0524585512190194 0.084136394470707
"cg23433370" 0.0370400376383623 0.0750230339542195 0.742619096786908 0.542959549993553 0.398760849237832 0.0946929677914121
"cg20317872" 0.663280453875453 0.39345094435706 0.783020733762254 0.106134652910557 0.105465159840457 0.131710744251757
"cg08446038" 0.151402184016039 0.141360347449047 0.754971860407881 0.109790753732988 0.283593444106111 0.535626723660917
"cg07249939" 0.208993947622538 0.226790630089307 0.710967937073961 0.259982870803984 0.208330503400036 0.0802775276094225
"cg20541456" 0.0348966974504583 0.07086283445505 0.660117759403495 0.0578584266425625 0.151389843501258 0.411557866621767
"cg20025658" 0.131198549949595 0.256597027157734 0.637150179973361 0.0743906260993329 0.0626193529403175 0.0784104107660012
"cg05468843" 0.0694845020268924 0.0676182351814666 0.578324063147459 0.0480403118285713 0.057387536682828 0.0645169418043708
"cg03889263" 0.0784313681622341 0.0823263785795537 0.735949426974666 0.0976967226404321 0.230603389872804 0.598118850457359
"cg22286382" 0.0699075179048851 0.202609811855059 0.626518127531653 0.0793724014778608 0.0708590341923973 0.10950527624853
"cg07093324" 0.0729654160170019 0.135386272021023 0.761240566632043 0.199191883471428 0.312621605282506 0.468542073021497
"cg20380468" 0.174114370749266 0.417026664713479 0.782113732456551 0.0813145551058098 0.159929097713573 0.457737046890139
"cg25983531" 0.0922596879576819 0.108475973471036 0.72752511496857 0.372231590848234 0.291518079515187 0.134278373990976
