"CD4" "CD8" "MO" "B" "NK" "GR"
"cg21593001" 0.735755641265955 0.776448334157734 0.0785315555862575 0.188937976382942 0.190728203359245 0.0707458463404085
"cg11377213" 0.841521999954507 0.808471423162087 0.0762054817244275 0.129103008126592 0.70083419597887 0.0900181358231581
"cg01543184" 0.82916863467076 0.875688025992901 0.096022266449591 0.342456754902117 0.33326324731661 0.101101692142775
"cg23379806" 0.750908931065405 0.758920338106549 0.0801997072059659 0.077120313418214 0.378397528578523 0.0731100495742758
"cg06760238" 0.802319632177756 0.772773674459183 0.0965315151712771 0.53696310113714 0.113251261636902 0.0959384487503013
"cg24904788" 0.612746674652015 0.393325175499803 0.053797458513101 0.13159570307339 0.0538572137167392 0.0517453066177824
"cg25394505" 0.764501135391395 0.733140083329947 0.145312862418249 0.238156288018857 0.119465953359335 0.196314512945348
"cg10099758" 0.712371503009654 0.627858338283102 0.11021297276315 0.139506709652203 0.0853752850443537 0.20599092776648
"cg25711558" 0.717887997124698 0.775853962975561 0.0578053767065429 0.0700824068392006 0.226795366345892 0.0540344568299487
"cg16563370" 0.748253447076587 0.800792036027613 0.126438499009357 0.175151920627988 0.135774426106192 0.10447007177598
"cg25978218" 0.72360793368922 0.689477006568392 0.102754442732051 0.283963072394409 0.0633276592295916 0.0733921947765033
"cg21400549" 0.747238464639186 0.474177230451158 0.0883827936892147 0.530309687976334 0.0761739436854866 0.153787285541797
"cg04642300" 0.667623353737491 0.619571414164256 0.0672622075528275 0.119422834592783 0.0647905985014376 0.0639433252266672
"cg19369955" 0.743484623525551 0.755632311087525 0.0687104730000507 0.150685301168335 0.252762045977493 0.0640264389945214
"cg16097858" 0.738316611341857 0.750422961204859 0.103590533271172 0.0977581494009871 0.218054594762251 0.099544617179284
"cg27027151" 0.678460647582258 0.388255151400842 0.185888870104732 0.0702671905936 0.150521663523685 0.188250855201686
"cg25031824" 0.825313168188738 0.830716398731258 0.0914037846550377 0.196301868228109 0.447953798461668 0.090254131204562
"cg09169413" 0.819425411594935 0.834851717243939 0.0964254530831316 0.0948783108269914 0.427805094635611 0.175074522089624
"cg01231183" 0.805944639585552 0.760553691008089 0.142856536457637 0.0896884935631572 0.452859658965186 0.124078726348779
"cg09287328" 0.937570499083938 0.941146975629342 0.122644615360724 0.10172916571011 0.784909187193031 0.249673586871038
"cg09662852" 0.696772073019598 0.640394514225622 0.0780579073728425 0.152221657758755 0.0877159546541344 0.0717962941549602
"cg04905719" 0.677749924382657 0.679759752023622 0.0528284138438631 0.0723429648442996 0.0782209363719863 0.0498690702854588
"cg25729350" 0.678310284270256 0.559684065385748 0.0678747306145765 0.0788320676655692 0.131448173747328 0.0764785982063876
"cg26402417" 0.883072211344537 0.893104773550726 0.0877383397533839 0.192213503353227 0.612364170595273 0.118750494050273
"cg06650256" 0.853523750707343 0.799250658017773 0.0627351133109991 0.54750770182937 0.268189186488944 0.0778248950307573
"cg18150584" 0.859131396424727 0.873741001810051 0.0743913735820045 0.141207277434862 0.61898187920444 0.0692068744872709
"cg25025181" 0.799536215858483 0.8358104310209 0.0721452081844892 0.228188383621679 0.275215744901416 0.067014589313768
"cg09885622" 0.834835419152907 0.771169910398764 0.156855047909519 0.334867174369795 0.129526395605027 0.265625943558944
"cg16922167" 0.820927675069852 0.81290585242645 0.128411713795472 0.238651756601088 0.278013240515369 0.11345953762101
"cg11787160" 0.859946579352766 0.86753587103889 0.189946232528995 0.21799915731659 0.310424386387495 0.176265587340977
"cg23582982" 0.851020902522198 0.880801031508064 0.0783804577859517 0.277798457299777 0.358011841845588 0.0663275956536952
"cg21495704" 0.89800545190255 0.894664205652518 0.0797536442431896 0.701935538326179 0.0976566180583652 0.0985367005762637
"cg12465678" 0.869802316866667 0.780070341552955 0.112501391798396 0.609906985792493 0.113067756141648 0.0990269171285011
"cg07598385" 0.713323325438294 0.564415480348044 0.0473454217861339 0.189697012226576 0.0499629902021367 0.0385650930261978
"cg19628988" 0.795647919618737 0.746945507710771 0.0811352656097895 0.2831636680133 0.0862213272555608 0.0950868694041619
"cg26923863" 0.849492274402442 0.746936863589954 0.0461012096202427 0.577777765171286 0.0905379708668091 0.0482900382023215
"cg13468685" 0.828262085298609 0.758903767376735 0.0828901569535668 0.299221447593648 0.127758787999068 0.0804671413030221
"cg20455854" 0.761313488575667 0.681852153326895 0.0557377651806816 0.118226557268709 0.0873294865226837 0.0581858137962961
"cg07785552" 0.772137266470417 0.659995837389488 0.0782809509778405 0.0763982686223913 0.129308476698443 0.0737415827822001
"cg13448978" 0.826278048989212 0.790038906884616 0.0500675504639921 0.131555670018637 0.217428823449057 0.0441505771768413
"cg02380585" 0.779905269980744 0.76682365092561 0.0479511636348734 0.0431775740877752 0.0547356339331472 0.0437882479373051
"cg00219921" 0.766617631614327 0.1495533072982 0.884387103107654 0.885643191728601 0.849103981249012 0.885131966356498
"cg25939861" 0.699565364050103 0.0939644605202739 0.839795358591636 0.861968386968945 0.614888146314144 0.855225184845572
"cg11531557" 0.638198717169702 0.187869857423557 0.878884470727776 0.879067199024779 0.822456202159242 0.879663444185361
"cg08777095" 0.316409691277203 0.101663416838815 0.870257928574978 0.873192158463169 0.669449984014968 0.882589324591131
"cg18174654" 0.78432384991753 0.246316956148691 0.856920465795171 0.86636059243907 0.873818802265092 0.867895935627128
"cg02324835" 0.432779395836185 0.144842568133934 0.850971907826136 0.859762533182272 0.742506310016376 0.864323080937803
"cg22512531" 0.383207403022799 0.0852231610560364 0.888074453599572 0.87705118696556 0.386941623963642 0.881298095085563
"cg06419846" 0.880565060722419 0.351714396820746 0.948854555691006 0.9507179433005 0.934886953034398 0.937425744349323
"cg07728874" 0.105088088382632 0.0910479409149809 0.852244390107206 0.851573905697965 0.744389398909991 0.846484923208156
"cg10977115" 0.348075612800582 0.0992065654071164 0.883866247475788 0.897106009159912 0.409149319678174 0.885414466645229
"cg27316811" 0.464251635696494 0.261122973491128 0.942805669755668 0.93038140979506 0.91367854438647 0.961680852033638
"cg25535316" 0.594154220533587 0.203827095478842 0.847438212677096 0.824291642626179 0.783383797780944 0.842920414741905
"cg07661835" 0.236268710874162 0.110078562579053 0.767071808387808 0.842619070786763 0.790949575570265 0.798206006398084
"cg11210357" 0.117233167214993 0.111086560201495 0.86550545058539 0.83291162953721 0.766540876734833 0.862343661111599
"cg15880738" 0.109333676486678 0.0899098404959184 0.843887151381548 0.838369703467686 0.680725950134666 0.84534223520007
"cg08450017" 0.105699629011323 0.0742495497708048 0.922053562939832 0.915791129962518 0.361400633371424 0.932016303431127
"cg12655059" 0.36028471401754 0.188562888651197 0.863520936103025 0.844686177027213 0.830915700165814 0.862019279889286
"cg11067179" 0.796976616846844 0.281999167455188 0.874656565787802 0.806537680803722 0.857969218447 0.85706589335841
"cg19993258" 0.203327679583799 0.153737066783382 0.875708327765445 0.840798368770683 0.798118906119765 0.879426901350715
"cg16596052" 0.640883929529508 0.31413865212008 0.94524244132064 0.903820996196098 0.939318772847971 0.93097399017027
"cg24150662" 0.232579910108381 0.187432266084776 0.930432890648529 0.915349310542072 0.74506915798022 0.939171344822972
"cg07930673" 0.116455138264099 0.129216453183649 0.863200072586477 0.865515780895503 0.745344161177785 0.871766177925777
"cg27111890" 0.155120865002388 0.148267718579233 0.86940888261818 0.869936964406234 0.807117613892777 0.848606988532812
"cg03172657" 0.153291676611535 0.053297204584073 0.619702135606232 0.88640828681375 0.771129991438306 0.609772464349099
"cg13619891" 0.198139533151553 0.189810404272407 0.888978033154865 0.912093478605895 0.839413500356171 0.909379202630546
"cg04403423" 0.161962370760719 0.108486013885358 0.851453264981679 0.740147576004822 0.727069585245121 0.857815000112431
"cg25643644" 0.101908047398177 0.0918259031195009 0.863867791845568 0.864345584547469 0.56332182668796 0.869326086424969
"cg04759756" 0.379865161175493 0.192683484122736 0.889108922585034 0.884324160846926 0.697409634807541 0.886958436661579
"cg03254928" 0.0885201029296916 0.0728002403898189 0.769214382271872 0.79281845850864 0.720343414584727 0.774539557525623
"cg22999502" 0.196551532220503 0.0914955169742861 0.84533714432096 0.789890881538398 0.567370061818406 0.83735933574168
"cg26033526" 0.179113188106138 0.0780737722045007 0.84105950403956 0.700390497933467 0.573684909637542 0.869136410023388
"cg20156237" 0.44376606908085 0.2658320897287 0.911200898594583 0.910644135991405 0.894276192469076 0.910971051656971
"cg24961795" 0.177850183114599 0.134438907526841 0.797886600510469 0.828408517203097 0.790688447739665 0.829746416311392
"cg01002223" 0.804769634802377 0.35175529715925 0.913866629817056 0.922900083110784 0.908737575839827 0.918261837240002
"cg26137915" 0.112337784887243 0.093871077212423 0.857225643700117 0.852185917232164 0.544532542191319 0.867327909028267
"cg09232358" 0.21958994618133 0.166186367586207 0.820055055445558 0.863748020344815 0.817674209228498 0.848977843552235
"cg15392364" 0.0750761126851853 0.0706384202883973 0.86672270028629 0.759691200147627 0.547222481220434 0.868860260800742
"cg12774429" 0.781267563843131 0.81171826298925 0.08727513806785 0.0933212873400105 0.611108497965468 0.0953811015879606
"cg06109482" 0.580396080655282 0.647063957645343 0.0474691111378902 0.0874399776670508 0.108212032625947 0.0434695004399018
"cg09914404" 0.662298872568351 0.733682642838433 0.0932890072047981 0.317943470584444 0.14456836555368 0.074037131280806
"cg14016236" 0.826151992330246 0.838473970416037 0.0858245137761719 0.402598704843424 0.402432048074227 0.0743824260312665
"cg03664994" 0.792033451491402 0.828894434248563 0.0798358555088131 0.158131770882409 0.627827228992982 0.0813616194759286
"cg16403565" 0.715874237029427 0.750670599235103 0.0689892742644605 0.0736659401710277 0.429709576893852 0.0673751381036017
"cg09832245" 0.767842143608216 0.79793801941866 0.0939328127731939 0.0782657999358557 0.566440240306262 0.075403634838129
"cg16824282" 0.844833127588143 0.860207116909496 0.11971921118235 0.155654536322388 0.686324665152945 0.0775976861012745
"cg18976418" 0.53964430568112 0.674941160808106 0.0838440448714876 0.127892715279088 0.166505812847732 0.072484166296223
"cg27307183" 0.798825579499519 0.818206636746853 0.0875492143494402 0.124512721723499 0.583061451198433 0.0789495553057179
"cg15381475" 0.652269280415168 0.716475918991504 0.0357083374157848 0.143643257195602 0.305321292472254 0.0280557235295546
"cg18522931" 0.740777808766453 0.823155841982175 0.0891594189458163 0.0877855725355271 0.682033883210226 0.0881651405576398
"cg21340621" 0.600017644478444 0.773416617347436 0.0861397113752328 0.306483985039368 0.340523637131282 0.100575947953058
"cg12118504" 0.651016443069143 0.767739870466038 0.0938396677515444 0.105245863717447 0.460586464498208 0.0933411672915655
"cg13247398" 0.402821944911355 0.634863640749105 0.0654526688327676 0.117609762581669 0.108072283908089 0.0652596557362847
"cg20071624" 0.794940145826264 0.845262087685182 0.0905883910450834 0.0958427081165602 0.694110074783026 0.0910847113694634
"cg09145126" 0.756688852623867 0.823333578598713 0.0833789289905602 0.103639465254987 0.617603674741904 0.0769656736233646
"cg07799277" 0.68235032877697 0.795369623152333 0.090616843179152 0.13494914872583 0.501393955809271 0.0862510243271797
"cg20048655" 0.66890701386959 0.813094118105974 0.10089339927839 0.0921126418879958 0.632406482462599 0.0825820546499354
"cg27097542" 0.816331846911201 0.8453802101421 0.0873515293897356 0.330736049245612 0.401529034106186 0.0763904749005968
"cg13443575" 0.576016908533838 0.679500641100629 0.0757443290378184 0.0926032581363848 0.09694902195551 0.0664009699740814
"cg12426092" 0.694782074860426 0.759059079042427 0.0939166391352161 0.15201852860963 0.252954834249728 0.0952896270334083
"cg23018755" 0.723850665191057 0.814386508100487 0.126704879853621 0.294389818474881 0.288299959220496 0.125356817379476
"cg20545410" 0.756250803065491 0.830486606871643 0.108150582526775 0.0868865804216075 0.347703540717994 0.332733967208102
"cg26681770" 0.659235844269842 0.703598366310877 0.0538243898063344 0.146363258695114 0.0787316680945794 0.0515688998133307
"cg17329534" 0.142948754565011 0.769054034634725 0.0948749602602452 0.666608787942885 0.34604998790241 0.0850409959989728
"cg00159523" 0.709722652682645 0.827917148142547 0.129148123204225 0.213676431525514 0.38588169605299 0.151929253214787
"cg24401262" 0.78862328996187 0.831395301685998 0.0612634625532441 0.0997830263168832 0.587056192980618 0.0519100188537207
"cg24902461" 0.744678101529052 0.82723360099749 0.101039080042452 0.109780449302682 0.452560186168386 0.0798413436754834
"cg26872907" 0.919580839006074 0.934041185273662 0.0585880284414913 0.929663801997634 0.91349163498535 0.908631213187596
"cg23244761" 0.952550876594748 0.967679578776106 0.0992428549746569 0.959764553426945 0.950102136724692 0.950536144215364
"cg10480329" 0.903997025378988 0.918985382669115 0.127139520918679 0.903822514136862 0.90979940580602 0.840957417617777
"cg12655112" 0.898023442663762 0.945422067363695 0.100551388701783 0.871757929470307 0.930667857746889 0.69579836372519
"cg05923857" 0.808313953087317 0.907913245131847 0.0988096724344541 0.884773832054257 0.898938276675687 0.802303159376167
"cg03339817" 0.96258867107383 0.968602600337087 0.193497825523234 0.850139389922909 0.954526956613362 0.951524213882586
"cg20610950" 0.905551164750681 0.915892061100692 0.112275628581221 0.91406879263509 0.906344883192795 0.633086470875763
"cg24788483" 0.865962348843177 0.944077227739059 0.154484315090552 0.901975369012478 0.926327784505279 0.852103196189059
"cg11597902" 0.938097936172025 0.960060271354683 0.0630154010442708 0.938650969386941 0.908797132186265 0.271354326225883
"cg18066690" 0.902979443058574 0.919854627853449 0.163517123207846 0.901472625436485 0.905098079612352 0.893139914886088
"cg12422199" 0.865491056820219 0.868330641401617 0.0957859800492137 0.746444984494196 0.80591618484515 0.854411352286805
"cg19835973" 0.901064897162647 0.896240519311384 0.163578164326883 0.92043345119789 0.8673693615762 0.887911900880171
"cg16636767" 0.88958294904033 0.895329446304103 0.158909673459574 0.870180518291697 0.888679330918308 0.871855061812572
"cg10278149" 0.882403570047991 0.891846884034555 0.108740647298473 0.821570394459064 0.873301343510055 0.689017992071889
"cg18990407" 0.925019050029944 0.945789850013749 0.159681579205528 0.841708805779517 0.918472683405161 0.775681150553164
"cg01476222" 0.879079394354258 0.865447789503948 0.131540117419433 0.797491921082542 0.842349175084414 0.855187064717775
"cg23146741" 0.835258903978601 0.840558924395683 0.100768268555398 0.797051003597351 0.844902682598299 0.768501589490248
"cg08908131" 0.840524416232877 0.841118316159323 0.115678670972875 0.836813022076735 0.823357060024268 0.81063718026711
"cg22675702" 0.844563306838997 0.861910639636731 0.129665464285445 0.844150741925504 0.848737378860629 0.818938970850673
"cg02244028" 0.881287961602605 0.889677475886126 0.157609407986609 0.883452652989607 0.872056514032045 0.817403953113913
"cg10499974" 0.88681877832215 0.912166831529509 0.0882333057365935 0.849343789174001 0.877375325900379 0.452066810719647
"cg04468741" 0.833088008293395 0.871826327291274 0.140514679867318 0.873660124234161 0.865958978224032 0.789826116377775
"cg14109551" 0.882880407083949 0.894684542240827 0.151354727727934 0.889738775448742 0.881963626669137 0.734620793026688
"cg26326621" 0.861221196468495 0.890783643883 0.152883696842875 0.864161599368118 0.850908977628391 0.818340338636124
"cg20559385" 0.72140413624139 0.756081998306985 0.0817755473337869 0.780996987669923 0.842360156743391 0.810893001587078
"cg10624395" 0.881845383522739 0.90531272614106 0.191395012524433 0.888958250823733 0.890525666729547 0.889743954432835
"cg16429499" 0.879515936649692 0.895620764791631 0.107294863510497 0.510710566903093 0.867480952110975 0.85920912817601
"cg27366072" 0.885298373062546 0.892494296621747 0.144510295887119 0.833025180063901 0.864995437664458 0.718551394790745
"cg02780988" 0.83733214530179 0.852960131755541 0.133853919628678 0.803888751327886 0.816180303263664 0.828152965264237
"cg23144445" 0.872726984772172 0.878959522450128 0.0914155965013189 0.818785010559146 0.866792185656735 0.483295259147943
"cg23391288" 0.878853788128645 0.908767281217195 0.202323307742592 0.884585361108429 0.902158956734168 0.894404854664025
"cg09220326" 0.883082206974559 0.89096222592877 0.119530364979258 0.883593517826259 0.875475491102819 0.515851532668491
"cg07002540" 0.820544545987976 0.873363340683581 0.127353774040983 0.875332378197776 0.815546333766587 0.707068413744724
"cg24365417" 0.840392589841586 0.860072598150221 0.130173180388242 0.849831257586425 0.802138373436588 0.751712319178227
"cg09322573" 0.87158801149984 0.883927298860274 0.119569244240786 0.827297651154724 0.837637922571629 0.627441634333587
"cg06297318" 0.842969722850633 0.859435571870315 0.145537714012117 0.82141242269511 0.85616604126331 0.800450641154803
"cg00101629" 0.865993944934707 0.882961489200479 0.155804918477526 0.808982205616804 0.878543282987052 0.788132875417501
"cg24954967" 0.86078331678748 0.848931679014743 0.0993739072789863 0.664997026707487 0.822552617266057 0.74184421061265
"cg00288598" 0.742261685774856 0.900115303261734 0.153627577101605 0.943370064263332 0.929717275574772 0.703827745906728
"cg22259797" 0.807499971671654 0.87920313422705 0.0995502542966295 0.92055055071172 0.910922422081225 0.421209495786109
"cg11186858" 0.948918083361819 0.96570692768888 0.179170878784674 0.928090902560496 0.908013570865966 0.582663179041694
"cg18835472" 0.837678903013513 0.873260373621345 0.123313697210893 0.823844154749702 0.843595575244048 0.671143158822145
"cg25898577" 0.889539236864034 0.902184441560812 0.168991404723615 0.906231110217612 0.850780491933999 0.724903271341227
"cg21459713" 0.853561325264832 0.870849907364391 0.173591823205147 0.861385351593049 0.864993116183323 0.845723304281285
"cg07110356" 0.946512993125157 0.95781638012776 0.084168361530509 0.948255963538282 0.919821734075412 0.0655563313801944
"cg18770149" 0.832046811797747 0.858031149995037 0.162752114607963 0.870035354649331 0.839638564683387 0.829645433584588
"cg12555086" 0.872149493238698 0.894766351190747 0.116903198791783 0.760508124023292 0.820672940328579 0.646479467135273
"cg26538782" 0.873385780532035 0.870759402509313 0.169240047401348 0.787147459146475 0.873176711879316 0.837457654473963
"cg10690440" 0.937065701383463 0.947731314869505 0.0931944809630735 0.940792749342218 0.899432247062554 0.121809379038577
"cg27059140" 0.880735395971077 0.890536732435117 0.107675262350974 0.879593096346923 0.859999803492248 0.407791207325478
"cg23679819" 0.0859551438697117 0.0837124036531705 0.797568246788513 0.38094099621689 0.230030378560495 0.72411466862868
"cg15519096" 0.0834322020518453 0.0847295823828169 0.840948197678202 0.424303816674734 0.262547979293976 0.865116745756325
"cg08622666" 0.30401812439582 0.17937179480447 0.828665668770582 0.165904160665607 0.141568936755795 0.851335793101377
"cg10145533" 0.0769633436296533 0.0667599175515999 0.713230531855825 0.0880254140362281 0.117926238783245 0.720415874542559
"cg23213217" 0.128148411869691 0.111479422119679 0.800813680211151 0.549527157892361 0.503639703414898 0.214174686974818
"cg24520862" 0.0866344241101927 0.0727044973000732 0.707664822369265 0.0928327425205617 0.0933253847718108 0.684884255826008
"cg09736959" 0.124807610355012 0.108736493752241 0.775807602224734 0.11171463414735 0.247747859419754 0.769693585924212
"cg24010658" 0.0821247158506388 0.0669304273219934 0.884837558226518 0.589843478139576 0.298558783510986 0.874066859127127
"cg25050392" 0.134254492120454 0.126193776563412 0.849217102912279 0.437195642606541 0.166627988559857 0.856692867093058
"cg27183818" 0.449698944506294 0.322376750597536 0.874972638971107 0.0785640301874823 0.0942359897735429 0.887473213102901
"cg17161520" 0.101769161439152 0.0850834422059357 0.76471407021663 0.0823672748824174 0.18335884943015 0.809916433226777
"cg14364797" 0.126431430541461 0.0483353489187655 0.746960318350229 0.653137701134728 0.0577108040758914 0.282774483673645
"cg02879423" 0.140888536254344 0.141015304800795 0.772089643950599 0.789127698708062 0.104769266789077 0.115261863777754
"cg09621572" 0.0766637237179168 0.0764265724484335 0.719696553595097 0.0678694776465017 0.125252942975361 0.680671272282055
"cg07706695" 0.0686968939190087 0.0544704017992516 0.757022098188246 0.20696976409692 0.0981936959421021 0.777036169474742
"cg03916225" 0.10100612546932 0.0827561645453663 0.814903054670131 0.403515203308468 0.104790891241849 0.7995885949231
"cg12603453" 0.138495105860196 0.0850439413806236 0.818202028285076 0.840929183118654 0.0965777652471079 0.340051582466017
"cg13554018" 0.199537280942728 0.129057760634266 0.774741581762008 0.0825485118551628 0.0914278327917163 0.762191988159923
"cg19510565" 0.0836523226467482 0.0622707431386465 0.779861240511511 0.258674795428222 0.092288481034518 0.784587363356559
"cg24216966" 0.168340722702437 0.160768311497657 0.868111488371714 0.224493334120783 0.306441395273078 0.862138253812991
"cg23007665" 0.0878495602429568 0.0770274740919897 0.730176653552361 0.0998613690015113 0.0965604145150585 0.664266992716135
"cg11316887" 0.190431417958127 0.119032056494448 0.807648110511127 0.124045657645221 0.108379960202411 0.867599570835255
"cg27027055" 0.104904938406516 0.0757540635254296 0.85650870367465 0.457328237568663 0.166206555823574 0.843509610724882
"cg06208288" 0.189130606937228 0.187550633163112 0.904537565802592 0.510849334704867 0.0999473210992495 0.896873806432399
"cg24957609" 0.16259455143272 0.109093054923173 0.78756897010033 0.341415747270303 0.12622417271412 0.547929798416453
"cg19097880" 0.0781616696695397 0.0653564569913508 0.737356411663715 0.0729726677605213 0.0808857144519445 0.732510377783876
"cg17078393" 0.146700848852889 0.118301392327922 0.854130427403086 0.123165991266454 0.38030804311856 0.847009166091784
"cg03961551" 0.108963990441684 0.0898387724571721 0.80848210201036 0.282577284043567 0.112322139323606 0.792710331716384
"cg02737268" 0.0842007220680614 0.0709657289414851 0.845953745978609 0.0653926472088248 0.453355027067513 0.902341904340607
