"CD4" "NK" "MO" "CD8" "GR" "B"
"cg23357533" 0.157214704946347 0.875009037520676 0.872696788540547 0.402434445142875 0.870906325422566 0.89285711180315
"cg06915826" 0.0969613672439157 0.817035272197733 0.850529484969554 0.210372590060966 0.850872376071898 0.862273678638185
"cg13750061" 0.0817581335569588 0.814321823598342 0.863383264357657 0.09748970111656 0.863876924776313 0.87442369642758
"cg14522718" 0.109035767157024 0.722914129846273 0.916696098665569 0.156350247773038 0.910324162767044 0.936103564892077
"cg16775598" 0.113238998837283 0.829879944228085 0.864745174356577 0.203983441847673 0.873601795902731 0.88654722053414
"cg09526469" 0.103256588136152 0.787853265633969 0.855238041367247 0.372469456540472 0.864496466352348 0.716941647196707
"cg24662823" 0.129743054072695 0.720075001209912 0.885752369995356 0.337304798372557 0.884657890830689 0.899546161349182
"cg05074138" 0.14869623869999 0.840033436517772 0.85703445135282 0.385931372634433 0.85269887863307 0.867036311610565
"cg01490728" 0.107065792018395 0.823041961463723 0.832541548402327 0.277725408599417 0.822592461939002 0.839164423824365
"cg07545925" 0.0606717256563151 0.674127722850018 0.875690996913328 0.0750925942375186 0.871652054933765 0.847922905571467
"cg07133479" 0.196743692521953 0.829288956682002 0.852523501130227 0.639375242692111 0.836040454776216 0.88059070503581
"cg10240150" 0.0994070699860836 0.757179761990445 0.839861477056762 0.248845689976539 0.832180754099715 0.866229431921836
"cg22230912" 0.0956187754415749 0.820296823598581 0.843299880834319 0.175721234209515 0.801870279422857 0.889920181374197
"cg24441810" 0.088849755309989 0.809271400731845 0.873901874935997 0.105955692031299 0.877178539291793 0.819287993938878
"cg25486399" 0.118824211099284 0.798574516062826 0.813609719875525 0.366560021538502 0.797824978175712 0.862355010730641
"cg18650518" 0.093674784586753 0.671626458773395 0.892340665539779 0.149295655540142 0.888180832997572 0.892560171930173
"cg07015803" 0.18122302839406 0.902981990838568 0.924798594655979 0.251204375496408 0.921078639330525 0.940647679266792
"cg16193207" 0.107058897304659 0.802724110330048 0.856251054996099 0.185068200137345 0.855066015640139 0.868268593705373
"cg11162888" 0.1262867014066 0.85516458291114 0.863147337840237 0.196077819360842 0.865892517052482 0.883966591927361
"cg04340595" 0.0892205122830781 0.57846741718014 0.905548182648593 0.137617909798448 0.905742257994066 0.932425453747634
"cg01040649" 0.148123268599488 0.835199301948155 0.877127902088469 0.344043627288118 0.864299984355022 0.846553047587939
"cg04180114" 0.104271710402616 0.831786530356819 0.839911430543594 0.167749868490119 0.861185148729932 0.843796006099151
"cg26400113" 0.099502162269549 0.790918711525787 0.867063828198951 0.135623071063156 0.855340334752167 0.869518688204814
"cg13651908" 0.120923226254563 0.766504126940823 0.839262678956065 0.31459898874521 0.834288899315903 0.86308224950509
"cg21254135" 0.136505270648285 0.830498195518632 0.853184779298084 0.295213546161789 0.847297178473187 0.864469799402792
"cg23896695" 0.107250921552631 0.817682650135366 0.862912590704826 0.174528318615819 0.839114638913734 0.845967106228237
"cg27519392" 0.145764770734561 0.841655910557187 0.858553649477056 0.294664135570998 0.862890598622613 0.874005303059822
"cg00620024" 0.201895444003427 0.851536295653229 0.878795936751936 0.519002061402686 0.876556479511821 0.881703523995965
"cg25226014" 0.081610158935765 0.566860058202863 0.904126431936188 0.121650966681001 0.906199615933523 0.887784682828246
"cg06164961" 0.0772979740385523 0.634191004500415 0.87593056213277 0.0831200955103837 0.882595599895688 0.890789374137268
"cg25599673" 0.148102168800423 0.846150325931949 0.848985037881649 0.331233457285982 0.85566458481748 0.85043068267498
"cg09016797" 0.185455813066068 0.846400300135485 0.858863626573459 0.474673250067917 0.853358713027539 0.883978254117868
"cg10111816" 0.0806022854671446 0.773652524936441 0.837747471305584 0.104716309906457 0.815757765477774 0.857824447740714
"cg06837308" 0.843515665570503 0.15517409291555 0.277355196754428 0.812928594349116 0.252600522249004 0.32379669683728
"cg04244970" 0.752421205163661 0.119410887353512 0.068511602554563 0.600891282940798 0.0607925051345963 0.531795571738789
"cg27097542" 0.811314358073915 0.388071193945519 0.086662255853965 0.829014702221736 0.0774817576096758 0.291484521654708
"cg20806175" 0.834550491124835 0.145247542996119 0.08383085346625 0.652320895040044 0.0716868612959641 0.851641373448818
"cg27485845" 0.802359421283263 0.113759362539857 0.120791144182716 0.600121931184104 0.448875170332904 0.29799079979179
"cg08772789" 0.852827183765427 0.731477468050974 0.120199126951884 0.844181460616853 0.104968640195996 0.0735340865203066
"cg16261114" 0.82703207853662 0.510329323922281 0.0935481390704595 0.815036502813691 0.0834229218505053 0.24167942860801
"cg21360910" 0.720316166046672 0.210202528824306 0.144893849139896 0.593069530360655 0.142455480343235 0.0877339388724307
"cg10376161" 0.84027594683347 0.780395033411217 0.0697828727201483 0.813388450585036 0.0850790381943551 0.0558882267769984
"cg06760238" 0.796145176615814 0.13057311108931 0.0774344572982469 0.737008728016061 0.0843196743705012 0.53344440608892
"cg09662852" 0.678845509167246 0.0768013695138914 0.0677181331494469 0.624881893141643 0.063842002946861 0.114588321083106
"cg12836863" 0.87872922207212 0.211066272089734 0.100505758985523 0.762142481821108 0.0804605371846372 0.836558917155208
"cg22539431" 0.846471160048008 0.65716923005893 0.0672626132661126 0.846091215966478 0.0597395133288892 0.190569122803334
"cg26402417" 0.836988477526411 0.575655534216696 0.0846390247426627 0.847137148595547 0.111994997875216 0.140766072629645
"cg16602097" 0.782015757966201 0.442033617231556 0.0761128307561038 0.741661621202322 0.092348690026082 0.115819747767662
"cg22742001" 0.83884266022885 0.699003938175312 0.0620288133903503 0.849048694097172 0.0633635072626317 0.0919535100553819
"cg23582982" 0.833573476682919 0.383477356265712 0.110588559144447 0.831036903690651 0.0988238485697315 0.295918459008396
"cg01231183" 0.803204455941976 0.430267538996225 0.141117357052366 0.762422648080113 0.133939646879381 0.0875840355313094
"cg27058988" 0.659140825083854 0.216685111035124 0.0377688852555455 0.500234220595365 0.0366732141559872 0.0333379869813106
"cg06650256" 0.876898482942796 0.354571743043902 0.0963168566055949 0.818222820141124 0.106742368835002 0.564499699659258
"cg21593001" 0.739422747781858 0.169764159831534 0.0849298112696001 0.732810678022517 0.0876392079765909 0.143914234176023
"cg18739675" 0.834845850508147 0.0961304318184929 0.0675940819883233 0.75375519359818 0.0785539775604631 0.727031679056491
"cg16922167" 0.794676039272372 0.286249473846684 0.111099098444186 0.749589441894464 0.111440481761642 0.233323278717226
"cg25031824" 0.815888316940993 0.457724492957515 0.0904590782619972 0.804197782396209 0.0951247928363207 0.157149016047991
"cg26501007" 0.799068927175619 0.133126755689674 0.124215347924747 0.711824245389857 0.399093383619622 0.110456659616454
"cg05228359" 0.724893417785386 0.318729326022152 0.0450640336526216 0.688810300242664 0.0426330809660184 0.043323870712402
"cg07598385" 0.708730324773858 0.0851113572255109 0.0877712442377241 0.580851107879376 0.082846321062203 0.209225874262473
"cg09169413" 0.795832868984728 0.394921291403674 0.0697343509313124 0.804948829837805 0.147797219626592 0.0642845180955641
"cg16097858" 0.739893404666749 0.207561640765158 0.0926642671556665 0.712132356999296 0.0929051529169649 0.0884817848064971
"cg09287328" 0.943709822796079 0.805846506391863 0.129587920997663 0.941600898571177 0.258898291487285 0.0875454163756194
"cg07834069" 0.884775534504523 0.706254260398186 0.0730992664963612 0.882315448603339 0.0715773532008028 0.210289309155552
"cg07837085" 0.773983770821922 0.118682789349091 0.0758194860750066 0.640373020060178 0.06476321319088 0.464507857004984
"cg18150584" 0.854724295616795 0.677289190231255 0.0598896265895119 0.852797747879348 0.0597785292642694 0.0974041136009646
"cg11377213" 0.846451920093768 0.697584383386749 0.0606893673749619 0.771741966167667 0.073803383214336 0.0960434339765891
"cg21495704" 0.904737711414809 0.153369344481823 0.100845221258508 0.872448394032416 0.117195376473898 0.741053690034113
"cg09037630" 0.709148274663508 0.0695292920719112 0.0644505251897016 0.687682137336136 0.0764056728318946 0.0542950140072257
"cg27027151" 0.707092795196402 0.12975529763848 0.166613069658101 0.399655161007261 0.172823907755823 0.0546376656406116
"cg25978218" 0.756375195892149 0.0649036569892798 0.0852683561801164 0.709283242021304 0.0644593635869425 0.253172834927307
"cg04742550" 0.734010292955832 0.0385257008984935 0.0442245316139583 0.384074338606339 0.0397736767127188 0.555216413648863
"cg12465678" 0.864934640350589 0.127411656512244 0.0812009317564877 0.781669105550476 0.0865054773266321 0.602816214095637
"cg26923863" 0.853370440935506 0.132240068936262 0.0669597983363759 0.745301227962261 0.0594745600244257 0.621366828214826
"cg20455854" 0.759815249331197 0.117204870554666 0.103284165894695 0.668701746200753 0.0978141487199419 0.130541013353886
"cg09885622" 0.842202839215779 0.121957658983054 0.118404153068415 0.77154915920904 0.233123257132187 0.275318797984381
"cg11787160" 0.872874417270659 0.303913347112363 0.16916033708151 0.855399829896716 0.16571973634771 0.165690744138377
"cg19628988" 0.789288106778395 0.102391006787602 0.0547252221528424 0.709782350919869 0.0803851274621973 0.254107656105852
"cg25729350" 0.73557185112781 0.1200544914756 0.0563811952494973 0.59192265301684 0.0604633093155759 0.0574882003844835
"cg02380585" 0.746674768202677 0.0748706364736973 0.0387193205406688 0.736547651141944 0.0410861065209635 0.0310493525086879
"cg13468685" 0.81224380069707 0.103277554626992 0.0642810227449099 0.753080992487697 0.0620860704166132 0.268434978667466
"cg13448978" 0.843806976028013 0.282448237616904 0.0765958644755839 0.801035370799354 0.0806270199089262 0.163919240708767
"cg07785552" 0.775511618441842 0.145980183925857 0.0835046095334254 0.64931413371624 0.083971330751874 0.0658371266743668
"cg27582527" 0.825800764537486 0.06536052569966 0.854939797974573 0.703208370179657 0.852190418116692 0.847695073417075
"cg12811871" 0.949289914781524 0.169098879884926 0.965115946298505 0.807727889580262 0.967175004963346 0.831211959199676
"cg06202778" 0.87657704492886 0.113387106538039 0.829369351548517 0.767990732926425 0.862379408274836 0.899055455173737
"cg03538296" 0.860491168688779 0.114518694911666 0.875846753340351 0.73514989914766 0.877012900527135 0.877766733254924
"cg00805874" 0.927108967738952 0.175233188652017 0.945509950244776 0.725304306035224 0.946953544366279 0.960159511611946
"cg11335172" 0.9075096122581 0.167509801806309 0.917105220531347 0.829548257366249 0.892447246939707 0.919637934668267
"cg07307830" 0.821404981734054 0.112685653185419 0.875051168070017 0.723834935047279 0.876393906673994 0.884594752681046
"cg21634628" 0.79743887180016 0.105810859939322 0.884179556378972 0.73919097293616 0.886373936916185 0.829596515646662
"cg20657709" 0.876703940941901 0.143932477211912 0.884633155148356 0.789542914842983 0.876933672243853 0.88029287793856
"cg02384859" 0.877700565799693 0.148297613322036 0.896469723015347 0.766431156978398 0.892750953565562 0.89129488287087
"cg06040872" 0.880161377495137 0.147609915593092 0.887304137919915 0.768438651889443 0.865557470362638 0.901984502073527
"cg25383568" 0.913936772236932 0.192818107592499 0.931761283736432 0.819914334021983 0.931522282050673 0.926646428714395
"cg15757195" 0.848358183002422 0.144869452964161 0.873021607606929 0.79691370582206 0.873355145295279 0.884618927491738
"cg22749642" 0.903513670246096 0.179853916567208 0.914909645715675 0.813033059442249 0.900537416034616 0.91731003739252
"cg11978441" 0.793823447744028 0.112373815812712 0.863404151450401 0.690630060435328 0.869809593851931 0.863451247096687
"cg00719568" 0.859904603309367 0.124022228282011 0.856258638870931 0.766348763147656 0.862679416245478 0.790605581323812
"cg05875239" 0.875246632594533 0.168189789739495 0.886815616505683 0.816350401558409 0.89110814157811 0.883581885054573
"cg27274718" 0.886271015437057 0.174173078347103 0.876144067314802 0.844505964852944 0.882094077096696 0.891213658351079
"cg26012482" 0.770353658031529 0.108398090393081 0.855907183369675 0.70631683810608 0.848281996758604 0.866712828288462
"cg13617280" 0.930547265514873 0.220967803699955 0.941337255645169 0.899769953489767 0.896359281467619 0.944653981455573
"cg27309871" 0.879889254846839 0.165501016760728 0.889258480732642 0.780968157354792 0.876931482379653 0.886670865129116
"cg21474838" 0.848447975960942 0.162526884284788 0.885411346189476 0.776384213120817 0.887757313648692 0.897804146722997
"cg14301562" 0.862000027123372 0.141853094828572 0.865360453716096 0.767699714189188 0.815807651305951 0.881844900238729
"cg13995453" 0.83074890169167 0.146801760789677 0.865964588284083 0.771721280774108 0.862321041664479 0.877790695325638
"cg01940139" 0.85203382085343 0.161880255344086 0.891546667101533 0.768706735550901 0.877461712779185 0.891344527228509
"cg04784635" 0.806165084851625 0.149584561897747 0.887175456498829 0.749014377858472 0.87758784443852 0.895880484276428
"cg26227465" 0.803979025312526 0.116388669039927 0.84922125648908 0.678904176582678 0.855277165860619 0.856593684887545
"cg18672716" 0.859871347846883 0.142407315877588 0.859330247922909 0.736594855938513 0.837967536849622 0.878591358558814
"cg06022561" 0.804857494289131 0.127157847124226 0.864863611548054 0.733451300984016 0.8077069596178 0.879316075752958
"cg11650164" 0.877043170981766 0.174852212600285 0.882353769501171 0.80346270983029 0.866952489960684 0.897607066243922
"cg20987610" 0.872108703620289 0.156455793868195 0.773173828305113 0.824207050695149 0.890042570327654 0.875064658435008
"cg05653887" 0.860983016137742 0.155207407545177 0.864918443847578 0.751956604474434 0.860069428447314 0.877599037128816
"cg26242064" 0.857504627131854 0.166727796424223 0.884148634274289 0.775113026668362 0.871809430117513 0.880154592389765
"cg18310515" 0.858351847039752 0.16735468924141 0.875949655608631 0.77593931656318 0.879439329561625 0.879782790461573
"cg02150910" 0.849380272664093 0.138667553462005 0.86396642116413 0.734156008801736 0.841980736608867 0.833074469317652
"cg19066520" 0.649746114762157 0.167831958427371 0.936426042837718 0.806933086504245 0.926536764628689 0.932678199251988
"cg10796068" 0.855323991448781 0.161218935971429 0.864128753567645 0.776060503869238 0.85864223643644 0.864763687600049
"cg15241779" 0.858903293424629 0.169409626692972 0.866161022698829 0.788327403127826 0.862462664946605 0.876971110152429
"cg18352710" 0.853870334704129 0.153270766598734 0.861967615138918 0.739062633351563 0.862451839599855 0.852672091729455
"cg26275360" 0.859999132769792 0.167167308713136 0.861131735641867 0.799140882114201 0.86364881374168 0.856138414383939
"cg22488278" 0.882368699107814 0.184802010842335 0.891706832049512 0.79596552965394 0.893026009662355 0.858069763055797
"cg01806427" 0.847237030506242 0.118229426732243 0.643609667742549 0.791294338720818 0.823753683100457 0.89075932221455
"cg26934362" 0.773277222887369 0.115183031648188 0.849237752158193 0.638949863385644 0.847358607081702 0.848815687144231
"cg13613174" 0.843592116749006 0.155875006958775 0.87518629832376 0.746054049566442 0.80171310616049 0.899823521296991
"cg05593759" 0.858974995950197 0.177076030648341 0.875434775404788 0.79055943204508 0.876086965374393 0.860445581462593
"cg24032269" 0.835809778982139 0.15084230606649 0.870951404676298 0.688987507957336 0.854547716168247 0.876617958955955
"cg21828319" 0.878943393284619 0.184277440667665 0.880517552016874 0.842315691286375 0.889941063661008 0.797121817849558
"cg13828440" 0.844778760023052 0.156493811243281 0.836865143449239 0.789531197854048 0.842394297954223 0.834121018953549
"cg13209388" 0.892340326232701 0.194904146221775 0.882518759725887 0.801516782043688 0.856961378878312 0.908415518343719
"cg06588802" 0.818184931081777 0.171360605860096 0.871387968533164 0.752775785652041 0.880455157289729 0.885277599598815
"cg10491452" 0.210046434965724 0.591385367446312 0.0580499875296779 0.277303483450621 0.0613331008243532 0.117479354937871
"cg06832898" 0.192617077220971 0.625391696890898 0.151579563099325 0.396136533729871 0.0679201402264359 0.0765426693389935
"cg16651877" 0.253518985957972 0.740483774490874 0.116050900988452 0.444204978704188 0.281191705222095 0.374859844037966
"cg06175008" 0.370175534683157 0.650453573399058 0.103168477295391 0.365855163431457 0.0719217302132892 0.0944938990514795
"cg24728803" 0.457614694073277 0.714324241094436 0.0872552883109777 0.588767919884484 0.0859903666803006 0.109278722922893
"cg27437304" 0.187286660429832 0.712174946881504 0.130031120681649 0.367190954391688 0.373548696339182 0.240388420730746
"cg05608790" 0.331323272543239 0.726958399036805 0.119907232470374 0.572275374646341 0.208634531319236 0.132809419764232
"cg11147278" 0.404983907805711 0.708227981909316 0.0550869138332278 0.527599797135308 0.0637793351286323 0.226000066155775
"cg24315421" 0.301888188174358 0.735118968676112 0.0664079955507136 0.540639728798519 0.0626001144143945 0.438309063527212
"cg01447281" 0.0677583275938559 0.549893492044424 0.0647629455025152 0.146293567291707 0.0685775802613543 0.107073507287354
"cg25719851" 0.182498696265647 0.737923690106308 0.285744278963837 0.38141137361656 0.17262999870213 0.375749951328491
"cg15702277" 0.266458431741479 0.807508306362842 0.101414034931739 0.652648198998995 0.0650124333219421 0.692090596186646
"cg27122888" 0.0816272508064964 0.550533224849296 0.0629630849169945 0.149587744449805 0.0628161699462607 0.0848831681224678
"cg15694422" 0.491764450232494 0.701554816405787 0.105514538274636 0.249893613936185 0.109203047281769 0.250556142205721
"cg05756780" 0.294399559923352 0.765657901099268 0.0695916970707283 0.621897775511172 0.129542233603097 0.426118094306232
"cg17801864" 0.279676475110488 0.662570912409336 0.0836278006392006 0.410255888834023 0.0906137230999944 0.139915406422609
"cg15356966" 0.282764522545321 0.616386433471299 0.0564621272741773 0.232197798982525 0.0650458608389305 0.12676918578789
"cg26823762" 0.168332360007088 0.611385013786788 0.0503610712290702 0.395053786741295 0.0561350800511439 0.0617345810720081
"cg25045219" 0.115634375578416 0.758777498684026 0.113372585752858 0.64360482980754 0.146360905200996 0.456413576565768
"cg09958402" 0.413632077843319 0.695064853252828 0.0527835402620623 0.538089306295232 0.06796281756503 0.0593898437893223
"cg11481582" 0.3772336001157 0.668907238841255 0.0476419543406007 0.466052713783438 0.0559872404322753 0.0369414952874916
"cg09747445" 0.223475907995 0.812721969918494 0.499174851533776 0.222398120129066 0.52508099004564 0.197472967743152
"cg17087974" 0.505854446629905 0.755609493486608 0.0763710124438816 0.660099598082252 0.0840090797268518 0.0694413274718015
"cg25817701" 0.38208858180662 0.875391077271365 0.545210885674502 0.327406079178242 0.638930022241876 0.0461800607029455
"cg07675477" 0.228213958770163 0.698952818959916 0.169976004479838 0.349484243347603 0.166273789512234 0.184693306303665
"cg22897715" 0.204024089846829 0.591732732711593 0.0382251413849697 0.208205201619676 0.0358219782350317 0.0729554938521518
"cg04887172" 0.40982784194752 0.712572192739414 0.0884790595377314 0.465941145679205 0.0933007086736671 0.107231312927167
"cg02417427" 0.3482456463555 0.796143761507093 0.492221897709727 0.32921170846951 0.255265648101872 0.130404069406997
"cg11948905" 0.447415586482797 0.757440500967476 0.0647512938268841 0.536835047582954 0.0494881490993627 0.305376854414372
"cg25887844" 0.195229289583938 0.711352487513684 0.153597444741666 0.277519378813623 0.0916403895981869 0.433168523357204
"cg14649507" 0.583294354205673 0.802578969569155 0.106167081372175 0.563111293805564 0.14916918389954 0.162886711405148
"cg26348226" 0.250296383360226 0.669633139130903 0.0563229125665012 0.438078255536001 0.0806861501844533 0.0464734465464197
"cg22589728" 0.19240258765565 0.687812346651531 0.148857520426707 0.244212840743641 0.176902474747017 0.136067592712985
"cg09101151" 0.271489073656163 0.709717878368256 0.143518595101736 0.346389751379202 0.157720690363465 0.081748194512486
"cg26971042" 0.060307782828488 0.595889938975216 0.0973032422836308 0.100938832254263 0.114210095351942 0.0433255767051584
"cg13404688" 0.415278101526282 0.805162885494024 0.084373010425746 0.614760791564055 0.118251987339564 0.17331594272157
"cg21638533" 0.282167955268516 0.849830831314038 0.0758258810122813 0.364231721509464 0.0698327090431251 0.876380783885032
"cg03837680" 0.230908695282115 0.677917577532513 0.05076910239753 0.280008708644062 0.0538426345971395 0.124576725371294
"cg11173131" 0.295817353550749 0.714498678535588 0.047761414024027 0.425261676032139 0.0524047739864948 0.0887732721413386
"cg22442430" 0.122603424304939 0.711658814909983 0.156787850672551 0.165509083511621 0.319160964463851 0.102149140544138
"cg21232161" 0.341644974391325 0.767605213076335 0.199337531676862 0.426421576823634 0.0980549221785238 0.0916883447676217
"cg09001226" 0.255947797341318 0.696738065707251 0.0646188673201611 0.2588250886474 0.0725141880474154 0.156254358586047
"cg12273325" 0.103719697045882 0.661304724494519 0.0482748167621334 0.236322518474984 0.121011079765718 0.0571843441029823
"cg27218978" 0.395229747747281 0.826754655171374 0.216043041013484 0.523077222384477 0.0935181806956728 0.13112708737092
"cg18881723" 0.0537950394707734 0.657589608511436 0.0594329921427101 0.179013639046202 0.0768935303868069 0.053243856103544
"cg04179740" 0.0717485148687824 0.67677288766771 0.055872312110288 0.142881885950092 0.0604891252910996 0.192067740569382
"cg11358405" 0.282043121957432 0.743976536869762 0.048364577625309 0.37861746508576 0.0544579586615176 0.0521147726999989
"cg07381806" 0.139293084860396 0.785925914425018 0.114691676995507 0.246919479138614 0.326866236555428 0.0888355843554779
"cg06117093" 0.163446768112917 0.786774776957684 0.0708039128684203 0.378414744212977 0.0840029446007344 0.168744089899803
"cg17766305" 0.174014038703041 0.81984422498266 0.0483468471290256 0.303840067938549 0.0814412410318617 0.07552362461293
"cg26872907" 0.920022654942315 0.91460473046473 0.0931911192727711 0.93561742885326 0.926503325469157 0.927032743137078
"cg23244761" 0.951421684860022 0.947504527155059 0.14995610676581 0.964968098973647 0.960244394222454 0.958275877560189
"cg10480329" 0.90050136101059 0.892795453777662 0.116949087080834 0.91100467116199 0.840977454436945 0.902363947473106
"cg12655112" 0.921843552651229 0.925048936098911 0.124594332349794 0.945958490885742 0.744717747586827 0.887990550669931
"cg20610950" 0.893818436471393 0.887490013550755 0.0953404084826007 0.901822816653694 0.601507783837095 0.89847164719765
"cg08908131" 0.850124006296762 0.819464166191283 0.104269932062573 0.84710572057241 0.831902654925077 0.852506616619152
"cg11597902" 0.942225256910841 0.926015476702151 0.0805582291457178 0.959515433882307 0.331080082950135 0.946335099810757
"cg16429499" 0.889132113217207 0.865863284246409 0.080701092370051 0.905770688218053 0.878851259684341 0.506860423162576
"cg05923857" 0.832012630607683 0.906071860178007 0.148184022888007 0.91117352879586 0.84151461132034 0.902486226706958
"cg16636767" 0.87530376757712 0.867388296468006 0.141107681217185 0.87903610364849 0.848146318716435 0.874905477712891
"cg01476222" 0.883264452146991 0.819696626306507 0.123574580040642 0.867559968344868 0.858199502622856 0.817477465766731
"cg02244028" 0.869008848653969 0.860923634273971 0.14085944841558 0.874834630842463 0.813300516335554 0.87969954044512
"cg18066690" 0.891127641042335 0.888098019095645 0.173764780890087 0.892903039902229 0.887293075135657 0.892618505021176
"cg14109551" 0.881044421319094 0.874431281311103 0.139427819530496 0.891535941185648 0.741238679100532 0.898231196481691
"cg10624395" 0.891178935267635 0.883651180972333 0.180999295142558 0.89654446303343 0.899904666029173 0.900970147223552
"cg26538782" 0.84588634865952 0.844238410442271 0.124271051455503 0.852106062494961 0.814634246817955 0.809836543290254
"cg10499974" 0.887758101466352 0.877796390253429 0.0785780609903774 0.905621816673528 0.434253983593101 0.861174270731328
"cg23146741" 0.82944199593597 0.811946897360466 0.0964729108216416 0.821361869781878 0.753896742323953 0.810934066976552
"cg24788483" 0.878761875654153 0.923989931501901 0.201061919251396 0.938714200645763 0.891907857658888 0.909036679997882
"cg10278149" 0.853648592072484 0.848586514803065 0.103341665076257 0.869386769576233 0.674590913853656 0.812559149297977
"cg18990407" 0.916778952637143 0.908038027183972 0.17835498344533 0.925128951635065 0.82300605206322 0.848939348203022
"cg20559385" 0.785730944545397 0.798049063966075 0.0912809035778375 0.778120813070606 0.80812550847407 0.812286436515821
"cg24365417" 0.843835003096938 0.796087461537341 0.115934377552016 0.853499656644809 0.757486587041051 0.855505565682566
"cg09322573" 0.859293014486132 0.828405607991759 0.10070960869577 0.869197243682811 0.641689974714609 0.838728489239802
"cg04468741" 0.829543918145328 0.855757454973216 0.142562772091342 0.865002224368008 0.804304877198492 0.877097459448487
"cg18835472" 0.836522387056186 0.84007659536212 0.0998448529294503 0.860440567143483 0.664864007734583 0.820560926754637
"cg27366072" 0.879708376365092 0.860255879245179 0.132385970098167 0.87801162131084 0.73120616698577 0.829365312166872
"cg09220326" 0.880084007984732 0.865957547050019 0.111605788363297 0.884776110794625 0.56827988303759 0.880636015782732
"cg07002540" 0.829915876585155 0.803628905808679 0.115102404518162 0.866882728630925 0.705792522158646 0.875643906048297
"cg02780988" 0.831357043391503 0.810460948398571 0.122802670741361 0.830736680992902 0.821691660887275 0.815365751290965
"cg22675702" 0.827669165496652 0.821386806565115 0.124310652189712 0.834761613174858 0.798703721968994 0.830668911342476
"cg24954967" 0.863446451844657 0.803195814474192 0.0875445967245555 0.831208862775868 0.742632520307317 0.680622349684008
"cg18770149" 0.851831926061219 0.830303453255124 0.155402878515286 0.85147450778548 0.838526591817485 0.871403936912667
"cg12422199" 0.808699795786632 0.761243734713792 0.0984975011295114 0.819698485832113 0.823659659580851 0.706665701445308
"cg19835973" 0.89925079899318 0.897290395818206 0.224404674829702 0.916102291383689 0.909617142479988 0.928594826370607
"cg23791626" 0.871889199522695 0.831840009661986 0.135984860388787 0.873872858209131 0.790499310601116 0.717629648064632
"cg24037651" 0.795260883169904 0.78047814172006 0.11602099910307 0.798387511257541 0.842482274401796 0.767362957002975
"cg26690127" 0.846590376233106 0.875253756321879 0.125775135081877 0.887949260650847 0.705546781687168 0.726561509399667
"cg04478930" 0.89549024470148 0.866751721717123 0.17348719223429 0.900916839274413 0.74560551339061 0.868838523140185
"cg06297318" 0.815058534725424 0.825494898715706 0.130749870505577 0.827230521637932 0.757283405784998 0.830875936056338
"cg00101629" 0.867161401864112 0.865047979770941 0.166202935136463 0.863362119894582 0.79302906858642 0.838128349050164
"cg12555086" 0.860270282675508 0.789951859831416 0.0992712899485231 0.873554266269432 0.614228158913071 0.746240762062919
"cg23512231" 0.871976688960786 0.865025784787911 0.13317508869521 0.881634052636506 0.57742417017517 0.861584158461558
"cg05669832" 0.847887800139436 0.884701087289314 0.166979011484632 0.886421428223382 0.848845027318784 0.733411998907585
"cg20641531" 0.887675484129935 0.882716642814883 0.182712169786878 0.890474499905897 0.741457827454047 0.889244444257683
