"CD4" "NK" "MO" "CD8" "GR" "B"
"cg23357533" 0.160367868883012 0.875986919627824 0.870502797568949 0.39003601972108 0.870795796191829 0.886240434682455
"cg09016797" 0.167111712833212 0.873314401152156 0.867108749868261 0.438654000955332 0.860162439776787 0.885589825330642
"cg10240150" 0.0898797110632241 0.77322573733627 0.840051705608321 0.237395023509575 0.824612748298026 0.861667152020295
"cg16775598" 0.117171586510714 0.850121261006037 0.861969031195406 0.202787643226801 0.873778879038062 0.880097836532394
"cg05074138" 0.141195396106263 0.849878528318524 0.855972662464206 0.365729262010706 0.849572061970908 0.858588962182821
"cg04180114" 0.0976829367482948 0.85171531439592 0.846204198543065 0.151083569697055 0.866193797513512 0.847517591439883
"cg27519392" 0.134828253849646 0.852750174093765 0.864232406961565 0.284554795584031 0.867498617779379 0.871720666387468
"cg14522718" 0.116974902693315 0.721039003772352 0.917090082032843 0.167327753127013 0.910798020932151 0.930147436271954
"cg11162888" 0.13002821391584 0.867324379900024 0.872544739625667 0.201422003464506 0.87543648247871 0.891576731568878
"cg10111816" 0.0715173866943652 0.803543824351104 0.83915257489249 0.0921419016239268 0.816514576733515 0.853135872583628
"cg24662823" 0.134695569946606 0.712623027242025 0.885316365910688 0.339361786304637 0.882699043973575 0.897689144142506
"cg08338281" 0.110595507401678 0.853061253844725 0.888676520447842 0.128875505012985 0.900052316420814 0.822735340265781
"cg26400113" 0.0992625672437621 0.79142710585632 0.870098114264114 0.149751932939785 0.865174531163379 0.852747207903751
"cg04340595" 0.0964168672432099 0.591363267794753 0.912968099156285 0.162355428015492 0.918034854991916 0.933503852523294
"cg01040649" 0.150144173259925 0.846178777302686 0.880974556133958 0.3428660777753 0.871159297477392 0.836509722467985
"cg25226014" 0.0687671365829587 0.564537730515532 0.905089324320791 0.104547649666942 0.906403771532407 0.890126296712735
"cg13651908" 0.114125539244161 0.776222359779858 0.833894550338677 0.307136323846212 0.823153482724331 0.851156117773188
"cg05357209" 0.128553027912968 0.747476393145236 0.832971214991524 0.423002871250747 0.821956896376004 0.83591892614299
"cg00620024" 0.192374257055483 0.864657760930779 0.88183949858335 0.479590280298936 0.876059838599394 0.875779575790636
"cg06164961" 0.0686882896737715 0.647058058922339 0.874374236801169 0.0769566245772208 0.881308972319949 0.885869640125215
"cg22230912" 0.101090957554384 0.828322692488119 0.840540041025093 0.171790208198982 0.796318101617043 0.889043910231927
"cg02661764" 0.164772927269866 0.874591723015881 0.786816841784633 0.504990269006293 0.808967663321577 0.861652044003805
"cg05070273" 0.196327959121389 0.869348755257312 0.873068460622615 0.485206389619603 0.873982309655496 0.877898073658875
"cg12353788" 0.126001309819147 0.830013139759694 0.828934357239827 0.298217986081087 0.823756341981026 0.847515659063308
"cg01490728" 0.122700288863708 0.831457929586179 0.832096783040093 0.295569533317319 0.822294398270124 0.829376306634979
"cg25599673" 0.149522249875658 0.85166380028467 0.85790729145823 0.32468055506064 0.85665395629793 0.849338718881473
"cg07728874" 0.072463653976969 0.736703565793886 0.840801069533514 0.0843801862997871 0.838899479873856 0.85726008661932
"cg12836863" 0.877010402865875 0.197759782403099 0.107652334189643 0.772201932449521 0.073862679118283 0.837030711590248
"cg24904788" 0.638140798570202 0.0619280511683053 0.069039165466571 0.438219883598094 0.0654406685511942 0.134936970798541
"cg04682193" 0.864288943520648 0.098840334091885 0.0873568100151853 0.809401357797471 0.0548554175069338 0.872730878072977
"cg22539431" 0.852040863626602 0.641466727829658 0.0670226469035536 0.852255187253215 0.0553746784503737 0.212840567337539
"cg16097858" 0.726045190560314 0.192788012306397 0.100447707249229 0.717595466477796 0.0969713093810159 0.0912771945512388
"cg23379806" 0.753320381538153 0.370145720601535 0.069835969359628 0.761592771333472 0.0643998881530051 0.0617878701246498
"cg15935770" 0.879415326975916 0.797724256077342 0.076029034127641 0.883791209524265 0.0824561899194505 0.109940416485152
"cg07834069" 0.88385313787438 0.723037034580026 0.0753048898575088 0.884151501866492 0.0637095407034634 0.231213793153021
"cg24448340" 0.873574798487677 0.808785535357806 0.0643256641554577 0.879951748710016 0.0529759308440271 0.108847792527208
"cg06650256" 0.867567311709253 0.324001001065112 0.0926168108559485 0.819106321145048 0.100239560293138 0.571043526171424
"cg01543184" 0.820263645721852 0.295578538266326 0.0886472991819402 0.872787011733827 0.0826056264461054 0.320405989680359
"cg18739675" 0.818695097405269 0.081266260394844 0.0695281049960082 0.744788736523265 0.0747909454240862 0.700143744635895
"cg09037630" 0.679171449592793 0.0664976740750526 0.0684349504876768 0.675852540919459 0.0787649199281066 0.0562754327255483
"cg26402417" 0.851584155763261 0.586370674209236 0.0832961347768999 0.855981711935545 0.110284283754364 0.168140812074854
"cg25025181" 0.774934566362117 0.24378432749537 0.062291778945708 0.795590415855879 0.0667073128181646 0.255446964538448
"cg01022219" 0.913873997946125 0.27333913468213 0.102461611877627 0.900112506104334 0.0893843924081781 0.766659623014493
"cg07837085" 0.749439251950098 0.108868578700945 0.0749799576435575 0.602808284088548 0.0612655450408973 0.453014738985493
"cg27485845" 0.802814443629577 0.113456445653888 0.124534857112818 0.574263154180679 0.454149871400691 0.289916237539753
"cg09287328" 0.94368431465542 0.803972658088902 0.133946993954063 0.940300694834179 0.260566326442402 0.0980893556209069
"cg25978218" 0.72256172257394 0.0609200173227363 0.0806694554443768 0.694135660140025 0.0604733526795145 0.252755287414464
"cg22152931" 0.88682729640061 0.812990467188102 0.0828017203274319 0.887060976768695 0.0760505277601521 0.0896849116760153
"cg27097542" 0.823996936470307 0.370188582901943 0.0802539756866529 0.83261278522266 0.0644356079687931 0.299208967360892
"cg06760238" 0.798596423092049 0.091330874956843 0.0758209453375542 0.758716955244993 0.0802892510610272 0.525449188565208
"cg09662852" 0.690925525025217 0.0730816119982314 0.0688110392798891 0.643711057981415 0.0612313825343046 0.13035134672345
"cg01231183" 0.824271880446699 0.459841826394058 0.144224395163898 0.787800111083399 0.13620087547426 0.0957058238671727
"cg23249922" 0.952148774250876 0.908643303220967 0.0826516945586048 0.950786946830107 0.244094837464532 0.065566110185767
"cg26501007" 0.790133098618889 0.126287243417298 0.120545469629236 0.692122727211603 0.400142618365104 0.112595453763877
"cg22742001" 0.859165031789032 0.706312646431351 0.0657446878880307 0.857667388257021 0.0606063988482614 0.098331398321358
"cg11377213" 0.849714876697646 0.703321664836918 0.0621875709516296 0.777913973137292 0.0668300312206059 0.0990176523044083
"cg09169413" 0.801371638000525 0.368097899728574 0.0687159151167254 0.818526374324518 0.142449544321165 0.0606097879793932
"cg27027151" 0.692721114800993 0.128384215267541 0.164718915100663 0.389543264063541 0.169739412238675 0.0540314686662182
"cg21593001" 0.738681917103224 0.13184382831456 0.067961249049084 0.745886081485977 0.0619767330336972 0.126471491661086
"cg18150584" 0.857059981724709 0.627327013202387 0.0617985568359795 0.863137913650022 0.0574648464341544 0.101359183440519
"cg25031824" 0.824749684493367 0.412401588611035 0.0861432138919496 0.816051501633572 0.0761842719232437 0.158562947959515
"cg23582982" 0.848551401613614 0.356222562931467 0.0970019351049927 0.848367493136914 0.0733024405835437 0.288095736946251
"cg16922167" 0.80644745777082 0.239477402985386 0.105746589628663 0.767367049768747 0.0963227753464728 0.234690205551307
"cg25729350" 0.690274125326515 0.112082370159035 0.0551237974264746 0.577735472441165 0.0555444929155694 0.0568202392723053
"cg06837308" 0.84087771447624 0.0938631325279138 0.219799644833283 0.819466430230787 0.190992443645534 0.283899518536959
"cg07598385" 0.730400688738881 0.0570378109867948 0.0737569882171843 0.616337175698008 0.061056890376319 0.211641492600424
"cg21495704" 0.918782238307111 0.114843132809563 0.0918302466494138 0.899940739311738 0.103760708150347 0.753930069804076
"cg09885622" 0.829579583895494 0.11489335935661 0.12505251957051 0.762387811681073 0.235600274150461 0.252070377981336
"cg11787160" 0.876784199847192 0.301785832307849 0.178886768264342 0.865069064529901 0.164822556071786 0.188737203821079
"cg12465678" 0.872984511939492 0.118710521150713 0.0852411238600203 0.792174251276251 0.0832710985596445 0.62255169728941
"cg20455854" 0.750869528220554 0.074236390710597 0.086336799327279 0.68937640461052 0.0683911456987392 0.116113600881962
"cg26923863" 0.872074591057562 0.0997191069017442 0.0618563625817047 0.774604618678103 0.0525493944788821 0.631558751740315
"cg19628988" 0.806710885448084 0.0685172318112941 0.0569966402687867 0.740229535894369 0.0728350735759773 0.251331580743065
"cg13468685" 0.823978339591101 0.098889997101434 0.0630941903017704 0.750323532442922 0.0574875327710672 0.25680189753707
"cg07785552" 0.781487868408037 0.116613178329984 0.0750156103912475 0.676961368674744 0.0660940984115136 0.0600127636606914
"cg02380585" 0.768653663568627 0.0470424648846566 0.0391474336162522 0.76662078421741 0.0354889448635876 0.0310189899355611
"cg13448978" 0.861754202546062 0.240510984237433 0.0724773597368709 0.825508154516126 0.0645297507399732 0.173779197415764
"cg00805874" 0.919285868334524 0.135879640712585 0.939273856771749 0.749962329103151 0.943603231267334 0.959057594756231
"cg11335172" 0.906695943029242 0.129904482762068 0.91727346346373 0.83571361253991 0.894538229632479 0.92431268512704
"cg03538296" 0.852459292995253 0.0848913578660995 0.87387745746672 0.764550626864341 0.876532028369007 0.876803324837134
"cg12811871" 0.937612989319536 0.137364800830029 0.958532421827316 0.80767052464354 0.962691334348354 0.801550083617817
"cg05875239" 0.88417439840084 0.128724759779682 0.894540019526758 0.862015744342378 0.894681245492415 0.889900403887751
"cg27274718" 0.875628542339252 0.11735632009112 0.870364730756174 0.853669924603324 0.873203128020683 0.88717367534143
"cg13617280" 0.944293909754644 0.185486169213203 0.945509138107318 0.932714090839536 0.914095603302548 0.955185903795535
"cg15757195" 0.83805353706329 0.104966351248453 0.874567286190982 0.822645104260191 0.873405140271987 0.880741688353607
"cg27582527" 0.790433866821387 0.0528827816725479 0.842230138263991 0.682707999548942 0.842022727881698 0.831637020031069
"cg22749642" 0.881231888751957 0.130979219993623 0.911805046902735 0.771446427020529 0.901916536687406 0.909954846355147
"cg06202778" 0.860984559650268 0.0935740289715912 0.821178672449397 0.758914338904112 0.855245815211949 0.888696474638751
"cg20657709" 0.871823980127788 0.117070583745904 0.882188907055608 0.795812878354311 0.872296328878354 0.877750540330296
"cg02384859" 0.863171514430865 0.12256961457298 0.897903174976037 0.759579558969642 0.892666513316986 0.888458767866328
"cg13995453" 0.815741409044666 0.106566020335236 0.869698225109993 0.783109241041073 0.869694763513122 0.877677603204354
"cg21634628" 0.771332548773764 0.0834137604291653 0.877335284463766 0.739515657467131 0.882556278284303 0.812733399941646
"cg00719568" 0.841578027539608 0.093985862782499 0.854907284001351 0.776396636842327 0.858855168056408 0.774296871132668
"cg27309871" 0.874504713020476 0.134637671858028 0.888882911389383 0.782470414046719 0.88009684507961 0.885356994121938
"cg21828319" 0.876378828384424 0.134003287970004 0.880334087005383 0.85791750608313 0.889010451643172 0.799731997106846
"cg06040872" 0.866050999777834 0.125258363389868 0.885912199807451 0.751265712708555 0.861380219081913 0.898601772505072
"cg07307830" 0.771275298058614 0.0911624883274983 0.870052707182212 0.697782782305549 0.875193953602497 0.872858819419175
"cg11650164" 0.850550874755704 0.125011578421576 0.873509420261528 0.792749535674501 0.841949774423993 0.889870577505908
"cg26275360" 0.855488041782293 0.127868339627836 0.859321145616444 0.815798820619058 0.867504605960645 0.856683099790494
"cg01806427" 0.849000518501708 0.0901814296617606 0.69353472762912 0.799610410682405 0.827307608896282 0.89208901503623
"cg26012482" 0.750347051921256 0.080586608503985 0.848185652542229 0.710623014689971 0.84377386358415 0.86321637164935
"cg11978441" 0.765045881946143 0.079385313622163 0.854278373980428 0.686098287853116 0.860637836708386 0.839512751222416
"cg00829063" 0.779013407515318 0.136083477980565 0.887418690783913 0.832993630087849 0.890336204265985 0.899050443880854
"cg22488278" 0.878241734574624 0.142388021385372 0.890083339930011 0.807310473381272 0.889547900609879 0.84302228134833
"cg18310515" 0.843505122260662 0.131335002747731 0.876281858613218 0.773040826071327 0.87863973768974 0.877392554389558
"cg24408769" 0.915298508691385 0.122488586120897 0.728164800820831 0.882341193720949 0.734318511310166 0.93910800236561
"cg14058851" 0.876049112558111 0.141807324412023 0.835802619559289 0.857062211327357 0.830294495375112 0.893755121352583
"cg05593759" 0.845133894687827 0.129486592962464 0.87376125204323 0.791206750660331 0.875463131695239 0.844124936878134
"cg10796068" 0.847541635609089 0.126603452702753 0.864921097730021 0.775161475669298 0.857322711262155 0.861840503986215
"cg21474838" 0.815848226026409 0.134606225362834 0.884587023324497 0.764928821389106 0.887912421232278 0.895740755269161
"cg01940139" 0.822374589331295 0.134296159202574 0.893644858933015 0.764241568734438 0.875429447526732 0.888501428418212
"cg14301562" 0.847311591554245 0.117959120741822 0.862304934463003 0.762041268248252 0.812958308903762 0.873111692669261
"cg18352710" 0.856399837507323 0.126494942974706 0.869233993203325 0.740228170335336 0.872300312551211 0.856792255277274
"cg20987610" 0.862361776782558 0.12964732068091 0.774658572186117 0.810139447959215 0.889730319425214 0.867459344387674
"cg13209388" 0.887848410653927 0.159705701224035 0.881346197089708 0.835662373493094 0.86316800062805 0.882124840597218
"cg04784635" 0.765059561038598 0.119487739325422 0.881698425553654 0.733018693841011 0.871657380075284 0.885545179068971
"cg05653887" 0.836935554123968 0.127035566508563 0.858595196886513 0.741303774981623 0.855832655978621 0.870952697032725
"cg25383568" 0.871739880713138 0.181765427352599 0.91984900827763 0.804592245153923 0.915965217334776 0.920287539639412
"cg15241779" 0.846882727615756 0.142971037612173 0.867809536751697 0.781559208675493 0.861316176081843 0.877056680684249
"cg26242064" 0.842581436241951 0.145338693771765 0.881372198219148 0.770673095664504 0.867974916978561 0.877699302223695
"cg06022561" 0.766123112568242 0.104269910704223 0.873829497067246 0.707701270337433 0.815703457695231 0.875188668514446
"cg06588802" 0.781234400462615 0.125366669029789 0.858882748511584 0.766347380883225 0.863319307631874 0.869991923984605
"cg02150910" 0.831772505587052 0.113969936551146 0.859922296296832 0.718608174619991 0.837457958386029 0.828710409864321
"cg05355684" 0.880397522729721 0.179517758737984 0.886848546164099 0.860532241759927 0.880147231573011 0.893293796253739
"cg08326410" 0.882218277912084 0.180871595493564 0.891142331017764 0.853420792643448 0.885180210957521 0.888020102064732
"cg18672716" 0.836616838035827 0.124289042802765 0.856503665103742 0.725517435231789 0.8304665783265 0.86840684398777
"cg19915997" 0.862056866009398 0.16772521193217 0.873286060242366 0.842933794276736 0.871388030602032 0.880159636736907
"cg10879992" 0.163378851820732 0.613332339874596 0.0927740015068262 0.198608045419108 0.212160106852753 0.112170800898137
"cg19736900" 0.49370963756204 0.732002932143545 0.109473944079019 0.551871920983858 0.103278469842704 0.0960246427945785
"cg05756780" 0.295383569617716 0.761599643003145 0.069869743210923 0.606691274397298 0.129210918549513 0.4235796421165
"cg24315421" 0.308583495177521 0.736875419189801 0.0717821628473475 0.521820047171927 0.0629536983032255 0.433359740275144
"cg06832898" 0.211445862223937 0.644746301641194 0.16052477648879 0.402384384176249 0.0674885637206594 0.0814170833208728
"cg11481582" 0.383219897368308 0.660340127302671 0.0480044783942429 0.467810728728173 0.0537769163355409 0.0372382553294773
"cg05608790" 0.391045702782045 0.749829249984613 0.124440700414647 0.581100964726507 0.211748675857162 0.132247018292388
"cg04840108" 0.292754989601431 0.657645341463778 0.0590706216315615 0.5133982142455 0.054414325974228 0.0547129343119294
"cg27437304" 0.225955715231735 0.74222589189683 0.145798974566232 0.379058785690522 0.390030251670654 0.266251674434701
"cg16651877" 0.259308515440735 0.753588412757665 0.113379875855891 0.443357753273993 0.275464878697661 0.364068831611128
"cg16719404" 0.151273679212483 0.759269016988622 0.067899506802346 0.213111133922411 0.521896424353295 0.544188734661039
"cg07687131" 0.49489914215577 0.723486431755155 0.0764427656964534 0.547115920698179 0.0732963234157497 0.0778808449728282
"cg11147278" 0.416714296695542 0.72618496877377 0.0592670645327481 0.524617711490189 0.0620116387983107 0.23201652310155
"cg01447281" 0.076042973577403 0.559335209527508 0.0690954640087209 0.137318052859153 0.0691624633560312 0.118302917364913
"cg15702277" 0.293732364316834 0.824195953736746 0.0990723751842248 0.662660723580315 0.0585800864906791 0.696884052671947
"cg08783514" 0.104998995049183 0.816371306269498 0.573820333918874 0.206018245374625 0.76457818266416 0.100377035527304
"cg11948905" 0.465182156358945 0.757152124512044 0.0708302132962744 0.542452365484888 0.0453305131428906 0.295163286905871
"cg25817701" 0.443983214650652 0.888762756200964 0.554159463080762 0.368958360550101 0.646453230883767 0.0469234512693341
"cg00902153" 0.140458628264636 0.71452426568127 0.0674058587625675 0.135015046219389 0.0878832638298489 0.811000915014784
"cg27122888" 0.0942719135767223 0.567903954942983 0.0701845021217763 0.151989698857547 0.0653368655030556 0.0912744992667129
"cg02417427" 0.375131486011233 0.788674096898112 0.476331403855518 0.324607507085129 0.252528495909732 0.136490356457571
"cg15356966" 0.311767042319395 0.636497412060466 0.0548725536586468 0.24989771313389 0.0551680195805452 0.131513241307435
"cg14649507" 0.621708863233695 0.811667987675031 0.107256424339047 0.592806667915576 0.146991608397806 0.192011973968388
"cg17087974" 0.545222365716541 0.77263908415893 0.0750293929420685 0.674575890916036 0.0689597000768283 0.0664274778619253
"cg09747445" 0.257128460516478 0.818872382169395 0.483813298547886 0.230008102238489 0.504869082412687 0.204189337045742
"cg04887172" 0.430115918345873 0.721949647293936 0.0869124069878728 0.473500543628319 0.0879229115272048 0.102323069387641
"cg25719851" 0.190109218149809 0.760247181187037 0.285078168052442 0.377326907322864 0.166832498031205 0.375018743960579
"cg15694422" 0.494294688658154 0.738558857003295 0.105636900158496 0.258886010620337 0.111325736039025 0.250285924418266
"cg22589728" 0.227769754662901 0.689445402334477 0.149771162089006 0.262918448948119 0.18400909467037 0.152045728279505
"cg26348226" 0.251976781553088 0.672696474169267 0.0584732932235277 0.420916636182182 0.0771947260926884 0.0453252541436207
"cg25887844" 0.192515165792362 0.724579084879034 0.157496614586788 0.264083673276251 0.0976595879499512 0.416633573724901
"cg22897715" 0.200839954084617 0.61683776652649 0.0422050647573428 0.19567330940527 0.0390217509850671 0.0788737547129635
"cg07675477" 0.2213186136265 0.72148839175098 0.165396958202012 0.309753607634634 0.169315672833945 0.199150028154251
"cg11173131" 0.336804337069076 0.709946342318834 0.0510718898313136 0.430565037781489 0.0457765553169835 0.097779009515663
"cg13404688" 0.468469233924158 0.81909231972644 0.0931082930310252 0.630249535880512 0.121531995311117 0.185930130267546
"cg03837680" 0.281135631501271 0.681508298500024 0.0497827868680243 0.306913228446043 0.0446188920250064 0.131185642961196
"cg09101151" 0.299696292257114 0.725368122758181 0.13847196081308 0.357617268993142 0.151281305037508 0.0800695670634239
"cg21638533" 0.330563028169119 0.860049293137851 0.0814102653711696 0.373362409021378 0.0684379668955228 0.879133354844243
"cg21232161" 0.376449451988095 0.775950893731444 0.197633226916204 0.453091432465673 0.0864887665259491 0.0894638220944379
"cg26971042" 0.066137199463016 0.622141773035688 0.0911538744416889 0.0880062645830155 0.104624865151608 0.0428649605104625
"cg27218978" 0.45053989478952 0.838484424115623 0.216806600077576 0.538154995053888 0.094345246109455 0.139617864197144
"cg09001226" 0.246576118887282 0.70037403335694 0.0575779197937393 0.226298885475953 0.0599705204773122 0.136236478936722
"cg12273325" 0.129501526815921 0.676450326020257 0.0520773445461938 0.229732112288316 0.121767358180662 0.0604608525507569
"cg04179740" 0.0796536301259405 0.687162136098466 0.061663301948951 0.142018150511822 0.0624552872511933 0.194736031355602
"cg22442430" 0.12615662833592 0.750329050533496 0.149245859504729 0.142657805347086 0.304340524764268 0.108374848094384
"cg11358405" 0.334839635463115 0.76260261247779 0.0452895300015144 0.395272879477397 0.0429885997906881 0.0500998455374497
"cg07381806" 0.170789408083903 0.798625644577149 0.120160932860099 0.279128471831025 0.334832342759815 0.0917093211281505
"cg18881723" 0.0578447536473852 0.68230573173342 0.0590501307758547 0.168379523962061 0.0761442376218944 0.0529243513056332
"cg06117093" 0.175753880284591 0.818898846109253 0.0775890937115217 0.370522772540371 0.0852950867621322 0.180630256835033
"cg17766305" 0.239013989435985 0.828766571084832 0.0513888917445112 0.327583360142485 0.0789295087070709 0.0802861237752406
"cg26872907" 0.937679578731317 0.931327800146846 0.077875239385414 0.933622946754813 0.920186286670121 0.928019010323041
"cg23244761" 0.960551472348704 0.958672520259251 0.131978812434792 0.964085837237061 0.955538188760154 0.957315058721105
"cg10480329" 0.903357685622186 0.900486839125105 0.105017257485957 0.908585858493959 0.829466644953498 0.89632265108216
"cg12655112" 0.912869086639692 0.93779712048701 0.114170240759383 0.945710734012127 0.745534455750385 0.885302133772477
"cg20610950" 0.901917617717747 0.89701092434556 0.0927861853492773 0.902030381640479 0.607303689946921 0.89885005091299
"cg16636767" 0.885934772818511 0.878520328697002 0.131904441921721 0.882305225822668 0.849414417830227 0.87110599364676
"cg16429499" 0.902105749751382 0.879922796839734 0.0782195619400917 0.904385595069951 0.877222510831996 0.507311340523371
"cg11597902" 0.950504376135647 0.937961440829238 0.0864159104166551 0.953475575519375 0.339564650182571 0.944541356555834
"cg01476222" 0.884286473853219 0.84091893397113 0.113695823713922 0.869605903414984 0.855480997206337 0.802892065692883
"cg08908131" 0.844207819716614 0.826246911958943 0.0958044005865621 0.837874849933658 0.817651020929604 0.841280111804265
"cg05923857" 0.846840655580837 0.921162407276093 0.144280960787875 0.908765124781945 0.827442162078259 0.90637086900867
"cg02244028" 0.874797134647838 0.86778891017454 0.128743608614234 0.877842812276738 0.808205081224439 0.878123819863476
"cg14109551" 0.88808912743235 0.884585725246968 0.130581173384245 0.89154708615745 0.731062948222394 0.891352076453082
"cg18066690" 0.897753226085944 0.894852156259977 0.171190700300511 0.898319130670581 0.882861381729533 0.891887207205114
"cg10624395" 0.889604010626281 0.891553363372562 0.170163109676751 0.895269726821892 0.890471335944403 0.892778440772983
"cg22675702" 0.838706478520597 0.836318792872098 0.113096581428786 0.842069340594088 0.801445543851052 0.834346543193045
"cg23146741" 0.834660616768418 0.838165622847526 0.0926784538131591 0.818253563234463 0.742374485625426 0.801037209923378
"cg10278149" 0.86388100317177 0.855085698235448 0.0958938819203415 0.865802662426543 0.670099252827304 0.792950935551316
"cg10499974" 0.889010188287701 0.882095187463091 0.0778396320056637 0.898910900449658 0.433627788213549 0.849346714568926
"cg27366072" 0.883198327133626 0.865828604832617 0.123923586000612 0.878032848674954 0.726052438193835 0.82902319605261
"cg24365417" 0.843865225936843 0.799652918589938 0.106975474249636 0.852059581270238 0.754112029913405 0.849990593624096
"cg26538782" 0.856414546846925 0.853218695955586 0.122263041801561 0.851869983482567 0.808875326102456 0.802295488802439
"cg04468741" 0.836930602233944 0.863817411553033 0.132281205598247 0.86253953293334 0.787876678015808 0.869491867783186
"cg24788483" 0.880503029819775 0.938254332149305 0.198880257912739 0.937299441632395 0.871248151071835 0.91056269061162
"cg19835973" 0.916547588899444 0.891385228732924 0.197222032252878 0.906592076159024 0.893256640236641 0.920365631485374
"cg02780988" 0.836934742073051 0.818773552273642 0.115156349493718 0.834422780287674 0.817757010207569 0.806010140269271
"cg18835472" 0.84632105754383 0.844836834173435 0.0977826149800842 0.858389049896579 0.649494973905457 0.819987284811097
"cg09322573" 0.861872053051343 0.811582042763511 0.0894333294137011 0.86641598144699 0.606889742511642 0.821261786158388
"cg18990407" 0.923463796525179 0.919871221091312 0.182989506493059 0.925772675597802 0.819026763096306 0.836384143396513
"cg12422199" 0.831056181422866 0.775353879781325 0.0882430753900637 0.817417237662154 0.820091766233228 0.704607194982665
"cg23791626" 0.872431068322188 0.853194646657772 0.119164972400091 0.87060446317081 0.787435662477143 0.710025174249198
"cg24954967" 0.856901886674563 0.824594607369831 0.0833452197535124 0.833943972458806 0.724409721530121 0.670970602179908
"cg18770149" 0.84184624110124 0.842658779485212 0.14669485196008 0.851569077590997 0.82927933316781 0.865868471137937
"cg07002540" 0.823190485939982 0.808639036227666 0.112008122858849 0.857195237826235 0.692890306411624 0.867269157027394
"cg09220326" 0.883529742716414 0.870722357289676 0.113555934857613 0.87651914810074 0.533307836465929 0.878895033894596
"cg06297318" 0.827021816670067 0.835257900376946 0.124562456180402 0.834530046252899 0.764033112705879 0.834495814462127
"cg20559385" 0.72793706458392 0.830843686707462 0.0834311625488143 0.745840574999422 0.800691217765154 0.782521297456215
"cg12555086" 0.867027349786497 0.80937616492011 0.0933382513460658 0.878316603350208 0.61404246666473 0.753681279269047
"cg00101629" 0.859805016640382 0.871961736600581 0.147926311756119 0.862568075287644 0.780292857430531 0.805358823105134
"cg26690127" 0.860183278204271 0.887369917502597 0.125797434552325 0.887357687980709 0.693708911352127 0.721363535904932
"cg08538581" 0.874153393309679 0.874948374339145 0.105682957631171 0.873658391460856 0.658086096717888 0.652269380152596
"cg07110356" 0.933196748539779 0.920956751273588 0.0719896100751356 0.936652803879597 0.060541522953416 0.922448370027785
"cg10154880" 0.859870816141803 0.763814741705798 0.118075763385203 0.886063772288039 0.863466509860162 0.608218176647589
"cg05669832" 0.854172727261656 0.893647090919787 0.163158415410277 0.889276913741459 0.838693907499965 0.736898356365517
"cg23144445" 0.870856904353039 0.86179068839941 0.101481919002897 0.867206975440822 0.486435559174161 0.815130382032229
