"CD4" "NK" "nRBC" "B" "MO" "CD8" "GR"
"cg09287328" 0.927909600761734 0.772346891841496 0.632019188409629 0.136663756569663 0.0916929763872592 0.940205586675305 0.217161473404949
"cg27058988" 0.675755610027108 0.219938605665462 0.0606378086525653 0.0502452278194174 0.031237822283212 0.496952349576779 0.0308495487126444
"cg18739675" 0.801633951257264 0.0902850635738913 0.506072538681449 0.640217803116559 0.0454900398197333 0.583771688650436 0.0579689683033188
"cg18150584" 0.826746671927402 0.644341625802401 0.0488847111601281 0.168376553879102 0.0465793153761911 0.826855901659765 0.0464377905281764
"cg25025181" 0.753726588465074 0.280863966802783 0.10579400030943 0.191085775548692 0.0371761309474466 0.824911455778579 0.0479451024388749
"cg05228359" 0.720004560358312 0.318642404912076 0.0806572126071894 0.0646287040645599 0.036519984738851 0.625074226949854 0.0343165631404631
"cg26402417" 0.841347053054218 0.585166301136018 0.0851424119097856 0.166719618161046 0.0681883930556713 0.90184167475145 0.0968333269264347
"cg01231183" 0.783945345550067 0.375277372598664 0.124847621384885 0.0870668609392551 0.108167724369711 0.787659900057215 0.101821485270303
"cg09662852" 0.676604069746969 0.0784738146090962 0.0563440723827943 0.104152516924217 0.0576048830994144 0.497339291410261 0.0523051738858802
"cg21495704" 0.850437222190166 0.139886986014323 0.450184502348066 0.632089660344167 0.0723489826086999 0.781469293645541 0.0897927884294381
"cg16922167" 0.786095850670511 0.278710863226448 0.107612208209964 0.216502766474196 0.0887414441996622 0.773538462252186 0.0899804896294074
"cg26923863" 0.806054813289424 0.108711850675312 0.640494301519156 0.498373839305681 0.0381644894298991 0.718888914621545 0.0372733713713609
"cg06650256" 0.847811869252155 0.2741919141489 0.497159257665579 0.499487842896763 0.0565530161619335 0.669770374557101 0.0745508266986147
"cg25978218" 0.716431165066196 0.0585341546360725 0.222371607090852 0.226558288204637 0.0689286769058829 0.487932838013811 0.0491839878105745
"cg16097858" 0.720562798981184 0.177374496323521 0.131668801761793 0.077877218501383 0.0660616426139241 0.618367287774617 0.0589176967132475
"cg25729350" 0.692926706939074 0.128328997545521 0.0936016447539622 0.075117239072021 0.0551193338221361 0.407424051865839 0.0636833957035457
"cg12465678" 0.834534535475146 0.106694228536254 0.562054508068376 0.580347309320125 0.0642080801012743 0.629605667249246 0.0716752670315452
"cg11787160" 0.824872324308273 0.282385227067917 0.0995156846866725 0.179971812121631 0.135432018836544 0.812386579309898 0.142063371378988
"cg25394505" 0.761731177927862 0.097068864953031 0.229215808276791 0.163563653050567 0.0976245305296608 0.619527551548649 0.117053176026126
"cg07785552" 0.748554028577138 0.152850281694464 0.330206997869218 0.0840436817043544 0.0644501713789606 0.621039559954499 0.0694265058555014
"cg09885622" 0.843576151130131 0.11519363319217 0.476913667140828 0.32127579500908 0.118933730240433 0.664963007048394 0.223716528607805
"cg19628988" 0.760619020807281 0.095923782385417 0.0790467792027322 0.218625432042398 0.0434671897549136 0.708608711874601 0.0710814152749881
"cg13448978" 0.766442746011814 0.230745024308241 0.0338154756545709 0.109454650558837 0.0325563631773469 0.762556268124468 0.0473350681367837
"cg13468685" 0.792146300557732 0.108848089293563 0.402808340431258 0.270160706251662 0.0710212590680434 0.599529364267363 0.0645534751487883
"cg02380585" 0.709168238533214 0.069226883511638 0.0268719770083195 0.0310157581386484 0.027887002633706 0.695191775265298 0.0311845572477666
"cg20455854" 0.766498014946986 0.153444143682482 0.0453851320287046 0.139126816504237 0.046049811907252 0.672606958376191 0.0664028284950541
"cg27582527" 0.841676893104546 0.0864503829318507 0.565103704892213 0.776136695182352 0.873479554428417 0.482636721620356 0.871530664559058
"cg13617280" 0.8908381737739 0.135798314955922 0.802710448003717 0.802438483635275 0.89528479652673 0.764317019315294 0.8388426628938
"cg05875239" 0.906789074010699 0.167624171938083 0.872222452667368 0.818961669169787 0.910034915815067 0.721929722561673 0.921690257366492
"cg25383568" 0.944990615440344 0.204041439451115 0.936989277980393 0.853892000053506 0.957538807903917 0.647721915220983 0.968093302225729
"cg12811871" 0.967824726032912 0.193073104014345 0.84189030876678 0.77251130679675 0.97533403493303 0.580567877772781 0.983001378615222
"cg15956469" 0.955051308131957 0.234299491905938 0.921194515487981 0.894121108013947 0.953304400185713 0.737734973854754 0.960687359454369
"cg03538296" 0.863900830032563 0.132799203071503 0.68619111294617 0.767356832146996 0.863418295805611 0.607092969178476 0.861839066066046
"cg13917614" 0.933587858461677 0.215611561627529 0.894186852482007 0.771961601253745 0.935696375082924 0.7131662689747 0.957871325296582
"cg24430034" 0.971583847429306 0.279887409125522 0.971480864056473 0.90263718835603 0.982066549881624 0.786122376388121 0.987844782406846
"cg07307830" 0.816889737041231 0.161557147548859 0.668822149522406 0.847924985608601 0.892759335860975 0.548358631404505 0.895125199692949
"cg27274718" 0.895840860922939 0.195762910959903 0.76906095588176 0.82476657074315 0.884623585562646 0.812493796396071 0.892907169125695
"cg06202778" 0.871832564348417 0.150939979386236 0.608280029175863 0.841102363131981 0.838208252288535 0.582167825430603 0.867474402085648
"cg02384859" 0.882475216279322 0.180387438815791 0.693422741979531 0.827485322432369 0.904110787941178 0.562135000816798 0.905981938505631
"cg27309871" 0.890535804959296 0.189643094695833 0.74600417747242 0.844020923692307 0.897783453446922 0.622491310856885 0.893402648859749
"cg21634628" 0.823543207259753 0.163512547414024 0.698261434072665 0.794701131169815 0.889792128009039 0.586216289615253 0.896366609924438
"cg26012482" 0.772665630729788 0.145458202059072 0.661052991703126 0.812914470225458 0.878458639580914 0.561068912499268 0.863494467703742
"cg13613174" 0.83629274576254 0.155632548516316 0.830812284543028 0.812052144688075 0.883497311065133 0.490138454211785 0.822519344430783
"cg06040872" 0.881279312672002 0.182937513072948 0.736814985327952 0.838723684543235 0.894253167139894 0.5460809567126 0.870580266201548
"cg01940139" 0.863622145114614 0.197710180504835 0.714242129742604 0.863937771485162 0.896650670241035 0.613502338144516 0.900400969775539
"cg00805874" 0.946893359606049 0.234825549934784 0.978340229430313 0.801355887783032 0.957296558804211 0.480100429810159 0.970155744486343
"cg02150910" 0.867287894674559 0.17181179602504 0.667224963003654 0.807999280963341 0.88702718084315 0.552194101324362 0.872995092874165
"cg26934362" 0.796526870360085 0.120348113101267 0.51013311530552 0.736368940416277 0.874395183337236 0.409174349387052 0.869296540722874
"cg21474838" 0.846155805563409 0.198862490144191 0.740628026343349 0.8623528216478 0.898692211903729 0.611602082316479 0.894828233265391
"cg19563355" 0.88964847208947 0.210207657267995 0.879772104837273 0.842956362091533 0.886099902304523 0.706913943833906 0.872199624054093
"cg20657709" 0.871739686673712 0.186637006931635 0.666574057754225 0.827272609339494 0.876056863895257 0.635096450754667 0.885931158917348
"cg21333217" 0.960686406389135 0.282259276531468 0.942920569733692 0.914013034464356 0.965374386486552 0.665681416204124 0.969496360163577
"cg23474890" 0.799473451075015 0.182463069472103 0.864879431538493 0.791335056739276 0.927533354794457 0.425640815374006 0.908501773858561
"cg13449535" 0.845576864382098 0.171722799672135 0.533216537721837 0.831848931289754 0.867784840115491 0.598529098304069 0.87252434499406
"cg19696012" 0.854596512667724 0.199193184139164 0.775892725448254 0.846254097732971 0.89749650424654 0.572403424151691 0.88569938708726
"cg22749642" 0.884002580815982 0.211999235568568 0.870188730805451 0.832573123401941 0.899942055631486 0.625516234978854 0.880875290231869
"cg11100450" 0.863977451191593 0.202987379017615 0.727195361808379 0.832519756297462 0.900538150517661 0.58754535326958 0.901219615276585
"cg22488278" 0.885414745690162 0.207975350638731 0.802764177769949 0.795238068039753 0.898123170292595 0.651435623573506 0.900722060039765
"cg26275360" 0.869787090759163 0.20100929103381 0.717292989139361 0.818387496903568 0.883013825134157 0.718683931178012 0.871665796427749
"cg05656688" 0.829020458440425 0.17051357807851 0.79854038949563 0.725836121354634 0.92083944459699 0.453456660375991 0.885675502899145
"cg20987610" 0.877931396476252 0.185289893462259 0.660618412587655 0.830892712218238 0.793807617169864 0.720156611523393 0.899734278345762
"cg04784635" 0.820197053580147 0.187129479538201 0.529692637021944 0.83960254997187 0.900367914834651 0.604993617005783 0.893851788102171
"cg13995453" 0.842401783668355 0.200317783802874 0.672558127927636 0.836653918118925 0.878596261246016 0.740443724283521 0.872022357677914
"cg05653887" 0.872859390072796 0.184035346127312 0.57684512335951 0.809126948187667 0.879605476785747 0.580063739473138 0.881423440649784
"cg26227465" 0.808604313709475 0.163155352444519 0.595405857384598 0.814912014230662 0.857983909394694 0.520367766205439 0.875830377708581
"cg18672716" 0.861965246804838 0.177418441180865 0.709012678935787 0.817661961168955 0.865472477447543 0.532471880881016 0.848734177527387
"cg10628126" 0.861032911355359 0.199992936107536 0.727880544881347 0.85469545599306 0.82966186780321 0.658663477325679 0.901011455937171
"cg10796068" 0.85381393437269 0.205135867680144 0.789950801023197 0.829316976202334 0.877398768180498 0.671324747570657 0.874832429818768
"cg21828319" 0.897936445272989 0.216198433385701 0.851448303488617 0.751662260885925 0.881263390677244 0.793820905580556 0.891071241931561
"cg05148385" 0.878970697855946 0.218657539149054 0.702541120117792 0.839607608350595 0.875360090405405 0.746113134616355 0.889329986869396
"cg15241779" 0.851432923507606 0.196556682124162 0.683628929603249 0.828613999760214 0.87153292290922 0.647891159984571 0.863101514316966
"cg11978441" 0.805486825404007 0.185083487596553 0.699618516459716 0.801709089089789 0.877274494375998 0.605372044154662 0.877883715100592
"cg08326410" 0.899502577403003 0.243973192130747 0.754341281293895 0.855175003839162 0.909831425917842 0.742527696156692 0.912957274878214
"cg05355684" 0.89677497582158 0.230870234861119 0.767135599062423 0.8182634838114 0.897557546014223 0.723139778693774 0.902370843891491
"cg06022561" 0.80247965911233 0.146134706333183 0.208581932721576 0.816121246022656 0.890341273242743 0.465329526490311 0.837272687666218
"cg14301562" 0.861636005227673 0.183303008271436 0.57767531223093 0.823777963327308 0.865301008381735 0.606740776742965 0.828702232019829
"cg26706803" 0.561603499297571 0.721067513278741 0.0694328751798088 0.40125048206971 0.0610673575743042 0.558354388853358 0.100214748263734
"cg01512840" 0.388215328935263 0.655792916621026 0.144980953896257 0.254172185642935 0.0331473585707921 0.709516987896714 0.0309131203374077
"cg03837680" 0.25598821501041 0.620938430263076 0.282723009290097 0.202836367340327 0.0503870666276328 0.46851057454772 0.0527884863303616
"cg18907610" 0.809349613035292 0.762168509484418 0.205672785779434 0.176573332137497 0.0779367117181965 0.867058854592437 0.105548541442999
"cg02381279" 0.354935246946204 0.639955751688622 0.0990640917193845 0.167195518349915 0.0612625472548355 0.605766952884184 0.0650031802530783
"cg09101151" 0.280439193768034 0.660657319170782 0.442424756897885 0.117918343956616 0.127740202549151 0.502346881162709 0.134483748238789
"cg23829102" 0.49727407796895 0.680847670434985 0.0592434954221933 0.264916577650792 0.0498794588388111 0.642984575314769 0.0443680850719755
"cg21199093" 0.737542458458735 0.768854462014643 0.102867074684226 0.285362852005073 0.0900978274696615 0.847495584660281 0.0921563052577009
"cg19736900" 0.466958195370273 0.664790498863791 0.151588028752613 0.139400894472486 0.0843513707549396 0.541789748017091 0.0773663550831131
"cg08178956" 0.561777426643997 0.684799981163701 0.182339036122005 0.111885162575491 0.0545364220614536 0.745069516693361 0.0676322385759953
"cg06630241" 0.64110914374183 0.726613847519842 0.0648282954206686 0.154974937627875 0.128441863605138 0.665853858005069 0.123676736568943
"cg26823762" 0.167908596525297 0.581833583680837 0.036544678871129 0.104569161926533 0.0411203248778737 0.562238510485155 0.0442705651034372
"cg09958402" 0.391105326673465 0.630730809983191 0.136815990246546 0.091608492531593 0.0393424429521915 0.613658457968217 0.0498643565240637
"cg11481582" 0.371590361549991 0.617613193818311 0.0630238311649785 0.0918213504968469 0.0420701590482781 0.529324020669216 0.0475815976823953
"cg22589728" 0.198725499850438 0.6645335907037 0.15490031135782 0.192743792419336 0.158815134947534 0.410459833042311 0.183483213154557
"cg09324018" 0.789634612886595 0.760846236893742 0.423311733542263 0.134513649744643 0.0860535745289311 0.760571551453901 0.0805265615517472
"cg01447281" 0.0526899148480798 0.556465325565952 0.0747057169045658 0.142550592424088 0.0547443997277001 0.248028021011936 0.0454140128465754
"cg11147278" 0.368359631570254 0.673612008925491 0.393549406293586 0.239837215330972 0.043011954471692 0.559340635136754 0.0471672218272331
"cg05756780" 0.223960771857604 0.716761390917483 0.470434308497218 0.428867856519649 0.0649696062809713 0.619217365876884 0.114854540349602
"cg17087974" 0.494316408218134 0.703012408677155 0.260053276470919 0.145335024901199 0.0711606788305405 0.751165066112515 0.0761752808961623
"cg25887844" 0.170261125437594 0.694295655686545 0.283531221732296 0.42665635851559 0.163203259465989 0.304941831613457 0.0833502213010395
"cg15945333" 0.765811095178204 0.746520300101289 0.0535765862705902 0.16150448131279 0.0580388079376112 0.815104684657052 0.0596154113060941
"cg20790648" 0.677128436936991 0.774002860711052 0.212197685372057 0.160663229408873 0.110476011017523 0.773525763586672 0.169462180418168
"cg26971042" 0.0776625038181244 0.593154008370272 0.0644145519821545 0.0942302918813683 0.111466978554833 0.227211140231622 0.12885090976725
"cg25045219" 0.10827022655649 0.694574941796772 0.192270348592154 0.383325299204072 0.0897451479886532 0.693819892083449 0.113745428622429
"cg04887172" 0.442109103408987 0.677202049664391 0.0370622013152805 0.15143741946389 0.0715255876212179 0.603828529582725 0.0730187722930622
"cg07675477" 0.177475155811228 0.679592712109253 0.1078343354872 0.245468433340177 0.167947218803727 0.379332621064821 0.156141908089821
"cg05608790" 0.380092343020932 0.730735298048035 0.133452229938077 0.203301417683024 0.12225622193673 0.659957895206509 0.199835174411017
"cg22897715" 0.185295143343763 0.578801248139541 0.0337122578859505 0.134425327831508 0.0365837159914914 0.192343088106124 0.0312382845460471
"cg08545593" 0.8194344169608 0.799374609122475 0.481050621452381 0.190091606611146 0.0584017002779168 0.886289344833177 0.0567788364745687
"cg01088404" 0.471706741665703 0.713120247416733 0.10711290967099 0.204077505785924 0.0541326101865461 0.773787315481642 0.050282004165246
"cg21232161" 0.346399830208602 0.731751565178281 0.450284959139094 0.175627717527087 0.183187785969601 0.594720660351934 0.0908111407052001
"cg09704136" 0.726848620859184 0.741117156740547 0.0857818598073833 0.123707627662969 0.0450174429611369 0.782693638093546 0.0437265527222456
"cg26348226" 0.258499946142229 0.648669275833532 0.101001709964304 0.114955542619287 0.0613798752092181 0.494996211331661 0.0819075392858229
"cg07687131" 0.467868601480915 0.683551141014506 0.0484752785463185 0.124809826980127 0.0603465943545077 0.539847856064839 0.0584463431949297
"cg20049422" 0.79720060887042 0.80881613239137 0.286983010791007 0.183873200576806 0.0581204633810938 0.894539779890979 0.115127316281298
"cg24728803" 0.49443642369728 0.722042757198446 0.0562628324932447 0.15129148737912 0.0846634671104911 0.690073434738458 0.079186275158615
"cg24315421" 0.301434671813413 0.726609132921037 0.212058683035574 0.435022746447686 0.0486271070142499 0.531525505869838 0.0412449410114056
"cg03677056" 0.709308113683304 0.808503637674907 0.0700495114461039 0.21838106330766 0.105283580125824 0.868835048254729 0.113652257397951
"cg27218978" 0.38961574068208 0.775359558088002 0.478527708252845 0.192876788101294 0.201742732040761 0.67513688677412 0.0696208391542799
"cg11173131" 0.308646981281414 0.688500982240846 0.103535562228306 0.157192737183323 0.0459199780220075 0.609208529983848 0.0484334216915581
"cg09001226" 0.3571542412615 0.756945642006566 0.608446976079437 0.279852027506958 0.0727506555991806 0.519041121219585 0.0790875001195631
"cg04179740" 0.0662264214773039 0.667944490080739 0.447963745528035 0.220074304837894 0.0459073562024476 0.309949805455735 0.0411386208793532
"cg07381806" 0.106142881742308 0.724727067770774 0.51692062982758 0.100753985890868 0.075790523901513 0.378095884626946 0.277873565801782
"cg13404688" 0.414236114836144 0.778068545585089 0.33019787636526 0.212187850623286 0.0552452048916969 0.751300807262188 0.0850669323587175
"cg12273325" 0.109387835822778 0.667244290352749 0.157952291051063 0.10332244824281 0.041728211421333 0.40163879474295 0.118470512856691
"cg18881723" 0.0480075869199198 0.643215360898453 0.136069998576479 0.120590163037948 0.0576383363361527 0.254941838741605 0.0720875027870992
"cg11358405" 0.259351228986254 0.689437967899409 0.0939020846094392 0.12924939212166 0.0375913153814035 0.492597309698552 0.0442928971389636
"cg06117093" 0.116234925821665 0.710466156154972 0.62903708232255 0.175697507706571 0.0516780514197622 0.395355963410079 0.0634833912233495
"cg17766305" 0.203230207769899 0.803068164100956 0.118148530584047 0.151067584725947 0.0476416075067376 0.544116126962607 0.0807383037456601
"cg06768361" 0.971418421135689 0.942979978900938 0.116852329613265 0.961051864775929 0.909531446597413 0.97258656444676 0.943495206209072
"cg18168751" 0.983167537350617 0.984004926761445 0.178625843720926 0.985548973740461 0.98407300224477 0.985029432307169 0.983586098584286
"cg14203426" 0.984640281057917 0.977688275087444 0.166911522910501 0.979159203054886 0.967068712978677 0.980169195569488 0.951914731769183
"cg17052552" 0.907672006075183 0.89393238783889 0.115838061593849 0.907634731387976 0.91821238805214 0.91163372306086 0.914439259065634
"cg15974642" 0.916810543314851 0.906183581483074 0.121190446150045 0.91251496011492 0.910418290242311 0.916038937376967 0.899936043751645
"cg22353369" 0.878552938743347 0.912915315796341 0.126317046574766 0.911811332762249 0.90385104075325 0.909551149096058 0.895281157039304
"cg11926444" 0.960551494659266 0.955052759468982 0.195752769810323 0.955893892900087 0.954378173397028 0.966597828034466 0.95283122382918
"cg20151221" 0.911055824282309 0.922551771483004 0.17424892881924 0.937569707523423 0.942442711498416 0.932882645199139 0.941309829861274
"cg04120520" 0.908208349692064 0.892376459243518 0.133429823754286 0.894994361829434 0.886768031497487 0.920953901871478 0.854342994446801
"cg11759194" 0.901512623765456 0.895072861085446 0.143660860268 0.901829119058635 0.908840266578948 0.905752549329864 0.881243250784007
"cg21768884" 0.962525876738233 0.957702044277418 0.203388919361048 0.957116107669585 0.957700342907353 0.946392171368724 0.950129758778789
"cg13995599" 0.972376033770046 0.966447201376572 0.2201535032861 0.969714967574424 0.972313364346673 0.979414787303816 0.972817685616347
"cg12099546" 0.897671391915246 0.903088648702654 0.149061501059561 0.899344262916299 0.896865717802722 0.890468989495733 0.905162863963425
"cg08221288" 0.920601057495516 0.912761324999103 0.169055274798257 0.925998330676328 0.918259186129507 0.92834675063507 0.916675213502591
