"GR" "MO" "B" "CD4" "CD8" "NK"
"cg04468741" 0.859162944302055 0.162742798338222 0.912566257524672 0.83988939810932 0.902359041401647 0.843627755320781
"cg11186858" 0.446078070601028 0.141940006503453 0.962118424368107 0.928271709416464 0.990319082935079 0.923607217884656
"cg20641531" 0.66444046780436 0.147212908568565 0.900829220162868 0.893013558770967 0.920579886493892 0.88619645486321
"cg13093111" 0.429321597665935 0.0810115210361991 0.88232417014216 0.883795325652874 0.913739348143405 0.824487599879102
"cg26538782" 0.852387913070333 0.115398547773081 0.630141292485068 0.853969752216191 0.913244842410543 0.852504455840557
"cg10624395" 0.918006585451716 0.174769255501116 0.882351530804206 0.846632378830122 0.894483005085398 0.848839840264699
"cg09220326" 0.403703701010944 0.0795665093380141 0.904112088225573 0.84945633033951 0.906498121852514 0.846746516337871
"cg07002540" 0.724500193652563 0.114294775961519 0.880193286834194 0.800983312064691 0.878352254988259 0.793764313193906
"cg13430807" 0.86341653965796 0.135168794271655 0.820216109608822 0.808697323659584 0.891316374972203 0.795242776896282
"cg10278149" 0.661386660695524 0.113696248079958 0.848124799796751 0.845014780550353 0.887852040504012 0.822301308920601
"cg10499974" 0.370503998296861 0.0717972648128265 0.839812038927493 0.854428034863097 0.937259875048921 0.850973769342256
"cg14109551" 0.778578686353642 0.165998078128142 0.915700948232557 0.853607659455728 0.912273094172883 0.853079784043904
"cg08694574" 0.690320110477972 0.147445146106226 0.897847625442642 0.856927370958087 0.912961093068195 0.855677603003926
"cg23391288" 0.926598859985085 0.171190259884366 0.835066178660966 0.819116322753938 0.901580406708425 0.840604535434228
"cg25898577" 0.755420195229955 0.154027759381356 0.900752101524612 0.856084237957339 0.881434535879333 0.824205200997472
"cg18990407" 0.856190575986829 0.153421471270475 0.573332792630538 0.920316283478129 0.954955481881226 0.909126726990711
"cg27059140" 0.4166479301132 0.0904745663060273 0.887070771701456 0.865498038875671 0.891697370795636 0.832525284542678
"cg00208012" 0.864542232292045 0.143845584046698 0.79940676744356 0.808356222398486 0.872756827488025 0.809134772438308
"cg03313271" 0.357917297990199 0.0936727000819597 0.883519286810163 0.870534758500081 0.918239419201582 0.861744216810651
"cg06489037" 0.354291621612874 0.0897636226391174 0.909374726857297 0.846654895261958 0.906371801189022 0.853077739864083
"cg09351156" 0.128278880027661 0.0811341160387114 0.856578631809875 0.825344552382892 0.873427629619984 0.809971696318117
"cg06297318" 0.780903224802246 0.135452673810609 0.827443556417025 0.810700913693753 0.842807786971355 0.818734604914739
"cg19301114" 0.824538559963152 0.0850325297618035 0.775043716433546 0.740408197801938 0.799681937132333 0.688534673071953
"cg19358608" 0.504019868910934 0.104200279543468 0.87543796389791 0.838654758697721 0.875753780731982 0.825868016565383
"cg18835472" 0.653831041598046 0.107116420847961 0.77501261626571 0.803209388222255 0.878119980278493 0.814654616325299
"cg09322573" 0.573476216136176 0.108597429508164 0.79860640058967 0.846165138215706 0.895592562343212 0.815609141133089
"cg25856090" 0.47392127165493 0.127082645662597 0.921649545396772 0.86006709526598 0.927335475104846 0.836110570850663
"cg24365417" 0.740882396830505 0.138969143109507 0.861685306989289 0.828158746823748 0.860822446935355 0.785019448733624
"cg02244028" 0.862960759295481 0.186565733678819 0.881116635358269 0.849955540112336 0.888925328862566 0.830637962545646
"cg02861504" 0.313115414941846 0.0699137196217647 0.826416933221368 0.853996288682198 0.902775359770585 0.826757124919804
"cg27366072" 0.746287054904514 0.155264635944492 0.790988715682983 0.87027164289233 0.899840180981711 0.836328182421812
"cg12207930" 0.599225485237101 0.112939858995866 0.821036089505917 0.815993107734028 0.86576153606846 0.825097264173551
"cg04851465" 0.806221326076506 0.19398271115474 0.893714673413454 0.859360237588717 0.899749592005801 0.869768058822612
"cg20978247" 0.429080802491108 0.124007343367801 0.876681701584942 0.874450231533441 0.935158276755551 0.859544877820752
"cg16429499" 0.881344679265734 0.092768889892686 0.373429076363312 0.836470831000293 0.90503822162151 0.821880416150498
"cg08908131" 0.868955839713876 0.132444204478746 0.83189749192209 0.792103096248916 0.789447690054371 0.710275096887707
"cg24238409" 0.325911471512151 0.0965565667222649 0.899045016379863 0.861387217445217 0.898264954221819 0.825477148141227
"cg05242065" 0.802678184782227 0.158195757711048 0.841891434403616 0.724017737392501 0.889707230958208 0.859286025903767
"cg22675702" 0.80638449995018 0.146158812266825 0.803770679947837 0.795446297909669 0.846914654608248 0.792708679960784
"cg01041239" 0.768767713050434 0.123994413725869 0.826740247520828 0.702557616842451 0.831559328982319 0.793960531475052
"cg26270899" 0.217750632110786 0.40822474304322 0.216892103023237 0.250801887750507 0.12929546780263 0.144229976861756
"cg08866634" 0.176076406644095 0.319392105087072 0.144977367424411 0.0589594902566935 0.027816419850098 0.0618723747232496
"cg25653947" 0.397274636260841 0.594612336391621 0.452693105521695 0.336337886053366 0.26259640686566 0.371258426866083
"cg27506442" 0.156839849709251 0.298689661765779 0.0493356372716707 0.0435232120490127 0.0168361946834564 0.0467478837572463
"cg18582260" 0.136296689482509 0.355055698029398 0.155016840663037 0.0602757103082939 0.0789216186502196 0.0824079325821243
"cg13112407" 0.25832603814324 0.379386857626535 0.135911035491972 0.0733978213251253 0.0302521590605781 0.0645493682729772
"cg07283441" 0.267214580579074 0.5591797976563 0.328138148373195 0.20508457893744 0.240556112947124 0.362784557731031
"cg18257485" 0.442011934080406 0.744661847809144 0.55368308824831 0.467199821584985 0.422309734626315 0.457552820072306
"cg06015525" 0.249352160811621 0.462705259277781 0.280447563883312 0.152570073871979 0.0897535649420919 0.156959583150116
"cg27133780" 0.319885266091085 0.4488348293741 0.193669337161275 0.147218371936332 0.0720398631602609 0.109520017202918
"cg19574915" 0.169594412812532 0.485814242312543 0.162320379472219 0.159240199805682 0.188217516551803 0.344067281637693
"cg00782811" 0.258441855599323 0.506901527893779 0.272921635474625 0.267588737173968 0.170817212915877 0.135410021278931
"cg25376651" 0.271358317856455 0.497458329870781 0.261874686322673 0.171395148582128 0.167973251615723 0.181358064630751
"cg05975710" 0.595126413472112 0.745599022355773 0.323888082241435 0.431499008510655 0.415933516055268 0.504193635429187
"cg11706849" 0.616216193327334 0.887728869154581 0.55463349370677 0.667066431893205 0.492611953815243 0.628223667438262
"cg23053742" 0.14489361907286 0.454633353553704 0.15318185448824 0.170173400425569 0.12478650071011 0.150985924401721
"cg11497377" 0.507539528842696 0.647569246860667 0.271153577948804 0.256481511043869 0.291193470326434 0.370489082804177
"cg03887528" 0.341678431890072 0.557692332932833 0.155384321100394 0.255591744090181 0.290541306474521 0.191840843929222
"cg18808777" 0.235251963436959 0.494226878557428 0.306418932072518 0.107786471835696 0.0738955491385783 0.171880481459854
"cg06395232" 0.320799627262426 0.497195435287625 0.174842305027327 0.121981615072437 0.0828170781848134 0.195478656386845
"cg02908942" 0.491525537669757 0.724485595657864 0.261960740759278 0.423946160415775 0.350018137298081 0.498156431445718
"cg04453471" 0.256764172709472 0.509568884320843 0.148557944103414 0.238105603785866 0.180151408217727 0.111429631712448
"cg23462242" 0.0713596611796167 0.492475831025377 0.182884458625617 0.104902651046908 0.10446615264462 0.336425209384969
"cg23358740" 0.102640539875459 0.48090127969246 0.278912349639968 0.105120061711512 0.0615798313908258 0.191804360779747
"cg11775828" 0.399485835032999 0.58833005305135 0.330348658839494 0.200218240804998 0.158120963274225 0.16752426075834
"cg22651103" 0.0551227897451009 0.421582224852011 0.0850078653783507 0.107555176465354 0.0493047134069972 0.096296869710146
"cg05056497" 0.395835526738045 0.696306633595714 0.501707429046752 0.247491233314519 0.31640154990278 0.215241490140898
"cg22843803" 0.219850025577544 0.537657508623966 0.275563183672198 0.0776859229250655 0.0594134881107582 0.201615047893868
"cg08462055" 0.405039299851191 0.533035619616353 0.0636761466105721 0.115436596522785 0.050251156214295 0.103135042870969
"cg10768932" 0.0411252284291577 0.443105850623119 0.0448765785072031 0.0824352246260843 0.0408833307161891 0.0775460704868958
"cg19159011" 0.43994050979768 0.594854220976323 0.182009158268961 0.101145650389786 0.0654695817060703 0.210143973535461
"cg18923906" 0.22406453255376 0.577668952153016 0.307923702784307 0.148301382913057 0.0863710227643189 0.139116322013313
"cg17177006" 0.125161521728174 0.637496481293034 0.18566511667222 0.150709288385794 0.225847416842708 0.495268071264603
"cg14655843" 0.401172133203136 0.604822137826947 0.185217698888671 0.135023305373257 0.109242988498427 0.173584357585091
"cg03771282" 0.542478612497534 0.769617254506087 0.412051690934071 0.180131809315905 0.257723923800998 0.427124902036717
"cg17830204" 0.324579191547229 0.533351401490574 0.0610094198521068 0.100065356358202 0.0342222364292785 0.0978273428422333
"cg10578938" 0.138716759076528 0.552617287942049 0.142599180630958 0.11646979661363 0.0801141575370944 0.219448579085856
"cg08425678" 0.163799877460069 0.749093191913777 0.243371261831504 0.539136151332121 0.363290037131732 0.357127212088318
"cg19215266" 0.535367362848202 0.798791408309937 0.462251080445762 0.336695621154698 0.282123998433654 0.295213110798484
"cg25096745" 0.175471512062261 0.65449013591149 0.490001767790547 0.142425432364847 0.0908113810845557 0.145423506730344
"cg02291020" 0.0338327912859659 0.600979666814038 0.379324051169767 0.103449243738919 0.0374659423200034 0.13118739287397
"cg08224785" 0.249781780402771 0.76132422880917 0.220327211577969 0.184838705958764 0.168708968771818 0.479457968129158
"cg11977716" 0.334831411434617 0.69172603895831 0.0912478649159411 0.11580966747161 0.0672699397168334 0.147516953370408
"cg23213217" 0.138544694897642 0.780805169662201 0.34468156249801 0.200008215526325 0.110880952406634 0.376646932515324
"cg14364797" 0.172042709112068 0.729790177459657 0.389581496191573 0.199746956162241 0.0412943799483006 0.0797618084896982
"cg02879423" 0.0723515584249948 0.767957050645148 0.539061719349405 0.176545593249769 0.0727532020491652 0.153784559597271
"cg24957609" 0.457817591266464 0.771579969663933 0.129110976707618 0.169372741864246 0.0728198069593622 0.13771255780897
"cg12609063" 0.611646824288365 0.83312709494558 0.299092527515639 0.136211927855487 0.052179133027799 0.122457172268406
"cg03795574" 0.0872392012240458 0.749339925759639 0.0719749173459752 0.143500324246124 0.159539572125458 0.332305993643115
"cg10639435" 0.357488511165221 0.801473562457121 0.345647500637891 0.136055364721147 0.0487231305317231 0.125948963350951
"cg02665297" 0.98443217811716 0.976449547942611 0.072011047775234 0.976852179802625 0.97932729949393 0.967584732666022
"cg27106643" 0.970205967520245 0.944416521727782 0.112545070172291 0.961999232602904 0.960431205395194 0.936339738645623
"cg01024458" 0.942639982068336 0.931068699071481 0.0724989284738633 0.890724054032553 0.877266791286969 0.878085314634852
"cg15348679" 0.919620345091648 0.876476344481279 0.0904606292203183 0.920505445978157 0.961884311933835 0.924320290043005
"cg25131632" 0.955863927465323 0.949605044648544 0.0882674991740536 0.926979161449273 0.882762356710719 0.874447861232568
"cg21596498" 0.910265230160365 0.919186095025756 0.096890101948576 0.929422470773276 0.935301167835725 0.912036303458789
"cg04828493" 0.975193448981597 0.886058710677415 0.111820622812641 0.957121707297211 0.956603006441137 0.882590722128791
"cg05205074" 0.921254238128115 0.905369441763272 0.0852923150327944 0.897440356480727 0.892157024516698 0.878679816376774
"cg13738327" 0.974140988748826 0.968103444892538 0.125461694042977 0.965689184752553 0.903902342848858 0.882904415586637
"cg19276014" 0.987064844814947 0.975695320318826 0.165166426399742 0.980947097945934 0.980281440254438 0.968719491127299
"cg14936008" 0.915112578347498 0.914051728055526 0.100517860959513 0.913598450955197 0.921265944205779 0.90499931709702
"cg07721872" 0.934441808589413 0.925495927657856 0.11807608674451 0.925051465163951 0.926706054247639 0.925403162932252
"cg17232476" 0.909590813299041 0.861437975746538 0.0825320000130551 0.895391661938177 0.883918922851942 0.884203770088404
"cg04153882" 0.952797278519441 0.922639452442056 0.134234807926211 0.960024506302876 0.945029135678377 0.904443954263156
"cg15035590" 0.915475740043256 0.905529276332186 0.10775557543861 0.916560317532502 0.910863181740846 0.903608323405524
"cg11661493" 0.877709562069712 0.880118343882644 0.0764391142514852 0.889670281226013 0.882638071534222 0.863432971311732
"cg16210395" 0.919377581001571 0.924133716107308 0.0777904700004016 0.891208833105408 0.833646290069464 0.82106271236549
"cg20602300" 0.919408069309444 0.920296085347529 0.118486247536834 0.923656450281894 0.917288828298544 0.905008803493025
"cg22212560" 0.898397749921525 0.757011611448035 0.0796044878164743 0.910092905777314 0.911433207296125 0.891956717461383
"cg25469923" 0.8973829655076 0.888750689272133 0.0924036624060453 0.89957121127658 0.88948107422134 0.846787618610627
"cg11774624" 0.921495647221396 0.911999266934528 0.139076099814544 0.95401431541777 0.949824864547986 0.917425688833883
"cg26552743" 0.863553781105119 0.864277116802473 0.0815411031432869 0.889659020629813 0.892996039517752 0.851506190748552
"cg00760938" 0.883614103765932 0.883707996010491 0.0872093680659819 0.898959718942337 0.876873572448841 0.846462659974239
"cg02212339" 0.963873512887173 0.951653721668387 0.159303922323053 0.959538859094438 0.940517974364734 0.932283829408
"cg16148346" 0.904954293600846 0.881529178099655 0.106958711062506 0.906089917527779 0.895566523648189 0.897441176173263
"cg17995557" 0.900244451600192 0.887964531253373 0.0791687373515974 0.89819758866835 0.876335682684086 0.781767669181444
"cg18250453" 0.909629456875881 0.912361185579916 0.102551942771475 0.901834001973422 0.878000094388608 0.852361012348148
"cg25683989" 0.877835452563012 0.877325466845986 0.0960908529836336 0.892793367934757 0.893887244081253 0.875997239417118
"cg13356455" 0.889851953490929 0.882453074193348 0.0848236568605121 0.88790052213627 0.850788896563554 0.847493904832982
"cg04838847" 0.980864430499293 0.969917005762433 0.18945892033387 0.979912691373842 0.979488285624242 0.96774913416678
"cg21743182" 0.885088047755724 0.876324805203808 0.0901112764851951 0.879360708981384 0.881807926537112 0.857483531181395
"cg22498365" 0.914457158659105 0.902787978290368 0.111498259991337 0.876895520188225 0.890198975492886 0.894270524062364
"cg06889975" 0.860958201642886 0.882175466333626 0.103797453456569 0.912859317651115 0.895341516071701 0.882199438602736
"cg05579731" 0.876136295261598 0.893636505288605 0.0819345985752494 0.858254623579132 0.853508610745906 0.840828220739383
"cg26692003" 0.985034904958746 0.957599964839218 0.183754159485376 0.974525647602316 0.970446288243641 0.942704427968488
"cg16654610" 0.879209486549769 0.899568615471604 0.0865828027974931 0.871070081100866 0.840515863739874 0.851240809456058
"cg23683962" 0.90111660272921 0.89847422790472 0.115510600696668 0.892630678762208 0.902223874331531 0.883528092143277
"cg16308790" 0.820174013183707 0.836923074284592 0.0695474699788152 0.856759621589479 0.863613329529171 0.857297532242198
"cg12976793" 0.922026622640646 0.924513667168678 0.133300713636145 0.905524496834286 0.902532553097694 0.897036325198288
"cg15532942" 0.895735369031394 0.900829974904394 0.101362264299245 0.883818268324998 0.862688105928559 0.845755113192333
"cg18067520" 0.814392769290127 0.756290669394664 0.0651366827119364 0.887371207857068 0.902172122788041 0.841642384174629
"cg07597976" 0.824384714438357 0.814170991972814 0.0592980812420001 0.870068438513751 0.867473616712775 0.78621921743305
"cg18184053" 0.858216055921218 0.849829723994677 0.0571201038259073 0.883759654828512 0.810401595895208 0.742341538570357
"cg14066207" 0.955018952880363 0.948933831580992 0.133985945802155 0.857006733981676 0.856918146369914 0.906650515502315
"cg27565966" 0.874539191247194 0.872306499045218 0.102883310346942 0.89369894151246 0.870731318736641 0.857187002158084
"cg03980424" 0.936168801448554 0.902017609927861 0.136124811937676 0.868106067147643 0.928262455224417 0.899371201623846
