"CD4" "NK" "nRBC" "B" "MO" "CD8" "GR"
"cg04347414" 0.121016271193464 0.86282568429265 0.710813556778105 0.904197665083025 0.913297153886661 0.152650171181206 0.929700096351455
"cg23357533" 0.134485760592232 0.866091920772607 0.862930351532743 0.888786572126405 0.875155790907217 0.367015627890279 0.879048607747756
"cg05705140" 0.0872145018624209 0.80902140193314 0.710239884583431 0.763657355673176 0.891380969124903 0.286921314249775 0.891745985661741
"cg07970799" 0.155331742657584 0.727417955767392 0.836132077654046 0.918263263251756 0.934535270690787 0.547463719447617 0.944354377066031
"cg24662823" 0.0981771503131014 0.707242107846144 0.728030528554843 0.884187740828419 0.89731388651795 0.278692302139366 0.898437618792845
"cg23896695" 0.0791838536309941 0.826776642470742 0.656702401064659 0.872950056545506 0.861372478789549 0.0923443309361171 0.842811984995952
"cg18650518" 0.0836593346232605 0.663307864326603 0.791474051462547 0.873678267139151 0.895050721338951 0.0891482247444067 0.902211351588189
"cg04340595" 0.0793615506473925 0.536388843098208 0.808043388469267 0.88638760903646 0.92659159022153 0.0746455229139141 0.950436652413554
"cg10558740" 0.115129322453801 0.842041439388772 0.746562331491835 0.88915850941719 0.873647554338952 0.16071361810575 0.882427741823874
"cg09695307" 0.0834706935740863 0.800481477382285 0.627386254993295 0.818493345785425 0.880220919547702 0.179048559615314 0.872466286701611
"cg10240150" 0.0916049578369823 0.794675773154514 0.643043717876347 0.875773138553657 0.858438323728343 0.224341882547399 0.859396426619122
"cg24841244" 0.0754610712571197 0.723118317033248 0.7009037182797 0.869104944372916 0.867067765746148 0.0785796780391215 0.870121819711065
"cg01490728" 0.0822545264032298 0.839053004345709 0.590270050707917 0.837802459638777 0.844442127796761 0.233422436177919 0.840597425081812
"cg16775598" 0.113122748466964 0.845745768104672 0.689264562937722 0.876645313488555 0.868207535371635 0.207340253030055 0.879927705694492
"cg02387618" 0.122150284889509 0.786626066625076 0.736186928457889 0.894072390472785 0.89568119050272 0.133286613618368 0.909412230828314
"cg07781401" 0.143965888029733 0.85874570331913 0.81097204178422 0.894733036175173 0.895014399021286 0.149465476956048 0.896403831132189
"cg10111816" 0.0853635126479169 0.795128449550488 0.752066450431682 0.853750367744469 0.837370017741871 0.115655111409783 0.80924664866723
"cg08639389" 0.126522617645075 0.810417277652757 0.773134882121885 0.844268286070444 0.892837324623713 0.192990589859921 0.887486670303081
"cg22230912" 0.0966473625541955 0.862485592451192 0.535430698417478 0.901481331467434 0.867317868429093 0.125856824845363 0.812384960798251
"cg11210357" 0.0913430205224323 0.74846270068919 0.802674621376555 0.821363778323453 0.850955684497575 0.0948331456285089 0.861252406541929
"cg16230121" 0.0875235566503647 0.773654122099266 0.693197741693254 0.850479961575188 0.84123489828086 0.110068474556939 0.855396593082362
"cg24008435" 0.161615171498556 0.8666841541005 0.821160106982158 0.879918357252238 0.871651102223168 0.419511361115664 0.876886585517351
"cg05931551" 0.188270623466775 0.868327084510048 0.809591143597896 0.874868419382019 0.872968743720431 0.766846824060058 0.879639322905072
"cg12353788" 0.129777309347879 0.858992609985448 0.621542045242701 0.875439110311949 0.866867813080569 0.343212136969315 0.870768272653492
"cg16193207" 0.103217434712501 0.796138278018803 0.780458394485912 0.837932260734741 0.85195530569303 0.108684552244374 0.850682611233803
"cg24441810" 0.0892068236829988 0.78417683439255 0.801290638641984 0.757062270971983 0.849772816954575 0.0943556793288815 0.860712044312627
"cg11710595" 0.17383495926997 0.860754124767236 0.67567208057017 0.892793422907426 0.874138310116553 0.664893543203167 0.889113250828874
"cg20661080" 0.0761198814389062 0.702426908329754 0.665191278247298 0.85932009981855 0.839611045513902 0.0809389788735427 0.864474011130812
"cg17458693" 0.0771363411921967 0.63708749155224 0.687857499056826 0.853718752233015 0.868309581239098 0.142948647510345 0.865314844404175
"cg26280976" 0.147144205522944 0.808087442048227 0.79211215741411 0.895830313402336 0.904148687716174 0.165450880518352 0.898614647776335
"cg00620024" 0.198026910196579 0.871778365378557 0.869004703123456 0.888530951087552 0.894935989844059 0.576893767234682 0.901686151848402
"cg10837404" 0.218792462372366 0.89128526997905 0.889754886855561 0.906380801186294 0.909799436441969 0.651742792560705 0.90989104814488
"cg16675872" 0.146806129769767 0.855144746177589 0.741333476501861 0.857373464677155 0.900309667635305 0.193318236510742 0.903133510628925
"cg04180114" 0.0972356638105742 0.814798812273005 0.7772346735879 0.804821262207562 0.814400362172246 0.117188751103931 0.855807892295731
"cg26166854" 0.0958306947111961 0.564366170399773 0.739289326861925 0.846521127055079 0.844806814595167 0.528319102606134 0.880312103190302
"cg09662852" 0.654341334727355 0.0684405857269865 0.0595095653214079 0.0968856593609811 0.0550201136641925 0.644727019057107 0.0481667656441935
"cg24401262" 0.772235868472825 0.52782338965678 0.298708556578616 0.0690551375236147 0.0379373540687341 0.812888061760246 0.030471444826532
"cg27097542" 0.771394088331405 0.334046905354905 0.216155673903597 0.263879231356795 0.0672250599070741 0.818759816096043 0.0492229556689213
"cg22742001" 0.840249298792483 0.690357767356368 0.399883288966969 0.138014342828524 0.0562672732028119 0.858905848787037 0.0487624611395816
"cg12799049" 0.861191053344028 0.120657746814283 0.593213750357047 0.756195490720033 0.0603831628936677 0.848473207071673 0.0591404781887594
"cg01231183" 0.741273736486442 0.323442444040191 0.146205399902393 0.0821183639935955 0.110939100551528 0.690146855002944 0.091511215938697
"cg18739675" 0.824578586918634 0.0668798199814917 0.479679131913798 0.689053976231463 0.0479282493435075 0.815307080520425 0.0669798620137914
"cg27027151" 0.709219326784279 0.133398403770291 0.177162677809254 0.0632497236584615 0.159478703290637 0.434962369237034 0.160269587333268
"cg12465678" 0.8367435768306 0.0943400212468701 0.526173832342853 0.646196894193198 0.0696969114851773 0.813693372024211 0.0791187171670246
"cg07220903" 0.827203628915543 0.0840500005793906 0.310661968464702 0.630360275977312 0.101054074435418 0.806640511772761 0.142381710673272
"cg01990910" 0.813373352801562 0.384006570264133 0.0967653113504565 0.378540329651295 0.099624038935917 0.858536984670098 0.0845079976017905
"cg22193912" 0.673927446581485 0.129177410583066 0.0343155873366212 0.0796369516718529 0.0350324540354939 0.780972485873086 0.0268019319493421
"cg21252105" 0.850166995964 0.0818623514487385 0.50104781581613 0.776076047617981 0.056344428543695 0.832747440179969 0.0231183803630906
"cg01022219" 0.906179169786371 0.337210737460339 0.179908379345182 0.709523071684448 0.155409436692454 0.906558635127974 0.126004883651258
"cg09287328" 0.938227312679862 0.772245939932919 0.631970913737534 0.122291871269808 0.100908741961712 0.950474777328998 0.192569822871356
"cg27058988" 0.669228736690511 0.199445127259912 0.0691140466846976 0.042640123607486 0.0317506782308875 0.526442391408968 0.0293259887916766
"cg15982099" 0.835216229857842 0.75759532067825 0.102904552565528 0.130481566980802 0.0585823136887205 0.871553183579928 0.035448294421916
"cg11666770" 0.888465517957508 0.311009044147993 0.212381324230573 0.295989288574828 0.297646884469313 0.851552821009132 0.259529086551825
"cg23249922" 0.929717876743268 0.818016670446326 0.601125405894817 0.109722254000385 0.0544543070617609 0.96571595321846 0.172923363503482
"cg25025181" 0.729841242109633 0.22331150631987 0.103258508524168 0.183883921333769 0.0349019963731496 0.78749599451982 0.0476420433134593
"cg19369955" 0.76113858855095 0.230261676255513 0.406594686096068 0.105913925180705 0.0694164689868268 0.742909950276616 0.0616266163509401
"cg11377213" 0.838038411657389 0.661909351164473 0.312933930598004 0.125458339926801 0.0504293783556724 0.793743964202639 0.0491652329933403
"cg05228359" 0.7250832905377 0.311611907862382 0.0969863323509905 0.0556488338985596 0.0385772669784864 0.715598288405434 0.0343717566324258
"cg20281375" 0.752137569086833 0.327804462323972 0.126403792840821 0.109145483185748 0.0568385261010553 0.749772997011771 0.0478448111554026
"cg25031824" 0.772054644788644 0.406795290646226 0.0982961748382922 0.0926255484686589 0.0714710109175021 0.780708361745368 0.0535427942998714
"cg25394505" 0.761916471713579 0.084237808102635 0.245671975973835 0.183295159112409 0.107581362221213 0.735671759115674 0.134523504382067
"cg06650256" 0.890920488859395 0.291148934556285 0.464287219904095 0.573178960634667 0.0664248627647636 0.894216829584799 0.0801799028591181
"cg09885622" 0.850291404061861 0.104329105895464 0.432134596854705 0.347366675935722 0.114921918244339 0.829472806019222 0.25234158839796
"cg16261114" 0.823565578356982 0.46096981841616 0.216542555824412 0.195830431132339 0.0696708161695533 0.826798464511931 0.0499386060538392
"cg18150584" 0.838762280755001 0.664861071319919 0.0988413414927867 0.124170101208725 0.049709623740924 0.874960318719868 0.0443218620593371
"cg21593001" 0.746236384944743 0.155625085683187 0.0589098211016838 0.211117678881934 0.0662525429210513 0.783686480034045 0.044651287670899
"cg26923863" 0.821909781644452 0.0575212428347643 0.583492369211158 0.509393756088585 0.0390231561732591 0.712716147468624 0.028250276010281
"cg01543184" 0.785917381719483 0.273236001663943 0.0843612013365496 0.205001647366663 0.0875057329100492 0.835604193191345 0.0696208518321439
"cg19628988" 0.725191383972902 0.055854726823924 0.100587998097176 0.244486821114867 0.0451521935030999 0.64156996312576 0.0664710249909056
"cg16922167" 0.779329479826179 0.22446361559361 0.122221978373572 0.227046660052778 0.0855583607649054 0.746161454688888 0.0670615019291697
"cg07598385" 0.685578020331501 0.0506404283112462 0.0384302434917434 0.126131700859288 0.0397902648475912 0.567207148332095 0.0205396014914352
"cg02380585" 0.67854772726294 0.0339407885211562 0.0407453493055534 0.0311251056226907 0.0308698879284418 0.724131985773116 0.0254991211511265
"cg21495704" 0.875382602339075 0.0909338110277925 0.438700699148409 0.641740048716231 0.0788562708487033 0.867280502008991 0.0790513930792497
"cg13468685" 0.811545011550898 0.105289588964636 0.386935126329411 0.303555016467803 0.0725618097416244 0.822750940819404 0.0630946745441965
"cg26402417" 0.834237640579735 0.539916229796617 0.0989518693456429 0.105130713293917 0.0678376319650247 0.864987019082092 0.0683423274766584
"cg07785552" 0.737500934754053 0.104764094465249 0.295183980879206 0.0681198789895871 0.0603472124682979 0.608918793178664 0.0480428934565491
"cg23582982" 0.844764840909535 0.343225315824511 0.281847526784242 0.24527705205254 0.0798180364552681 0.873574300226014 0.043285091089129
"cg16097858" 0.759729119493459 0.172086822076805 0.148087666343051 0.0735088292229087 0.0674882979092114 0.780950631953031 0.0614984989001069
"cg25978218" 0.758110656089233 0.0477994148370768 0.213866537973409 0.202609175596039 0.0525130428489812 0.777786222037454 0.0430459866321805
"cg09037630" 0.725184046057915 0.055660208761104 0.200886396054584 0.0427029309604889 0.0392559941257699 0.722450210674701 0.0479630570335564
"cg25729350" 0.741084905262249 0.130639435213824 0.103209258311621 0.0663252927068875 0.0586844288582775 0.639189058613723 0.0617599420789382
"cg13448978" 0.753989505729391 0.169807884815056 0.0471578605236749 0.116677088398544 0.0371950023665754 0.684716612931585 0.0243347452167333
"cg11787160" 0.843263413072198 0.227441992132673 0.131809906352991 0.16689815270377 0.126263943364665 0.836552762684469 0.115371122447358
"cg04742550" 0.810505015475785 0.0408783773772438 0.120225601068265 0.523223018176613 0.0331184267850712 0.397250807363092 0.0257377607658289
"cg20455854" 0.769386605609407 0.0853968891955749 0.0511658064415712 0.133018673511822 0.0536686680043309 0.647802288051846 0.0321139116473672
"cg12811871" 0.965276995566298 0.169494297340746 0.783590011883668 0.842861650997956 0.963947486954568 0.858226754879105 0.977266422577221
"cg25383568" 0.949308736718161 0.182737382405127 0.85435943966955 0.866303456315494 0.943927919206392 0.876529292407665 0.955641327619295
"cg05875239" 0.899383758997449 0.147839191240989 0.805145770412508 0.828203176269736 0.893302753131706 0.85403219155057 0.909500982266638
"cg27582527" 0.854922799197674 0.0773768893109023 0.555135367472358 0.781488954867303 0.84150598731707 0.796932272833982 0.850666150642733
"cg13617280" 0.878687338898757 0.105620892578634 0.706826663947237 0.802553407684599 0.861192546310232 0.826361500006764 0.824765613111
"cg15956469" 0.944874324380354 0.205627349528942 0.875676392382636 0.897875459125397 0.939863749556388 0.897334520221519 0.948441486915334
"cg27274718" 0.881928213878465 0.127328583268583 0.720875441358094 0.821955040538415 0.869015236691665 0.835552466256223 0.878858894075127
"cg13613174" 0.889115741164954 0.136168449709747 0.786396258206706 0.819968007818248 0.870217680005458 0.833528195571872 0.835769273458558
"cg13917614" 0.918912472499596 0.16870483636134 0.769490160803771 0.798867584955249 0.914214665625482 0.837565685449398 0.94306758541738
"cg02384859" 0.892669752833513 0.154885143616743 0.681995289765696 0.838652849532904 0.897125038527696 0.82861461778076 0.904510245077705
"cg07307830" 0.873762715120063 0.141934707676292 0.66800488481013 0.850245835577701 0.877478481978101 0.782798801431341 0.890380504811913
"cg27309871" 0.890135828938183 0.15795669416137 0.727931352353137 0.84655298435889 0.88714925073659 0.833456636076444 0.890428996242873
"cg23474890" 0.809797120885974 0.165536973606443 0.833545439198516 0.875423925471619 0.931874964816456 0.619001523440195 0.92928865800735
"cg19563355" 0.875069048034578 0.161058839939366 0.812180178979731 0.848082757246885 0.867371585240331 0.811593281866145 0.871803185918246
"cg03538296" 0.850750681957814 0.108958327068777 0.678316280059414 0.766997238485626 0.837161163325383 0.745532728745818 0.843506241532511
"cg21333217" 0.961844999556128 0.250485714523432 0.899143197740802 0.919012504921556 0.959788179207914 0.901931456974509 0.967703232587938
"cg05656688" 0.873802072511991 0.149397737653787 0.734338683510456 0.816890775662078 0.90354225296748 0.696554828661888 0.871134933650951
"cg26012482" 0.789716875282897 0.116890450557318 0.658031592049978 0.821552585803552 0.857208894589288 0.755363513213887 0.848398038259622
"cg06040872" 0.894525836637674 0.157112355772128 0.72019720262204 0.841188455152884 0.884361698700616 0.816354378135737 0.845700196194924
"cg02150910" 0.879261389504613 0.148047561397305 0.656031927536665 0.843121351072004 0.867759553763899 0.820810940834138 0.865622222422336
"cg24408769" 0.925230214229605 0.15004379644616 0.838128547932894 0.856081826409921 0.788818649095348 0.859732729739564 0.806435438174949
"cg24430034" 0.968881451090049 0.258141078041991 0.899758959259147 0.9054285579091 0.971758324534794 0.879900886037747 0.978798981607267
"cg00805874" 0.944188910603386 0.212596195322689 0.84155332809573 0.820602116554398 0.941956262116678 0.795103839181582 0.955163970985631
"cg22488278" 0.882242811246279 0.165860995577521 0.769597087792791 0.808509976398267 0.883962184173673 0.813132868094559 0.888401769897175
"cg06202778" 0.874577925030299 0.131727764625577 0.615110331141173 0.836363682907789 0.823763828009416 0.82598133475962 0.856938851070258
"cg21634628" 0.826085260509845 0.145088011109904 0.681281263150549 0.806657658555258 0.877259018044873 0.79943988987426 0.886355420432323
"cg21828319" 0.887613384653921 0.164361366871388 0.806405065411141 0.7786284146158 0.869038023758402 0.832271245228387 0.879044211734617
"cg01940139" 0.883786825646624 0.174470278217021 0.715765439526283 0.856399908565825 0.884738206971045 0.831200633405986 0.888625432232445
"cg22749642" 0.883107644714922 0.178638547033632 0.770669774256534 0.846500579248639 0.882246438185119 0.844849614960923 0.873027921972399
"cg26275360" 0.865141085045006 0.155373521018658 0.702330611552659 0.825834339319596 0.859482138568349 0.82382967028888 0.866733508901386
"cg21474838" 0.870598332471508 0.174755155829495 0.726901337320256 0.856113121622091 0.8818502556908 0.830367954945359 0.884876699977848
"cg19696012" 0.885128300161874 0.182580559163162 0.754798695784043 0.84877888467436 0.884660577887512 0.829371088085306 0.888153243187834
"cg26209730" 0.930138248608585 0.221188204661003 0.824893270420829 0.850912999039683 0.92665187264286 0.860016791975227 0.934324297107595
"cg11100450" 0.877998347865132 0.17072590866077 0.706028003478713 0.837331318905502 0.888076749582524 0.750859579001988 0.892728574022796
"cg08985282" 0.858745021318261 0.157905361412549 0.748017078825728 0.781800542305976 0.86871707418832 0.775449561796691 0.878033036418439
"cg20657709" 0.866346159370334 0.159326356757277 0.663415772828168 0.821871028294557 0.86077467066962 0.835117154463628 0.87370952309034
"cg02663352" 0.883145537218476 0.198558705891547 0.834521817870543 0.837129654577912 0.891917111351146 0.839492473729703 0.902006753791204
"cg05593759" 0.879084795837344 0.164313852875706 0.637832201426073 0.833874769043167 0.876196772112119 0.806081682849703 0.879316264137018
"cg04527989" 0.881195645558066 0.188459238043622 0.790185308318803 0.834546865218238 0.877974621644936 0.854442392130847 0.885871299291598
"cg18672716" 0.877519728233205 0.155990379016507 0.69557018805994 0.824418181434095 0.849842027265703 0.794085689293172 0.8493522206457
"cg10796068" 0.859095028883802 0.168226579903245 0.765999991244159 0.838698945309101 0.847168329225417 0.822018961157345 0.861185207001551
"cg20959189" 0.820640502168603 0.163205147622841 0.718737779000494 0.844643563887704 0.871210794532463 0.769093712577993 0.876334006294543
"cg10628126" 0.890923251237065 0.178924926200722 0.721203837382172 0.857455439728475 0.838654860341159 0.851534856284973 0.8938287406325
"cg04784635" 0.835981281545399 0.156222954020826 0.559123873313824 0.847580693830591 0.886126915661813 0.783328897738827 0.888317012076573
"cg13995453" 0.865349139360521 0.157779417092839 0.656206055501027 0.832485456809054 0.858863548786851 0.772711835005698 0.85940956636596
"cg05653887" 0.871597864856224 0.156727476543706 0.585168198587494 0.815580670979611 0.864977832285098 0.816995149652596 0.877432740105628
"cg20987610" 0.886637809100459 0.155537998414629 0.64759122521709 0.844753228573878 0.784758560745459 0.863847543561177 0.884813043030115
"cg26227465" 0.849712166138585 0.142721888599188 0.598622036690606 0.827887764845061 0.843506442141521 0.733742798580937 0.868309950101216
"cg06815003" 0.87932314850495 0.17689926845721 0.668284986764622 0.825924827114088 0.870597271773098 0.866216492242981 0.878502282054639
"cg05355684" 0.88561706511094 0.186376405712141 0.716400549460374 0.818556188175418 0.882835231441929 0.834892308070067 0.888641464994509
"cg26823762" 0.135626304233372 0.57058688900175 0.0947915289751885 0.0825737676082171 0.0468174412145645 0.344634991822218 0.0435702509677298
"cg08545593" 0.828928174142806 0.79594961281135 0.469965012382537 0.189744398460167 0.0589252933116897 0.867316893747899 0.0500022692259928
"cg15356966" 0.245206331311139 0.591272030654986 0.108971914620363 0.108846830127659 0.0628085974242796 0.192134266845094 0.0562657030135285
"cg11147278" 0.368500089252295 0.69491607374008 0.408362396388598 0.243814274693874 0.0477109276844241 0.549404195929501 0.0494574613633058
"cg17654050" 0.499183985506213 0.745100010145811 0.200931966431944 0.227900270992664 0.193668105838996 0.407428609940793 0.193646863610103
"cg09101151" 0.20210271871797 0.660074665246425 0.422028138780154 0.10187706928033 0.123908482276821 0.278353244251739 0.143598238272876
"cg02381279" 0.245347679814975 0.622477827597335 0.162082102592592 0.115170272868772 0.0691813493205433 0.402115206288465 0.0712691950296368
"cg21199093" 0.699689521864402 0.754162707346561 0.156429481346458 0.207512078918023 0.0921699954747817 0.76007577998184 0.0946635554078467
"cg03548857" 0.127371912897504 0.5699601481206 0.0864523904246386 0.131401858924528 0.0430687374514771 0.196702707190971 0.0427404312789235
"cg15945333" 0.765832923659136 0.73853802584689 0.102578756758161 0.152446552822463 0.0622960278585152 0.804068741262905 0.0524297886743877
"cg20790648" 0.674611246109424 0.773805028261528 0.258518183078267 0.121905403946897 0.112385499885556 0.768377680046479 0.188241130190401
"cg11481582" 0.36296641936594 0.62683109482766 0.110598355138083 0.0795745615774993 0.0450914324099874 0.443006707195593 0.0437538660756382
"cg25817701" 0.170298980446369 0.829501552288369 0.601112043107047 0.103782060339237 0.430135679551994 0.151678407865573 0.554458179783356
"cg22589728" 0.161225553585546 0.656205574922973 0.191060117730646 0.155247211255755 0.161557795570782 0.19520971750539 0.192015870404658
"cg00629585" 0.139739717308635 0.61214743489999 0.138036890427866 0.137600430229053 0.101495412397498 0.20450346206651 0.0959265059748847
"cg01447281" 0.0572440365825485 0.567326256856049 0.124487171737878 0.12378867489189 0.0521729163900094 0.131248364735952 0.0477730812544972
"cg07675477" 0.206705443362822 0.682574562057456 0.178615646307205 0.219932363798307 0.160077775676579 0.342968285734478 0.150241962169596
"cg03780927" 0.152969566641471 0.653892574693626 0.112451355766848 0.278415232157696 0.142006354157567 0.135388388098965 0.138909768386527
"cg09958402" 0.286911739356282 0.62933127067826 0.179258736780407 0.0688160601328281 0.0385253876141509 0.476140853152525 0.0456098366674789
"cg24315421" 0.343760841893443 0.739545033986454 0.257354150901852 0.47962006560539 0.0617803868514811 0.576649856962703 0.0514405436797877
"cg14649507" 0.448418644917476 0.712331070696261 0.370671950282885 0.138159932516595 0.0791325101647 0.427914502641543 0.0869556620150464
"cg26971042" 0.0672446420166446 0.596716488639617 0.103109463827169 0.0840524723505459 0.112309098128288 0.0809475218162787 0.126028109851083
"cg17087974" 0.399565109009854 0.697264856537041 0.276209781988425 0.123222934463159 0.067683237322655 0.605469464649649 0.0576437750240628
"cg04887172" 0.375931569057728 0.678811573669385 0.107033381417001 0.156213990615558 0.100928174224082 0.435175689038037 0.0729893492893473
"cg26348226" 0.262692390035093 0.64994677862754 0.159574537489097 0.104142999104115 0.064412574604781 0.442350725201682 0.0834865689926005
"cg09704136" 0.730600409134521 0.736977266090159 0.130926181281426 0.0894295973448151 0.0479399340779202 0.756953058937135 0.0408289342518938
"cg19736900" 0.410397029683818 0.695685182458759 0.183029148155671 0.123451651848893 0.0816083655383524 0.550432604495573 0.075021373902565
"cg03837680" 0.104660717830579 0.611623964940766 0.293019581048226 0.109226319611712 0.0451631174088477 0.197211751290916 0.0366448263825658
"cg01088404" 0.439717179227452 0.709458011073752 0.157903429746323 0.163274527969571 0.053298645116391 0.697535743337263 0.0498153404012132
"cg25045219" 0.0967202377074159 0.73293457962582 0.200645303545726 0.390378254730311 0.114921537409981 0.625503378793102 0.135000506191934
"cg05608790" 0.286537438375751 0.733660684183144 0.203457970356615 0.138783457511928 0.122255604153618 0.578885314143129 0.212146889395585
"cg21232161" 0.237114580952146 0.729762319814379 0.476684370734971 0.14827966547895 0.185668254622025 0.337649729981396 0.0731998412095966
"cg00084338" 0.109510088944978 0.678549824159841 0.110432789552567 0.194709060990353 0.139984164978113 0.389551230562798 0.119532307717058
"cg20049422" 0.796722572060788 0.822431059109051 0.321644525799744 0.132445701104781 0.0618118875484073 0.880221668796152 0.109911944411022
"cg24728803" 0.44465392646618 0.715744389348616 0.117352328292705 0.136292020728168 0.0852194952521002 0.566792292380402 0.0741978682729083
"cg22897715" 0.20383492962141 0.626695357324024 0.0841047660372906 0.112477538204937 0.0383689322653697 0.244762534168781 0.0332913895627026
"cg27218978" 0.308101798020822 0.779298444734778 0.497204444169796 0.187751118684345 0.203322938997548 0.470900694615666 0.0649761087432328
"cg09001226" 0.287476787707704 0.752052117004432 0.588003530570558 0.253011847971942 0.0817104694343473 0.234446515049204 0.0770160498702861
"cg07687131" 0.457301150359107 0.71883597031066 0.0902126454290764 0.114805949929283 0.0704583820426213 0.553975574574679 0.0620541810562415
"cg06117093" 0.138319909298349 0.724657442491603 0.60535714183419 0.178182338368325 0.0565968507772359 0.338588304999009 0.0723904852476113
"cg03677056" 0.634038134291438 0.801432880536857 0.133622640434524 0.168802053936294 0.0983647980393338 0.717979083334705 0.0897579021829181
"cg04179740" 0.0564371977082869 0.678690372363025 0.463557803233452 0.180445601318296 0.0506520102212005 0.0770289915560356 0.0479521593703875
"cg07381806" 0.09910758636057 0.724261509882889 0.509899008500516 0.09811873462857 0.0823150042084991 0.120337381440238 0.219203041718179
"cg12273325" 0.0891242711138987 0.66470725436487 0.191647781336267 0.0938729801261557 0.0452430496941296 0.204210520504556 0.119553805066677
"cg11173131" 0.210415612107856 0.677681214399279 0.149545908626468 0.0993930014254764 0.0444888948747874 0.329055435400959 0.0391006202997714
"cg18881723" 0.0501630336230054 0.659064025646256 0.190088667814191 0.101133184092319 0.0571111332656018 0.184910389297425 0.0773580446345952
"cg13404688" 0.307258318476903 0.774387380584109 0.350014530727496 0.148573730826177 0.0576839013505199 0.567635293528979 0.0810020640802505
"cg11358405" 0.166207791458438 0.70266764105707 0.134797278956515 0.107579793834315 0.0413629951816115 0.318446665889998 0.0311634352037105
"cg17766305" 0.0769726250721743 0.804711286294003 0.163298938277527 0.0962424470177153 0.0461936686160015 0.207827162120118 0.0776195435164123
"cg25105522" 0.874690676743109 0.897431741609289 0.153795446602753 0.927487019070573 0.918958189430926 0.874923889594668 0.887269419499256
"cg06768361" 0.963303151263254 0.937066876226716 0.209140605827353 0.956841768835627 0.894013082897628 0.96015372454959 0.916732273218767
"cg14203426" 0.974848819532887 0.968893803652253 0.255102225945557 0.970562509381553 0.961422445394505 0.96892177868277 0.951794322187905
"cg15974642" 0.907998950808688 0.899085296394487 0.193698316267397 0.899645845647614 0.901321330925692 0.906411279731849 0.887679167723422
"cg18168751" 0.973035868061865 0.976684963658029 0.272107417882509 0.974470578108854 0.973545915962637 0.968889543948673 0.97128150290712
"cg17052552" 0.893519680002499 0.882432482960699 0.216287955992348 0.895841986896128 0.901710148545377 0.88488150354289 0.89539720943964
"cg22353369" 0.869018761728184 0.906550474073472 0.215055257509639 0.901628633486395 0.889573074333964 0.889133269999996 0.884905167899245
"cg20151221" 0.910578445316687 0.912760112270381 0.25676618200684 0.928879781198251 0.927520604836564 0.915401069999446 0.926425234749553
"cg02349468" 0.975802994174325 0.970113238676578 0.305885318622933 0.970612978097588 0.970916562745103 0.925218783302936 0.964199953110835
"cg03445653" 0.896846027429309 0.875945283592029 0.235358746176835 0.9102287375226 0.892818834338887 0.888074014034062 0.900885831150758
"cg25580656" 0.966436196398934 0.932670835851362 0.300191812068394 0.96519646327315 0.967432831924084 0.959844547522643 0.962874067339637
"cg04120520" 0.896071497320747 0.884784196909367 0.22473299445964 0.887653649412426 0.879733263900267 0.890521392786026 0.85092637798219
"cg00344445" 0.95621301694642 0.9263900691386 0.173628111948362 0.947839830626089 0.799773936519139 0.955989824268893 0.469739434688203
"cg26876834" 0.896726153839694 0.917555422023033 0.249076128207047 0.91427611342677 0.888601747932124 0.89524997751044 0.898113800924738
"cg11759194" 0.885271374681906 0.88046121407999 0.232258236865585 0.887818158068053 0.892254856681552 0.888562234466099 0.871785768001122
